site_id,name,country_code,latitude,longitude,smr_key,criterion_id,baseline_score,baseline_quality_flag,baseline_confidence,candidate_score,candidate_quality_flag,candidate_band,baseline_justification,fields_json
86996d34-c6e5-4097-ac28-ad2e5467f783,Petkim power station,TR,38.795,26.970278,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:03.299216+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
231565d3-4f56-43ee-a357-1f4451c6fbc3,Polat power station,TR,39.616008,29.442904,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:05.902496+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
2ed9363f-a9fe-46e5-8b92-c50b47a9077a,Saltukova power station,TR,41.519,32.094,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:05.916565+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
c13aeeb7-05e5-4f00-9b4b-654e73e5150d,Sanko Gölbaşı power station,TR,37.819719,37.718512,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:09.268890+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,Sanko Yumurtalık power station,TR,36.876,35.894,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:09.286447+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
db87ce6a-3802-44c5-945f-8a95d3cf111b,Saray Tekirdağ power station,TR,41.445,27.921,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:11.290602+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
d1863136-5ff4-4b4d-a9c0-6219e92d637d,Sarp Golvasi power station,TR,37.368333,35.706111,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:14.593966+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
b5ff798e-e059-4d8b-a903-00a1fefc62ab,Sedef II TES power station,TR,36.843,35.86,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:14.611071+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
3a06636d-c742-4b72-b9cd-21a4537c331b,Selena power station,TR,36.921472,36.04753,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:14.625457+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
0ca4ff78-4113-4ad9-ac04-0fd541d42338,Şevketiye Lapseki power station,TR,40.395,26.792,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:14.639697+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
94a5c55f-c499-41b1-81da-deaa36686399,Seyitömer power station,TR,39.572967,29.88164,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:16.001599+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
e05ff795-8984-4170-9874-5355b70985b1,Silopi (Şırnak) power station,TR,37.352619,42.552728,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:18.496350+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
e03c394f-1c08-4101-b1fe-f6662fe4b424,Sinop Akfen power station,TR,41.953,34.83,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:21.575636+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
cf9150af-0325-44d8-bbaf-493e742f2e2b,Şırnak Galata power station,TR,37.468,42.391,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:23.974592+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
98019711-a8c3-424a-870e-00d4fea75ed1,Şırnak Silopi (CİNER) power station,TR,37.310025,42.594696,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:27.276356+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
9a6447f2-2887-4cce-a115-dc773d7f6eb1,Soma Kolin power station,TR,39.316608,27.748899,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:30.493610+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,Soma power station,TR,39.194462,27.635204,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:30.510042+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
021d1717-149a-4a32-af7b-5955ff593e45,Star Refinery Socar power station,TR,38.817,26.9103,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:30.523829+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
96129c93-83a6-4b1c-929b-bfccba86a796,Suluova power station,TR,40.859186,35.651886,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:30.537065+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
0ada7b2a-f928-4c21-b082-4c7345094245,Tekirdağ Malkara power station,TR,40.638726,27.004295,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:38.539559+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
43f99d45-6635-4392-a522-4a06445fdaf2,Teyo Tufanbeyli power station,TR,38.2299,36.2481,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:41.491353+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
44362378-9c74-44af-8a08-be4877f50e97,Tosyalı İskenderun power station,TR,36.6971,36.2042,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:41.507287+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
9eb693f6-6994-4937-bc4d-e8213baa5d47,Trakya Emba power station,TR,41.948092,28.04148,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:41.825359+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,Tufanbeyli power station,TR,38.18562,36.26994,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:41.841561+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
2ec95392-978d-4a43-85b9-af3282c212ba,Tunçbilek power station,TR,39.619778,29.465881,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:41.856732+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
ddc8bb9c-bf77-4075-b38c-600fb072acf8,Uluköy power station,TR,38.199984,30.27055,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:43.644840+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
d3f986d9-a023-4d43-a0fb-03361f310873,Umut power station,TR,41.133,37.156,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:45.277690+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
381221dd-76da-4adf-9b19-5da9f0779c22,Vize power station,TR,41.572996,27.811652,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:48.179171+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
fd4f7f8c-0d23-450d-9ea0-1b8e52e9a8af,Yatağan power station,TR,37.330905,28.102377,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:48.196185+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
52028d4f-7796-4463-832e-cff2e439c96a,Yenidere power station,TR,37.458403,28.674831,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:51.252415+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
737b6d06-1d0c-4ae6-9683-ab3fea192b32,Yeniköy power station,TR,37.14019,27.87154,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:52.743671+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
e8b6e342-2011-4343-b415-a8bf08501499,Yeniyurt power station,TR,36.886,36.151,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:52.760269+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,Yeşilovacık power station,TR,36.200611,33.663742,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:52.774986+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
225656d9-8709-4c2f-9992-1e4f20a6fce8,Yıldırım Elazığ power station,TR,38.662,39.772,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:57.767755+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
57c0c830-725f-46ee-9322-0a4a3ad9efda,Yüksek Gölovası power station,TR,37.368333,35.706111,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:57.784345+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
91f28dbb-16bd-449b-a20a-dc2b70cf2e66,Yumurtalık IC İçtaş power station,TR,36.77,35.79,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:27:57.798074+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
48149515-0774-404d-b273-790b660a8d90,Yunus Emre power station,TR,39.984309,31.635639,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:07.019380+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
772e2484-419b-47de-9739-924ac371ad10,Zafer power station,TR,41.604444,32.511111,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:07.035402+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
1f305180-6bbf-4758-9a98-78bc9e96e195,ZETES power stations,TR,41.507471,31.894912,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:07.049872+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,Zonguldak Modern power station,TR,41.498,31.868,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:07.064727+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,Zorlu Akçakoca power station,TR,41.087,31.12,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:08.273161+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
61b7e396-5c25-4591-9da1-eb54475f1805,Zorlu Soma power station,TR,39.186,27.608,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:08.288190+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
c47eb6a3-49c1-4879-95b6-9bcd53b7af04,Burshtyn power station,UA,49.210383,24.666536,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:13.141784+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
95872473-c476-4ceb-bcf5-54cfdf415e42,Cherkasy power station,UA,49.390543,32.067372,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:47.904454+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
e4c6a713-99e6-4fdf-afaa-d456779c504c,Chernihiv power station,UA,51.45496,31.260173,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:52.852555+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
038d42e9-769b-4b22-9513-dccff48b42cd,Darnytska power station,UA,50.447771,30.642949,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:28:56.198402+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
5ed0a674-a292-44bc-997f-5c1990da1235,Dobrotvir power station,UA,50.214293,24.374654,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:29:00.007987+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,Kalush power station,UA,49.07049,24.318522,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:29:28.796870+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
d3b9e403-7744-44c5-b5c3-999c4c1911d8,Kramatorskaya power station,UA,48.747705,37.572339,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:05.787113+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
83fede8b-5f92-429d-920d-9a8928a74780,Kryvorizka power station,UA,47.543204,33.659513,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:10.683343+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
46b96bc3-b190-4045-9c86-eb674e2ea35e,Kurakhov power station,UA,47.994514,37.237077,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:14.906018+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
cec871bd-c7f6-4444-b0da-9b3a9ecc6963,Ladyzhyn power station,UA,48.705825,29.218668,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:18.250601+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
4e45df00-0d28-44d0-9697-3fa33d76fc88,Luganskaya power station,UA,48.749346,39.261917,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:21.701174+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
3bd2a957-ff3b-4bfd-9dba-808279edccb9,Myronivskyi power station,UA,48.479778,38.284834,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:27.388093+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
02253fcc-4fc6-42d4-a6a8-42365487302f,Prydniprovska power station,UA,48.405291,35.111749,nuscale_voygr6,NH-09,,,,7.5,scored,Low flood-zone class OR >= 4-6 km river separation; meets project A11.,,"{""elevation_above_design_flood_m"": null, ""flood_zone_class"": ""negligible"", ""flood_zone_class_500yr"": ""negligible"", ""natural_fetched_at"": ""2026-05-12T22:30:29.403703+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nearest_river_km"": null, ""river_distance_km"": null}"
