country_code,smr_key,site_id,iterations,p_rank_1,p_rank_le_3,p_rank_le_5,median_rank,p05_rank,p95_rank,rank_iqr,eligible_pair_count,small_n
TR,nuscale_voygr6,2350bab4-9869-43f1-b62f-a4d5aea77ef5,50000,0.0,0.0,0.0,81.0,69.0,91.0,9.0,119,False
TR,nuscale_voygr6,28980273-0ba6-4c8c-b080-7ff9b33cc4c9,50000,0.0,0.0,0.0,89.0,78.0,97.0,7.0,119,False
TR,nuscale_voygr6,2a3aad60-2bff-4206-8275-f6e2029f9278,50000,0.0,0.0,0.0,34.0,25.0,43.0,8.0,119,False
TR,nuscale_voygr6,2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,50000,0.0,0.0,0.0,29.0,22.0,38.0,7.0,119,False
TR,nuscale_voygr6,2ec95392-978d-4a43-85b9-af3282c212ba,50000,0.0008,0.2598,0.7561,4.0,2.0,7.0,2.0,119,False
TR,nuscale_voygr6,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,50000,0.0,0.0,0.0,50.0,42.0,56.0,5.0,119,False
TR,nuscale_voygr6,381221dd-76da-4adf-9b19-5da9f0779c22,50000,0.0,0.0,0.0,34.0,25.0,43.0,8.0,119,False
TR,nuscale_voygr6,3819acc8-761d-49ba-89e7-967d3d37ec0e,50000,0.0,0.0,0.0,67.0,57.0,80.0,11.0,119,False
TR,nuscale_voygr6,3a06636d-c742-4b72-b9cd-21a4537c331b,50000,0.0,0.0,0.0,110.0,106.0,113.0,2.0,119,False
TR,nuscale_voygr6,3bc834ed-5c2b-47d6-b555-2e20b9044053,50000,0.0,0.0,0.0,52.0,46.0,59.0,4.0,119,False
TR,nuscale_voygr6,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,50000,0.0,0.0,0.0,66.0,56.0,79.0,10.0,119,False
TR,nuscale_voygr6,3f1ad930-cffb-4991-badd-773db74b890c,50000,0.0,0.0,0.0,43.0,34.0,50.0,6.0,119,False
TR,nuscale_voygr6,42d5b3fd-7d07-409b-9154-4441695b7901,50000,0.0,0.0,0.0,62.0,54.0,75.0,9.0,119,False
TR,nuscale_voygr6,43f99d45-6635-4392-a522-4a06445fdaf2,50000,0.0,0.0,0.0005,16.0,9.0,22.0,5.0,119,False
TR,nuscale_voygr6,44362378-9c74-44af-8a08-be4877f50e97,50000,0.0,0.0,0.0,104.0,98.0,107.0,3.0,119,False
TR,nuscale_voygr6,44698c12-3c50-4602-8104-dafa5fd215b6,50000,0.0,0.0,0.0,95.0,86.0,102.0,7.0,119,False
TR,nuscale_voygr6,48149515-0774-404d-b273-790b660a8d90,50000,0.0,0.0,0.0,22.0,15.0,29.0,5.0,119,False
TR,nuscale_voygr6,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,50000,0.0,0.0,0.0,33.0,24.0,42.0,8.0,119,False
TR,nuscale_voygr6,5067ece3-b204-495e-81c1-90a523252547,50000,0.0,0.0,0.0,116.0,113.0,116.0,1.0,119,False
TR,nuscale_voygr6,52028d4f-7796-4463-832e-cff2e439c96a,50000,0.0,0.0,0.0,59.0,52.0,71.0,7.0,119,False
TR,nuscale_voygr6,53481b7f-5b85-4bab-be04-4866c2e72c12,50000,0.0,0.0,0.0,96.0,88.0,103.0,6.0,119,False
TR,nuscale_voygr6,55cfe45b-6357-40f9-8623-e9916f91f839,50000,0.0,0.0,0.0,25.0,19.0,34.0,5.0,119,False
TR,nuscale_voygr6,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,50000,0.0,0.0,0.0,46.0,38.0,53.0,6.0,119,False
TR,nuscale_voygr6,57c0c830-725f-46ee-9322-0a4a3ad9efda,50000,0.0,0.0,0.0,21.0,14.0,28.0,5.0,119,False
TR,nuscale_voygr6,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,50000,0.0,0.0,0.0,47.0,39.0,53.0,6.0,119,False
TR,nuscale_voygr6,5b6be56c-d981-470c-a979-13a8764a34b8,50000,0.0,0.0,0.0,59.0,51.0,72.0,9.0,119,False
TR,nuscale_voygr6,5ed91c1b-0a1b-4a4c-9b2b-f6bdc8ff9770,50000,0.0,0.0,0.0,98.0,90.0,104.0,6.0,119,False
TR,nuscale_voygr6,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,50000,0.0,0.0,0.0021,13.0,8.0,20.0,5.0,119,False
TR,nuscale_voygr6,674deb4f-110c-4120-bea0-5f0711da3ea1,50000,0.0,0.021,0.1887,7.0,4.0,12.0,3.0,119,False
TR,nuscale_voygr6,6c9571c4-5d3b-4f88-a7be-fa8c21425eeb,50000,0.0075,0.6544,0.9421,3.0,2.0,6.0,2.0,119,False
TR,nuscale_voygr6,6ddc2960-3d72-4d5f-b358-56d1c54f47e0,50000,0.0,0.0,0.0,68.0,57.0,80.0,10.0,119,False
TR,nuscale_voygr6,737b6d06-1d0c-4ae6-9683-ab3fea192b32,50000,0.0,0.0,0.0,64.0,55.0,77.0,9.0,119,False
TR,nuscale_voygr6,746fc66e-d31f-4c5d-bf5c-ab5031b04b15,50000,0.0,0.0,0.0,98.0,90.0,104.0,6.0,119,False
TR,nuscale_voygr6,75f807aa-8278-43a3-8654-730713b96001,50000,0.0,0.0,0.0,57.0,51.0,67.0,6.0,119,False
TR,nuscale_voygr6,76cd9b7f-7613-4fd4-95ab-bf534a2e2f5e,50000,0.0,0.0,0.0,99.0,92.0,104.0,6.0,119,False
TR,nuscale_voygr6,772e2484-419b-47de-9739-924ac371ad10,50000,0.0,0.0,0.0,60.0,53.0,72.0,8.0,119,False
TR,nuscale_voygr6,778e0750-19f9-426e-a6c7-e0e30645fb97,50000,0.0,0.057,0.3508,6.0,3.0,10.0,2.0,119,False
TR,nuscale_voygr6,7a805295-0cd2-48be-972e-5282c996549c,50000,0.0,0.0,0.0,74.0,62.0,86.0,10.0,119,False
TR,nuscale_voygr6,7b4d3f8f-a644-48a3-93f9-cd3c154dc5c2,50000,0.0,0.0,0.0,93.0,84.0,101.0,6.0,119,False
TR,nuscale_voygr6,7cc9cffa-e4e4-4546-902d-c8f4800dbdb2,50000,0.0,0.0,0.0,34.0,25.0,43.0,8.0,119,False
TR,nuscale_voygr6,829f61ff-0ad1-4288-8dd9-e41abbd0b6a7,50000,0.0,0.0,0.0,119.0,117.0,119.0,1.0,119,False
TR,nuscale_voygr6,82aac38c-3037-466c-9b37-bff9da707645,50000,0.0,0.0,0.0,78.0,65.0,89.0,10.0,119,False
TR,nuscale_voygr6,8782d6f2-5f9f-4c67-b9f2-6756857bd200,50000,0.0,0.0,0.0,90.0,79.0,98.0,7.0,119,False
TR,nuscale_voygr6,8a5dc384-e272-41ed-9868-a0686ac3fc7e,50000,0.0,0.0,0.0,46.0,38.0,53.0,6.0,119,False
TR,nuscale_voygr6,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,50000,0.0,0.0,0.0,110.0,106.0,112.0,3.0,119,False
TR,nuscale_voygr6,8dd46a05-6e0c-4009-90ad-bd5909c25622,50000,0.0,0.0,0.0,114.0,112.0,116.0,2.0,119,False
TR,nuscale_voygr6,9163ca37-1b31-409d-974f-9e7ed5e5f33d,50000,0.0,0.0,0.0,73.0,61.0,85.0,10.0,119,False
TR,nuscale_voygr6,91f28dbb-16bd-449b-a20a-dc2b70cf2e66,50000,0.0,0.0,0.0,90.0,80.0,98.0,7.0,119,False
TR,nuscale_voygr6,94a5c55f-c499-41b1-81da-deaa36686399,50000,0.0,0.0,0.0009,14.0,9.0,21.0,5.0,119,False
TR,nuscale_voygr6,96129c93-83a6-4b1c-929b-bfccba86a796,50000,0.0,0.0,0.0,86.0,75.0,95.0,8.0,119,False
TR,nuscale_voygr6,9699244b-14c0-4e27-afd1-105494fccd60,50000,0.0,0.0003,0.0094,11.0,7.0,18.0,5.0,119,False
TR,nuscale_voygr6,98019711-a8c3-424a-870e-00d4fea75ed1,50000,0.0,0.0,0.0,94.0,85.0,101.0,6.0,119,False
TR,nuscale_voygr6,9a6447f2-2887-4cce-a115-dc773d7f6eb1,50000,0.0,0.0,0.0,29.0,22.0,39.0,7.0,119,False
TR,nuscale_voygr6,9eb693f6-6994-4937-bc4d-e8213baa5d47,50000,0.0,0.0,0.0,77.0,64.0,88.0,10.0,119,False
TR,nuscale_voygr6,a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,50000,0.0,0.0,0.0,84.0,72.0,93.0,9.0,119,False
TR,nuscale_voygr6,a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,50000,0.0004,0.1845,0.6717,5.0,2.0,8.0,2.0,119,False
TR,nuscale_voygr6,a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,50000,0.0,0.0,0.0,37.0,27.0,45.0,7.0,119,False
TR,nuscale_voygr6,aa336cdc-f6fe-4b08-b46d-69e852c501bf,50000,0.0,0.0,0.0,52.0,45.0,58.0,5.0,119,False
TR,nuscale_voygr6,ad0c8590-c672-43f2-a813-1217a10f7d2d,50000,0.9709,0.9999,1.0,1.0,1.0,1.0,0.0,119,False
TR,nuscale_voygr6,adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,50000,0.0,0.0,0.0,89.0,78.0,97.0,7.0,119,False
TR,nuscale_voygr6,b588126a-42d6-49dc-b227-9283af5a2578,50000,0.0,0.0,0.0,33.0,24.0,42.0,8.0,119,False
TR,nuscale_voygr6,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,50000,0.0,0.0,0.0,54.0,47.0,61.0,5.0,119,False
TR,nuscale_voygr6,b5ff798e-e059-4d8b-a903-00a1fefc62ab,50000,0.0,0.0,0.0,33.0,24.0,42.0,8.0,119,False
TR,nuscale_voygr6,b8875ff2-9e9d-4520-8879-c71468e9cc50,50000,0.0,0.0,0.0,39.0,29.0,46.0,7.0,119,False
TR,nuscale_voygr6,b90e80f9-66f3-4290-8aa2-518b8422aba0,50000,0.0,0.0,0.0,107.0,103.0,111.0,3.0,119,False
TR,nuscale_voygr6,bac4a081-83dc-4aba-8076-b67bfc55f54c,50000,0.0,0.0,0.0,100.0,92.0,105.0,6.0,119,False
TR,nuscale_voygr6,bb2453b0-c76d-40ea-bcc4-870391f05b2f,50000,0.0,0.0,0.0,118.0,117.0,119.0,1.0,119,False
TR,nuscale_voygr6,bfadbe66-971d-4f64-b222-604a7ee6ac6b,50000,0.0,0.0,0.0,21.0,14.0,28.0,6.0,119,False
TR,nuscale_voygr6,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,50000,0.0,0.0,0.0,31.0,23.0,40.0,8.0,119,False
TR,nuscale_voygr6,c6b846cb-3a01-4e17-9d51-da4b58fd1827,50000,0.0,0.0,0.0,104.0,98.0,107.0,3.0,119,False
TR,nuscale_voygr6,c7afd455-7beb-4d23-8d3b-e9a102782d2b,50000,0.0,0.0,0.0,111.0,107.0,113.0,3.0,119,False
TR,nuscale_voygr6,c8e1cc12-080a-4e01-925d-8fd6e4334856,50000,0.0,0.0,0.0,82.0,70.0,92.0,10.0,119,False
TR,nuscale_voygr6,c9c85786-eb26-4e7b-b280-83a54b7e834f,50000,0.0,0.0,0.0,63.0,55.0,76.0,9.0,119,False
TR,nuscale_voygr6,ca423571-d2ab-44d4-b5ce-3e649d9cc776,50000,0.0,0.0,0.0,85.0,74.0,94.0,8.0,119,False
TR,nuscale_voygr6,cb08e7b6-0af3-45d9-95c3-3832e7e2677c,50000,0.0,0.0,0.0,35.0,26.0,43.0,8.0,119,False
TR,nuscale_voygr6,cb825b0f-e315-4221-b194-43d5b472382d,50000,0.0,0.0,0.0,71.0,60.0,83.0,10.0,119,False
TR,nuscale_voygr6,cc635340-954c-4428-9fa1-14383c7faceb,50000,0.0,0.0,0.0,45.0,37.0,52.0,6.0,119,False
TR,nuscale_voygr6,ce39538c-997e-4a7d-bc32-f164f50f9aa0,50000,0.0,0.0,0.0,81.0,69.0,91.0,9.0,119,False
TR,nuscale_voygr6,cf9150af-0325-44d8-bbaf-493e742f2e2b,50000,0.0,0.0,0.0,47.0,40.0,53.0,6.0,119,False
TR,nuscale_voygr6,d020ac37-4f23-41b1-8f1e-b425b5769424,50000,0.0,0.0,0.0,78.0,65.0,88.0,10.0,119,False
TR,nuscale_voygr6,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,50000,0.0,0.0,0.0,63.0,55.0,75.0,9.0,119,False
TR,nuscale_voygr6,d1863136-5ff4-4b4d-a9c0-6219e92d637d,50000,0.0,0.0,0.0,21.0,14.0,28.0,6.0,119,False
TR,nuscale_voygr6,d21335d4-0a3d-4464-85e0-352745a38db4,50000,0.0,0.0,0.0,74.0,62.0,86.0,10.0,119,False
TR,nuscale_voygr6,d3f986d9-a023-4d43-a0fb-03361f310873,50000,0.0,0.0,0.0,33.0,25.0,42.0,8.0,119,False
TR,nuscale_voygr6,d48d2f39-d58f-4299-9b2f-56d194d2d13b,50000,0.0,0.0,0.0,66.0,56.0,79.0,10.0,119,False
TR,nuscale_voygr6,d5151598-5a1a-4697-8147-592845ffef6c,50000,0.0,0.0,0.0,82.0,70.0,92.0,9.0,119,False
TR,nuscale_voygr6,d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,50000,0.0,0.0006,0.0116,11.0,7.0,17.0,4.0,119,False
TR,nuscale_voygr6,db87ce6a-3802-44c5-945f-8a95d3cf111b,50000,0.0,0.0,0.0,64.0,55.0,77.0,9.0,119,False
TR,nuscale_voygr6,dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,50000,0.0,0.0,0.0,30.0,22.0,40.0,7.0,119,False
TR,nuscale_voygr6,ddc8bb9c-bf77-4075-b38c-600fb072acf8,50000,0.0,0.0027,0.0464,9.0,6.0,15.0,4.0,119,False
TR,nuscale_voygr6,e03c394f-1c08-4101-b1fe-f6662fe4b424,50000,0.0,0.0026,0.0393,9.0,6.0,15.0,3.0,119,False
TR,nuscale_voygr6,e10aae79-05b7-4ad9-9d69-60ce190b4444,50000,0.0,0.0,0.0,52.0,45.0,58.0,5.0,119,False
TR,nuscale_voygr6,e71ec827-7143-48dd-8c8a-8e81705fa971,50000,0.0,0.0,0.0,72.0,60.0,84.0,10.0,119,False
TR,nuscale_voygr6,e780e4ac-0506-4186-9b58-0f378f878345,50000,0.0,0.0,0.0011,14.0,9.0,21.0,5.0,119,False
TR,nuscale_voygr6,e894ba3e-e397-47c9-b0b9-a72cfb6bd680,50000,0.0,0.0,0.0,100.0,92.0,105.0,5.0,119,False
TR,nuscale_voygr6,e8b6e342-2011-4343-b415-a8bf08501499,50000,0.0,0.0,0.0,103.0,96.0,106.0,4.0,119,False
TR,nuscale_voygr6,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,50000,0.0,0.0,0.0,34.0,25.0,42.0,8.0,119,False
TR,nuscale_voygr6,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,50000,0.0,0.0,0.0003,16.0,10.0,23.0,6.0,119,False
TR,nuscale_voygr6,f92bc907-9b9b-4d21-92fd-1705bd71128c,50000,0.0,0.0,0.0,79.0,66.0,89.0,9.0,119,False
TR,nuscale_voygr6,fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,50000,0.0,0.0,0.0,109.0,105.0,112.0,3.0,119,False
TR,nuscale_voygr6,fc307877-758b-4dbf-afbe-abfc4a778155,50000,0.0,0.0,0.0,23.0,16.0,30.0,5.0,119,False
TR,nuscale_voygr6,fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,50000,0.0,0.0,0.0,44.0,36.0,51.0,6.0,119,False
UA,nuscale_voygr6,02253fcc-4fc6-42d4-a6a8-42365487302f,50000,0.0,0.0,0.0,12.0,11.0,14.0,1.0,20,False
UA,nuscale_voygr6,038d42e9-769b-4b22-9513-dccff48b42cd,50000,0.0,0.0,0.0,18.0,17.0,19.0,0.0,20,False
UA,nuscale_voygr6,29b3a802-7ef1-4722-ad59-b1511b1b0075,50000,0.0811,1.0,1.0,3.0,1.0,3.0,1.0,20,False
UA,nuscale_voygr6,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,50000,0.0,0.0,0.0,11.0,10.0,12.0,1.0,20,False
UA,nuscale_voygr6,3bd2a957-ff3b-4bfd-9dba-808279edccb9,50000,0.0,0.0,0.0,17.0,16.0,18.0,0.0,20,False
UA,nuscale_voygr6,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,50000,0.0,0.0,0.0128,8.0,6.0,9.0,2.0,20,False
UA,nuscale_voygr6,46b96bc3-b190-4045-9c86-eb674e2ea35e,50000,0.0,0.0,0.0,10.0,10.0,11.0,1.0,20,False
UA,nuscale_voygr6,4e45df00-0d28-44d0-9697-3fa33d76fc88,50000,0.0,0.0,0.0436,7.0,6.0,9.0,1.0,20,False
UA,nuscale_voygr6,5ed0a674-a292-44bc-997f-5c1990da1235,50000,0.75,1.0,1.0,1.0,1.0,3.0,0.0,20,False
UA,nuscale_voygr6,70781f2c-24c2-486c-8b32-310c36ba1238,50000,0.0,0.0,0.0,13.0,12.0,15.0,1.0,20,False
UA,nuscale_voygr6,725406d6-860f-4ca0-9c6a-425675bac381,50000,0.0,0.0,0.007,8.0,7.0,9.0,1.0,20,False
UA,nuscale_voygr6,83fede8b-5f92-429d-920d-9a8928a74780,50000,0.0,0.0,0.7923,5.0,4.0,6.0,1.0,20,False
UA,nuscale_voygr6,95872473-c476-4ceb-bcf5-54cfdf415e42,50000,0.0,0.0,0.0,20.0,19.0,20.0,1.0,20,False
UA,nuscale_voygr6,c47eb6a3-49c1-4879-95b6-9bcd53b7af04,50000,0.0,0.0,0.5102,5.0,4.0,7.0,1.0,20,False
UA,nuscale_voygr6,cdb6adfb-52ff-4631-939a-001080b20450,50000,0.0,0.0,0.634,5.0,4.0,7.0,2.0,20,False
UA,nuscale_voygr6,cec871bd-c7f6-4444-b0da-9b3a9ecc6963,50000,0.1689,1.0,1.0,2.0,1.0,3.0,1.0,20,False
UA,nuscale_voygr6,d3b9e403-7744-44c5-b5c3-999c4c1911d8,50000,0.0,0.0,0.0,19.0,18.0,20.0,1.0,20,False
UA,nuscale_voygr6,e4c6a713-99e6-4fdf-afaa-d456779c504c,50000,0.0,0.0,0.0,15.0,12.0,16.0,1.0,20,False
UA,nuscale_voygr6,f2c061de-66ad-4fce-b911-7f1899f25b75,50000,0.0,0.0,0.0,14.0,12.0,15.0,2.0,20,False
UA,nuscale_voygr6,fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,50000,0.0,0.0,0.0,16.0,15.0,17.0,0.0,20,False
