site_id,site_name,country,band,top5pct_hit_rate,top10pct_hit_rate,top30pct_hit_rate,scenarios_total,scenarios_scored
8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,Piast Ruch Power Station,PL,H,0.0,0.0,0.2,15,14
b01fe781-dbc7-40f8-a544-946288020042,Bobov Dol power station,BG,H,0.0,0.0,0.2,15,14
06641fea-8997-4b69-a618-6afa34b82591,Bialystok power station,PL,H,0.0,0.0,0.1333,15,14
1289753b-43db-4058-8fe1-6e38b5fb01b5,Barbaros-1 power station,TR,H,0.0,0.0,0.1333,15,14
166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,METES power station,TR,H,0.0,0.0,0.1333,15,14
187b4fd7-6a61-4e94-8ed4-495ac6dfc317,Legnica Power Station,PL,H,0.0,0.0,0.1333,15,14
1a5b8f8f-f4be-4514-8738-755d25e19b41,Kurzeme power station,LV,H,0.0,0.0,0.1333,15,14
225656d9-8709-4c2f-9992-1e4f20a6fce8,Yıldırım Elazığ power station,TR,H,0.0,0.0,0.1333,15,14
239ea0eb-a9c4-43cc-ac5f-35271bdc6613,Kedzierzyn CCS Project,PL,H,0.0,0.0,0.1333,15,14
2b03f2e2-64ac-4262-bbff-7a536bda5722,Morava power station,RS,H,0.0,0.0,0.1333,15,14
2ec95392-978d-4a43-85b9-af3282c212ba,Tunçbilek power station,TR,H,0.0,0.0,0.1333,15,14
4411a22e-4e8a-4715-b000-1aae34494b68,Kozienice power station,PL,H,0.0,0.0,0.1333,15,14
55cfe45b-6357-40f9-8623-e9916f91f839,Kahramanmaraş Anadolu power station,TR,H,0.0,0.0,0.1333,15,14
7fc17ab0-ce24-4830-a938-b8424d1e9368,Swiecie Pulp Mill power station,PL,H,0.0,0.0,0.1333,15,14
825dc024-9a53-4237-bf59-cbe0af0cf87d,Govora power station,RO,H,0.0,0.0,0.1333,15,14
a19228ce-f25a-4ffd-a249-9d01403e6b81,Pulawy power station (Vattenfall),PL,H,0.0,0.0,0.1333,15,14
a6478cb9-5b8c-4d64-bbe6-3d3ed6a3da2c,Karapinar Konya Şeker power station,TR,H,0.0,0.0,0.1333,15,14
a7eeee6e-e14a-40ba-80b6-75ed2e170b20,Siechnice power station,PL,H,0.0,0.0,0.1333,15,14
b8bc6544-1571-4906-95e0-314d62c78a24,Ostrołęka power station,PL,H,0.0,0.0,0.1333,15,14
cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,Pulawy power station (Grupa Azoty),PL,H,0.0,0.0,0.1333,15,14
d3f986d9-a023-4d43-a0fb-03361f310873,Umut power station,TR,H,0.0,0.0,0.1333,15,14
d60b377c-9bb4-4fd5-adb7-a9a9ba98ae76,Lublin Power Station,PL,H,0.0,0.0,0.1333,15,14
