country_code,smr_key,weight_profile,scenario_family,site_id,baseline_national_rank,scenario_national_rank,rank_delta,baseline_score,scenario_score,score_delta,eligible_pair_count,small_n
CZ,nuscale_voygr6,w_NH_minus_20,weight,cbd67443-4a4e-44fd-a9ed-20ba9574c99e,29,28,-1,5.551,5.448,-0.10299999999999976,29,False
TR,nuscale_voygr6,w_NH_minus_20,weight,cc635340-954c-4428-9fa1-14383c7faceb,49,48,-1,6.496,6.453,-0.04300000000000015,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,ccc15bde-1c5a-40bf-8f09-2fcb1e896ce5,53,53,0,5.718,5.572,-0.1459999999999999,61,False
PL,nuscale_voygr6,w_NH_minus_20,weight,cd84938d-eea8-47a1-8ea6-2e9f943e5914,3,4,1,7.231,7.157,-0.07399999999999984,61,False
UA,nuscale_voygr6,w_NH_minus_20,weight,cdb6adfb-52ff-4631-939a-001080b20450,6,6,0,6.461,6.378,-0.08300000000000018,20,False
PL,nuscale_voygr6,w_NH_minus_20,weight,cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,15,15,0,6.838,6.723,-0.11500000000000021,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,ce39538c-997e-4a7d-bc32-f164f50f9aa0,79,80,1,6.115,6.047,-0.0680000000000005,110,False
UA,nuscale_voygr6,w_NH_minus_20,weight,cec871bd-c7f6-4444-b0da-9b3a9ecc6963,3,4,1,6.73,6.625,-0.10500000000000043,20,False
TR,nuscale_voygr6,w_NH_minus_20,weight,cf9150af-0325-44d8-bbaf-493e742f2e2b,50,53,3,6.474,6.391,-0.08300000000000018,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d020ac37-4f23-41b1-8f1e-b425b5769424,53,50,-3,6.456,6.409,-0.0470000000000006,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,85,85,0,6.066,5.994,-0.07200000000000006,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d1863136-5ff4-4b4d-a9c0-6219e92d637d,6,6,0,7.107,7.079,-0.02800000000000047,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d21335d4-0a3d-4464-85e0-352745a38db4,59,57,-2,6.435,6.388,-0.04699999999999971,110,False
RS,nuscale_voygr6,w_NH_minus_20,weight,d30af109-79cb-4ab5-a878-6f574b58116a,2,2,0,6.613,6.567,-0.04600000000000026,6,False
PL,nuscale_voygr6,w_NH_minus_20,weight,d3b5a049-6bff-400b-9312-96985f03acea,59,59,0,5.539,5.439,-0.09999999999999964,61,False
UA,nuscale_voygr6,w_NH_minus_20,weight,d3b9e403-7744-44c5-b5c3-999c4c1911d8,20,20,0,5.252,5.107,-0.14499999999999957,20,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d3f986d9-a023-4d43-a0fb-03361f310873,14,14,0,6.878,6.83,-0.04800000000000004,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d48d2f39-d58f-4299-9b2f-56d194d2d13b,87,83,-4,6.061,6.023,-0.038000000000000256,110,False
RO,nuscale_voygr6,w_NH_minus_20,weight,d498ded8-449c-4672-8bb9-0ed6c8fef775,12,12,0,6.027,5.92,-0.1070000000000002,21,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d5151598-5a1a-4697-8147-592845ffef6c,94,93,-1,5.917,5.864,-0.052999999999999936,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,d60b377c-9bb4-4fd5-adb7-a9a9ba98ae76,36,35,-1,6.107,5.999,-0.10800000000000054,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,17,18,1,6.847,6.797,-0.05000000000000071,110,False
CZ,nuscale_voygr6,w_NH_minus_20,weight,d762ceeb-514f-43a6-9f91-a2d422ed6c60,2,2,0,7.014,7.0,-0.014000000000000234,29,False
RO,nuscale_voygr6,w_NH_minus_20,weight,dac2a974-a2de-46c5-b581-03985a9ae7d0,11,11,0,6.054,5.935,-0.11900000000000066,21,False
PL,nuscale_voygr6,w_NH_minus_20,weight,dadadad9-b67e-44b8-a9ab-4cbf116da20b,4,3,-1,7.224,7.172,-0.05200000000000049,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,db87ce6a-3802-44c5-945f-8a95d3cf111b,81,87,6,6.109,5.984,-0.125,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,dc87cdf1-9936-4a59-a5e9-b5e360173490,39,39,0,6.042,5.892,-0.14999999999999947,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,19,19,0,6.817,6.797,-0.020000000000000462,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,ddc8bb9c-bf77-4075-b38c-600fb072acf8,11,12,1,6.902,6.86,-0.041999999999999815,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,de6735bd-7a79-43c8-baad-1fe23d50d6f0,22,22,0,6.536,6.402,-0.13399999999999945,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e03c394f-1c08-4101-b1fe-f6662fe4b424,15,15,0,6.861,6.805,-0.05600000000000005,110,False
RO,nuscale_voygr6,w_NH_minus_20,weight,e073b3f8-4312-4d34-b322-6289a3121af1,14,13,-1,6.014,5.88,-0.13400000000000034,21,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e10aae79-05b7-4ad9-9d69-60ce190b4444,42,39,-3,6.573,6.534,-0.03900000000000059,110,False
HU,nuscale_voygr6,w_NH_minus_20,weight,e1649639-2e45-4226-9c7a-783d2dcb6724,10,11,1,5.344,5.181,-0.16300000000000026,11,False
CZ,nuscale_voygr6,w_NH_minus_20,weight,e299922a-1670-4aff-acda-fd80600af9af,7,7,0,6.721,6.648,-0.0730000000000004,29,False
PL,nuscale_voygr6,w_NH_minus_20,weight,e2c23866-db1e-4316-82b5-7e3fe50c3c09,47,47,0,5.848,5.697,-0.1509999999999998,61,False
RO,nuscale_voygr6,w_NH_minus_20,weight,e43af28e-a3d3-4047-a9cf-f3b0990754b4,18,18,0,5.759,5.634,-0.125,21,False
UA,nuscale_voygr6,w_NH_minus_20,weight,e4c6a713-99e6-4fdf-afaa-d456779c504c,16,17,1,5.913,5.786,-0.12700000000000067,20,False
PL,nuscale_voygr6,w_NH_minus_20,weight,e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,14,14,0,6.925,6.81,-0.11500000000000021,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e71ec827-7143-48dd-8c8a-8e81705fa971,52,52,0,6.467,6.395,-0.07200000000000006,110,False
BA,nuscale_voygr6,w_NH_minus_20,weight,e75c63e5-ef2f-4e08-8f8c-3da41215af9d,2,2,0,5.907,5.825,-0.08199999999999985,5,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e780e4ac-0506-4186-9b58-0f378f878345,9,9,0,6.969,6.927,-0.0420000000000007,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e894ba3e-e397-47c9-b0b9-a72cfb6bd680,95,98,3,5.876,5.75,-0.12600000000000033,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e8b6e342-2011-4343-b415-a8bf08501499,99,100,1,5.809,5.722,-0.08699999999999974,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,e9a1ae49-ff79-462c-af4e-7c6843221d36,55,55,0,5.645,5.497,-0.1479999999999997,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,36,37,1,6.606,6.544,-0.06200000000000028,110,False
PL,nuscale_voygr6,w_NH_minus_20,weight,ebc0f461-acfa-47da-8094-5b15ea3e25a0,19,19,0,6.662,6.575,-0.08699999999999974,61,False
PL,nuscale_voygr6,w_NH_minus_20,weight,ee332928-87b2-4e7b-9203-20e402bc551f,12,12,0,6.99,6.885,-0.10500000000000043,61,False
PL,nuscale_voygr6,w_NH_minus_20,weight,ef2ee2ae-e73e-490c-aa07-746543fe20e6,40,41,1,6.029,5.864,-0.16500000000000004,61,False
HU,nuscale_voygr6,w_NH_minus_20,weight,ef325d90-6d2d-4f8f-89f2-3bc98beb149b,8,8,0,5.812,5.73,-0.08199999999999985,11,False
CZ,nuscale_voygr6,w_NH_minus_20,weight,f1d2bca1-a7a9-4404-84c1-34fc8a59dab7,25,25,0,5.619,5.494,-0.125,29,False
HU,nuscale_voygr6,w_NH_minus_20,weight,f2b3a729-602a-4b6b-acc9-004244f2e556,9,9,0,5.373,5.256,-0.11699999999999999,11,False
UA,nuscale_voygr6,w_NH_minus_20,weight,f2c061de-66ad-4fce-b911-7f1899f25b75,12,10,-2,6.278,6.201,-0.07699999999999996,20,False
TR,nuscale_voygr6,w_NH_minus_20,weight,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,20,20,0,6.817,6.797,-0.020000000000000462,110,False
CZ,nuscale_voygr6,w_NH_minus_20,weight,f3523341-daaa-4573-a856-becb2e1bb9e3,4,4,0,6.939,6.865,-0.07399999999999984,29,False
PL,nuscale_voygr6,w_NH_minus_20,weight,f5be4e73-938d-4fe2-b585-5090ec780670,28,27,-1,6.36,6.23,-0.1299999999999999,61,False
HU,nuscale_voygr6,w_NH_minus_20,weight,f7dcdb63-26e6-44cd-b440-ec14fe507d90,2,2,0,7.042,6.984,-0.05799999999999983,11,False
PL,nuscale_voygr6,w_NH_minus_20,weight,f8f9f43d-6a3b-445d-818e-ca82a90ace65,51,52,1,5.74,5.583,-0.15700000000000003,61,False
TR,nuscale_voygr6,w_NH_minus_20,weight,f92bc907-9b9b-4d21-92fd-1705bd71128c,89,89,0,6.036,5.906,-0.1299999999999999,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,100,102,2,5.808,5.703,-0.10499999999999954,110,False
BY,nuscale_voygr6,w_NH_minus_20,weight,fac3d0b5-36a5-48ae-8494-f2f08e4342f4,1,1,0,6.786,6.686,-0.09999999999999964,2,True
UA,nuscale_voygr6,w_NH_minus_20,weight,fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,9,11,2,6.335,6.192,-0.1429999999999998,20,False
TR,nuscale_voygr6,w_NH_minus_20,weight,fc307877-758b-4dbf-afbe-abfc4a778155,35,35,0,6.613,6.552,-0.06100000000000083,110,False
TR,nuscale_voygr6,w_NH_minus_20,weight,fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,64,64,0,6.321,6.239,-0.08199999999999985,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,0049a899-af5f-41cd-86ae-2ba729b6365f,93,93,0,5.942,6.012,0.0699999999999994,110,False
RS,nuscale_voygr6,w_NH_plus_20,weight,0182ec25-0df9-4e4b-9861-d76a332bc282,1,1,0,6.715,6.768,0.052999999999999936,6,False
UA,nuscale_voygr6,w_NH_plus_20,weight,02253fcc-4fc6-42d4-a6a8-42365487302f,13,13,0,6.148,6.24,0.09200000000000053,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,0248611c-b745-404f-ad50-c2870882c7a1,18,19,1,6.832,6.859,0.027000000000000135,110,False
UA,nuscale_voygr6,w_NH_plus_20,weight,038d42e9-769b-4b22-9513-dccff48b42cd,15,15,0,5.93,6.042,0.1120000000000001,20,False
HU,nuscale_voygr6,w_NH_plus_20,weight,059b3ad4-7196-4e6b-b169-8605ceeed841,4,4,0,6.601,6.677,0.07599999999999962,11,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,05daa6b2-bb29-4c26-a459-855626673955,13,14,1,6.34,6.422,0.08199999999999985,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,06641fea-8997-4b69-a618-6afa34b82591,44,44,0,5.912,6.066,0.15399999999999991,61,False
SK,nuscale_voygr6,w_NH_plus_20,weight,06defca3-9105-437f-afd4-52f5603d9b8e,4,4,0,6.272,6.299,0.027000000000000135,5,False
TR,nuscale_voygr6,w_NH_plus_20,weight,0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,54,53,-1,6.445,6.521,0.07599999999999962,110,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,0ae8917b-a70b-41e5-82de-e4963a7686e3,16,16,0,6.265,6.333,0.0680000000000005,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,0b187a1d-55de-47cf-96a3-06abc8ff2476,18,20,2,6.662,6.74,0.07800000000000029,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,0ca4ff78-4113-4ad9-ac04-0fd541d42338,78,83,5,6.123,6.158,0.03500000000000014,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,0fec985c-c66e-40af-a123-a9ba4db269bb,63,63,0,6.35,6.421,0.07100000000000062,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,1289753b-43db-4058-8fe1-6e38b5fb01b5,27,29,2,6.726,6.737,0.01100000000000012,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,142cad75-648a-495d-8c10-792351e72126,4,4,0,7.153,7.199,0.04600000000000026,110,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,14e88076-ce0e-4693-bca4-e80f3f013c7f,18,18,0,6.259,6.309,0.04999999999999982,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,1624a526-07d8-44a4-8ed7-3b035b748f03,105,106,1,5.653,5.699,0.04600000000000026,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,23,22,-1,6.759,6.829,0.0699999999999994,110,False
SK,nuscale_voygr6,w_NH_plus_20,weight,1719d38b-61e8-4b01-844b-3a2f85c8a186,3,3,0,6.503,6.571,0.06799999999999962,5,False
MK,nuscale_voygr6,w_NH_plus_20,weight,1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,1,1,0,6.391,6.465,0.07399999999999984,3,False
TR,nuscale_voygr6,w_NH_plus_20,weight,17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,110,110,0,5.073,5.146,0.07299999999999951,110,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,180880c2-7284-4723-b02a-a62348b9b40b,9,9,0,6.633,6.674,0.04100000000000037,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,1820429d-bd95-4e56-a6db-d9bb57e2ae07,96,96,0,5.865,5.951,0.08599999999999941,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,25,26,1,6.419,6.498,0.07900000000000063,61,False
RO,nuscale_voygr6,w_NH_plus_20,weight,18ecb024-ee4f-4045-8254-5e95d61dea8c,15,15,0,5.958,6.03,0.07200000000000006,21,False
LV,nuscale_voygr6,w_NH_plus_20,weight,1a5b8f8f-f4be-4514-8738-755d25e19b41,1,1,0,6.728,6.826,0.09799999999999986,1,True
CZ,nuscale_voygr6,w_NH_plus_20,weight,1c059a42-608c-4753-8fcf-ba797d94f900,24,24,0,5.68,5.787,0.1070000000000002,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,1ce7624e-1d72-4293-8ff4-09096b56ddd2,109,109,0,5.401,5.461,0.0600000000000005,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,1d19dce6-c458-4656-901d-6a8d3c548761,9,11,2,7.075,7.129,0.05399999999999938,61,False
RO,nuscale_voygr6,w_NH_plus_20,weight,1d8be6d0-f3a5-4b32-9d46-3526289731f8,21,21,0,5.375,5.476,0.10099999999999998,21,False
TR,nuscale_voygr6,w_NH_plus_20,weight,1f305180-6bbf-4758-9a98-78bc9e96e195,46,45,-1,6.528,6.593,0.06500000000000039,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,202d797d-b0f9-4cd0-bbac-d7bb06805c09,37,40,3,6.071,6.148,0.07699999999999996,61,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,20bce4f5-ca0b-4145-87e5-0a0694343f31,17,15,-2,6.263,6.34,0.07699999999999996,29,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,20c9d02d-e9e8-40b3-a11e-7a2e01018d8c,14,13,-1,6.34,6.427,0.08699999999999974,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,21ccc44f-3244-4e7f-9654-eae424288200,76,79,3,6.13,6.174,0.04400000000000048,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,231565d3-4f56-43ee-a357-1f4451c6fbc3,37,37,0,6.588,6.646,0.05799999999999983,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,2350bab4-9869-43f1-b62f-a4d5aea77ef5,77,76,-1,6.13,6.189,0.05900000000000016,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,7,7,0,7.102,7.194,0.09199999999999964,61,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,274ec928-e527-44cf-86c5-b6eddc09d0f7,20,20,0,5.918,6.042,0.12399999999999967,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,27fc89b3-ee57-44ac-8073-a700bc8d12e8,41,41,0,6.003,6.117,0.11399999999999988,61,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,287cbb48-bb08-40dd-82c5-cfe1530dfbb9,1,1,0,7.075,7.132,0.056999999999999496,29,False
HU,nuscale_voygr6,w_NH_plus_20,weight,28b36531-865d-42ae-afb3-b8bad86f7014,6,5,-1,6.305,6.398,0.09299999999999997,11,False
PL,nuscale_voygr6,w_NH_plus_20,weight,29479c3f-8db8-4f62-90e8-59ad6739f90b,34,34,0,6.12,6.228,0.10799999999999965,61,False
RS,nuscale_voygr6,w_NH_plus_20,weight,296282b1-d079-4c1e-b2df-12c25128b963,6,6,0,6.259,6.321,0.06199999999999939,6,False
PL,nuscale_voygr6,w_NH_plus_20,weight,2981a12d-3444-4301-96ba-a63ef50bec3e,1,1,0,7.516,7.547,0.030999999999999694,61,False
RO,nuscale_voygr6,w_NH_plus_20,weight,29836b52-a882-4921-95a7-6417e636d9a2,3,3,0,6.76,6.804,0.04400000000000048,21,False
PL,nuscale_voygr6,w_NH_plus_20,weight,29a58981-aaf7-4450-ad41-49dd6d786168,48,48,0,5.782,5.931,0.14900000000000002,61,False
UA,nuscale_voygr6,w_NH_plus_20,weight,29b3a802-7ef1-4722-ad59-b1511b1b0075,1,1,0,7.046,7.094,0.04800000000000004,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,2a3aad60-2bff-4206-8275-f6e2029f9278,66,68,2,6.252,6.291,0.03900000000000059,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,31,30,-1,6.664,6.717,0.052999999999999936,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,2da9dab9-7b4e-46e7-b1c8-70eeb329c177,56,57,1,5.614,5.732,0.11800000000000033,61,False
AT,nuscale_voygr6,w_NH_plus_20,weight,2dcd2c6d-f375-4408-9492-7910662fac03,1,1,0,7.333,7.399,0.06599999999999984,6,False
TR,nuscale_voygr6,w_NH_plus_20,weight,2ec95392-978d-4a43-85b9-af3282c212ba,2,2,0,7.305,7.317,0.012000000000000455,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,68,67,-1,6.237,6.316,0.07899999999999974,110,False
BG,nuscale_voygr6,w_NH_plus_20,weight,2fb27566-cc7b-4530-8ff9-e55e3a1985bd,5,5,0,6.504,6.563,0.05900000000000016,7,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,2fe0a0b3-4108-427e-8e54-f77e1ea7227c,3,3,0,6.939,7.004,0.0649999999999995,29,False
BG,nuscale_voygr6,w_NH_plus_20,weight,30c9e377-b575-46fa-880f-922c46e6500a,1,1,0,7.102,7.171,0.06899999999999995,7,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,32484f7b-18a4-4b21-8e6a-6d68ae099d02,5,5,0,6.85,6.903,0.052999999999999936,29,False
BG,nuscale_voygr6,w_NH_plus_20,weight,33a015dd-51e0-497e-b0d3-4b1b3f070438,6,6,0,5.792,5.908,0.11600000000000055,7,False
BA,nuscale_voygr6,w_NH_plus_20,weight,344e0e9a-558e-4749-bb66-cd746be50cbd,5,5,0,5.556,5.672,0.11599999999999966,5,False
RO,nuscale_voygr6,w_NH_plus_20,weight,345fb795-170a-4fb5-833c-f6bcf2eb450c,1,1,0,7.633,7.671,0.038000000000000256,21,False
HU,nuscale_voygr6,w_NH_plus_20,weight,34d88ce8-d49c-4b19-af2d-6efcb1b72149,11,11,0,5.308,5.404,0.09600000000000009,11,False
UA,nuscale_voygr6,w_NH_plus_20,weight,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,14,14,0,6.017,6.117,0.09999999999999964,20,False
ME,nuscale_voygr6,w_NH_plus_20,weight,3795824b-cb76-48dd-a65c-764c757ddc76,1,1,0,5.242,5.317,0.07500000000000018,1,True
TR,nuscale_voygr6,w_NH_plus_20,weight,381221dd-76da-4adf-9b19-5da9f0779c22,80,78,-2,6.109,6.181,0.07200000000000006,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,3819acc8-761d-49ba-89e7-967d3d37ec0e,98,99,1,5.851,5.9,0.04900000000000038,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,399668d6-bfed-4e5b-bf38-9ee5902101c3,57,56,-1,5.597,5.734,0.13699999999999957,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,3a06636d-c742-4b72-b9cd-21a4537c331b,84,88,4,6.073,6.095,0.021999999999999353,110,False
BG,nuscale_voygr6,w_NH_plus_20,weight,3bb6666f-de2f-4c6f-a28e-c3bddb71b54a,3,3,0,6.891,6.949,0.05799999999999983,7,False
UA,nuscale_voygr6,w_NH_plus_20,weight,3bd2a957-ff3b-4bfd-9dba-808279edccb9,18,18,0,5.739,5.862,0.12300000000000022,20,False
RO,nuscale_voygr6,w_NH_plus_20,weight,3bef37a3-239e-498d-a160-77452a6a9b79,20,19,-1,5.442,5.564,0.12199999999999989,21,False
PL,nuscale_voygr6,w_NH_plus_20,weight,3d2d4c37-eb9d-4b35-a8b1-b3f485bc3e3f,32,32,0,6.146,6.274,0.1280000000000001,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,3e5f4317-6f40-44fb-bfa2-e21dc4d9922d,34,36,2,6.618,6.65,0.03200000000000003,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,3f1ad930-cffb-4991-badd-773db74b890c,43,39,-4,6.569,6.626,0.057000000000000384,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,40650551-0c9c-45ea-bac6-befdb0cb5909,31,29,-2,6.19,6.335,0.14499999999999957,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,409dde58-5df1-44d9-b5ec-f8e2edd86786,35,33,-2,6.12,6.25,0.1299999999999999,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,40b4334a-7ba4-4ed8-aa8e-3c405599fbd7,45,45,0,5.891,6.053,0.16199999999999992,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,416aab55-6fd9-4a0a-b8f8-796fb62d86a5,30,30,0,6.198,6.318,0.11999999999999922,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,42d5b3fd-7d07-409b-9154-4441695b7901,67,66,-1,6.241,6.318,0.07699999999999996,110,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,43e5b2b4-2ccf-46ab-b01e-e3d480146455,27,29,2,5.551,5.624,0.07299999999999951,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,43f99d45-6635-4392-a522-4a06445fdaf2,39,40,1,6.576,6.621,0.04500000000000082,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,4411a22e-4e8a-4715-b000-1aae34494b68,8,8,0,7.088,7.176,0.08800000000000008,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,44362378-9c74-44af-8a08-be4877f50e97,92,92,0,5.977,6.045,0.06799999999999962,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,44698c12-3c50-4602-8104-dafa5fd215b6,56,58,2,6.435,6.477,0.0420000000000007,110,False
UA,nuscale_voygr6,w_NH_plus_20,weight,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,10,10,0,6.304,6.41,0.10599999999999987,20,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,44d40276-5847-41d1-ab9b-887bbdc1bcfe,22,22,0,5.823,5.958,0.1349999999999998,29,False
UA,nuscale_voygr6,w_NH_plus_20,weight,46b96bc3-b190-4045-9c86-eb674e2ea35e,8,8,0,6.426,6.485,0.05900000000000016,20,False
PL,nuscale_voygr6,w_NH_plus_20,weight,47be3ec4-7abe-4f4c-ac3d-b7f753b8514a,46,46,0,5.886,6.007,0.12099999999999955,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,48149515-0774-404d-b273-790b660a8d90,44,44,0,6.555,6.599,0.04400000000000048,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,4b11cac9-4fe0-4a2a-9c09-4fe9a0ac6015,24,24,0,6.745,6.79,0.04499999999999993,110,False
UA,nuscale_voygr6,w_NH_plus_20,weight,4e45df00-0d28-44d0-9697-3fa33d76fc88,11,11,0,6.278,6.346,0.0680000000000005,20,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,4eb7914c-e000-403c-b5a5-c350de67bb83,23,23,0,5.728,5.85,0.12199999999999989,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,5067ece3-b204-495e-81c1-90a523252547,103,103,0,5.776,5.87,0.0940000000000003,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,52028d4f-7796-4463-832e-cff2e439c96a,82,82,0,6.102,6.163,0.06099999999999994,110,False
RO,nuscale_voygr6,w_NH_plus_20,weight,52a7babe-313f-493b-86b9-bd0c4aece4c3,5,5,0,6.597,6.678,0.08099999999999952,21,False
PL,nuscale_voygr6,w_NH_plus_20,weight,52db4dae-b014-45a4-96c4-49f80c1fdd11,6,6,0,7.125,7.197,0.07200000000000006,61,False
AT,nuscale_voygr6,w_NH_plus_20,weight,532bfb42-0d4c-42cf-a81a-287f2b3a75bf,4,4,0,6.562,6.679,0.11699999999999999,6,False
TR,nuscale_voygr6,w_NH_plus_20,weight,53481b7f-5b85-4bab-be04-4866c2e72c12,108,108,0,5.5,5.555,0.054999999999999716,110,False
PL,nuscale_voygr6,w_NH_plus_20,weight,558e7bff-5b5d-4666-9ca3-ec02f2269aab,2,2,0,7.314,7.377,0.06299999999999972,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,55cfe45b-6357-40f9-8623-e9916f91f839,22,23,1,6.781,6.825,0.04400000000000048,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,56b8e2a3-1885-431f-9fd1-4cd3bebfad61,32,32,0,6.664,6.679,0.015000000000000568,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,57c0c830-725f-46ee-9322-0a4a3ad9efda,5,5,0,7.107,7.131,0.02400000000000002,110,False
TR,nuscale_voygr6,w_NH_plus_20,weight,5a19f424-1a15-44e6-bf1b-c2c5886ac1bf,72,73,1,6.19,6.245,0.054999999999999716,110,False
RO,nuscale_voygr6,w_NH_plus_20,weight,5a33e5f0-6d86-4eab-adea-6c6bad7f3f45,16,16,0,5.925,6.021,0.09600000000000009,21,False
PL,nuscale_voygr6,w_NH_plus_20,weight,5a57ae0a-6f91-46f4-a1f5-56a6b37596e9,61,61,0,5.458,5.59,0.13199999999999967,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,5b6be56c-d981-470c-a979-13a8764a34b8,91,91,0,5.982,6.061,0.07899999999999974,110,False
RS,nuscale_voygr6,w_NH_plus_20,weight,5d4aee8d-9e73-4987-907a-d092e0ba92ed,5,5,0,6.524,6.592,0.06799999999999962,6,False
