country_code,smr_key,weight_profile,scenario_family,site_id,baseline_national_rank,scenario_national_rank,rank_delta,baseline_score,scenario_score,score_delta,eligible_pair_count,small_n
CZ,nuscale_voygr6,w_NH_plus_20,weight,aa38441d-aec7-4ae9-b4c3-68c5bf567db3,16,16,0,6.214,6.268,0.05399999999999938,29,False
HR,nuscale_voygr6,w_NH_plus_20,weight,ab151830-e5bd-46de-8400-01aa4c165366,1,1,0,6.214,6.156,-0.05800000000000072,1,True
PL,nuscale_voygr6,w_NH_plus_20,weight,ab57f5c3-8699-46f9-970f-3007dfc58af4,23,23,0,6.503,6.579,0.07599999999999962,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,ad0c8590-c672-43f2-a813-1217a10f7d2d,1,1,0,7.784,7.765,-0.019000000000000128,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,ad7a9c00-0c75-411f-8f89-859e603df1e6,51,50,-1,5.753,5.843,0.08999999999999986,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,93,93,0,6.053,6.048,-0.004999999999999893,119,False
RO,nuscale_voygr6,w_NH_plus_20,weight,af7f107f-71b5-5a33-8125-9ccb7060f895,3,3,0,7.114,7.093,-0.020999999999999908,22,False
RO,nuscale_voygr6,w_NH_plus_20,weight,aff5ffe6-fe7a-4de7-afad-9d4645a64cd9,9,9,0,6.478,6.534,0.05600000000000005,22,False
BG,nuscale_voygr6,w_NH_plus_20,weight,b01fe781-dbc7-40f8-a544-946288020042,5,5,0,6.984,7.021,0.03699999999999992,8,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,b0ba194f-3c80-4725-b1e7-fa5277b38833,2,2,0,7.016,7.03,0.014000000000000234,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,b24c9876-5a4d-4b83-b442-af2f4b0d1047,45,46,1,5.866,5.943,0.07699999999999996,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,b24f9ac5-5ddf-4b19-ba95-76dafeca3d2c,2,2,0,7.284,7.324,0.040000000000000036,61,False
MD,nuscale_voygr6,w_NH_plus_20,weight,b3eb5dd2-98cf-40c4-b9ee-2a86fd066093,1,1,0,6.959,6.973,0.014000000000000234,1,True
TR,nuscale_voygr6,w_NH_plus_20,weight,b588126a-42d6-49dc-b227-9283af5a2578,35,34,-1,6.722,6.737,0.01499999999999968,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,45,43,-2,6.622,6.649,0.027000000000000135,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,b5ff798e-e059-4d8b-a903-00a1fefc62ab,36,35,-1,6.722,6.737,0.01499999999999968,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,b789a244-7d29-4be3-afe4-2f45d7f11eab,47,48,1,5.819,5.89,0.07099999999999973,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,b8875ff2-9e9d-4520-8879-c71468e9cc50,25,25,0,6.891,6.888,-0.0030000000000001137,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,b8a00967-90a3-4a4e-9979-6b8651d87380,29,29,0,6.291,6.319,0.02799999999999958,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,b8bc6544-1571-4906-95e0-314d62c78a24,15,14,-1,6.853,6.918,0.06500000000000039,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,b90e80f9-66f3-4290-8aa2-518b8422aba0,112,110,-2,5.591,5.635,0.043999999999999595,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,bac4a081-83dc-4aba-8076-b67bfc55f54c,95,92,-3,6.016,6.061,0.04499999999999993,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,bb2453b0-c76d-40ea-bcc4-870391f05b2f,118,118,0,5.2,5.165,-0.03500000000000014,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,bfadbe66-971d-4f64-b222-604a7ee6ac6b,16,15,-1,7.072,7.049,-0.022999999999999687,119,False
RO,nuscale_voygr6,w_NH_plus_20,weight,c3790475-3d3b-4e2b-92ae-24503fe03e6b,8,8,0,6.491,6.546,0.055000000000000604,22,False
PL,nuscale_voygr6,w_NH_plus_20,weight,c39819ef-6798-4c01-9a82-9eead65b5f56,22,22,0,6.691,6.757,0.06599999999999984,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,c42c5942-264d-43a1-a9eb-95b00480eb1a,49,49,0,5.816,5.883,0.06700000000000017,61,False
UA,nuscale_voygr6,w_NH_plus_20,weight,c47eb6a3-49c1-4879-95b6-9bcd53b7af04,5,5,0,6.959,6.931,-0.02799999999999958,20,False
PL,nuscale_voygr6,w_NH_plus_20,weight,c4d7f628-c108-4496-ac02-6076ea3ae448,34,34,0,6.082,6.146,0.06400000000000006,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,24,24,0,6.908,6.915,0.006999999999999673,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,c6b846cb-3a01-4e17-9d51-da4b58fd1827,105,105,0,5.791,5.792,0.0009999999999994458,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,c7afd455-7beb-4d23-8d3b-e9a102782d2b,109,109,0,5.706,5.724,0.017999999999999794,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,c8e1cc12-080a-4e01-925d-8fd6e4334856,96,96,0,6.016,5.995,-0.020999999999999908,119,False
RS,nuscale_voygr6,w_NH_plus_20,weight,c8f15aca-174b-4be6-a6d9-abfa4685d10d,7,6,-1,6.453,6.499,0.045999999999999375,7,False
SK,nuscale_voygr6,w_NH_plus_20,weight,c97125b3-20ed-4e21-a853-b928644ec7dd,2,2,0,6.978,7.005,0.027000000000000135,5,False
TR,nuscale_voygr6,w_NH_plus_20,weight,c9c85786-eb26-4e7b-b280-83a54b7e834f,63,65,2,6.328,6.308,-0.020000000000000462,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,ca423571-d2ab-44d4-b5ce-3e649d9cc776,82,71,-11,6.209,6.278,0.06899999999999995,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,cb08e7b6-0af3-45d9-95c3-3832e7e2677c,44,46,2,6.628,6.59,-0.038000000000000256,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,cb825b0f-e315-4221-b194-43d5b472382d,90,88,-2,6.084,6.133,0.04900000000000038,119,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,cbd67443-4a4e-44fd-a9ed-20ba9574c99e,27,27,0,5.701,5.716,0.015000000000000568,29,False
TR,nuscale_voygr6,w_NH_plus_20,weight,cc635340-954c-4428-9fa1-14383c7faceb,43,47,4,6.641,6.59,-0.051000000000000156,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,ccc15bde-1c5a-40bf-8f09-2fcb1e896ce5,55,55,0,5.622,5.716,0.0940000000000003,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,cd84938d-eea8-47a1-8ea6-2e9f943e5914,14,13,-1,6.884,6.921,0.03699999999999992,61,False
UA,nuscale_voygr6,w_NH_plus_20,weight,cdb6adfb-52ff-4631-939a-001080b20450,8,7,-1,6.795,6.803,0.008000000000000007,20,False
PL,nuscale_voygr6,w_NH_plus_20,weight,cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,21,20,-1,6.753,6.823,0.07000000000000028,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,ce39538c-997e-4a7d-bc32-f164f50f9aa0,75,79,4,6.253,6.222,-0.030999999999999694,119,False
UA,nuscale_voygr6,w_NH_plus_20,weight,cec871bd-c7f6-4444-b0da-9b3a9ecc6963,3,3,0,7.197,7.212,0.01499999999999968,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,cf9150af-0325-44d8-bbaf-493e742f2e2b,54,54,0,6.503,6.522,0.019000000000000128,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d020ac37-4f23-41b1-8f1e-b425b5769424,57,58,1,6.431,6.392,-0.0389999999999997,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,71,70,-1,6.278,6.286,0.008000000000000007,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d1863136-5ff4-4b4d-a9c0-6219e92d637d,23,23,0,6.938,6.934,-0.0039999999999995595,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d21335d4-0a3d-4464-85e0-352745a38db4,81,83,2,6.216,6.19,-0.0259999999999998,119,False
RS,nuscale_voygr6,w_NH_plus_20,weight,d30af109-79cb-4ab5-a878-6f574b58116a,6,7,1,6.472,6.491,0.01899999999999924,7,False
PL,nuscale_voygr6,w_NH_plus_20,weight,d3b5a049-6bff-400b-9312-96985f03acea,58,58,0,5.48,5.539,0.058999999999999275,61,False
UA,nuscale_voygr6,w_NH_plus_20,weight,d3b9e403-7744-44c5-b5c3-999c4c1911d8,20,20,0,5.781,5.831,0.05000000000000071,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d3f986d9-a023-4d43-a0fb-03361f310873,33,36,3,6.734,6.732,-0.0019999999999997797,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d48d2f39-d58f-4299-9b2f-56d194d2d13b,73,77,4,6.266,6.257,-0.009000000000000341,119,False
RO,nuscale_voygr6,w_NH_plus_20,weight,d498ded8-449c-4672-8bb9-0ed6c8fef775,16,16,0,5.991,6.056,0.06500000000000039,22,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d5151598-5a1a-4697-8147-592845ffef6c,72,81,9,6.278,6.214,-0.06399999999999917,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,d60b377c-9bb4-4fd5-adb7-a9a9ba98ae76,37,38,1,6.003,6.068,0.0649999999999995,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,d6cb5642-d5ec-4a15-bc6b-8be4cb0a382e,17,18,1,7.059,7.021,-0.038000000000000256,119,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,d762ceeb-514f-43a6-9f91-a2d422ed6c60,3,3,0,7.009,6.992,-0.017000000000000348,29,False
RO,nuscale_voygr6,w_NH_plus_20,weight,dac2a974-a2de-46c5-b581-03985a9ae7d0,17,17,0,5.978,6.049,0.07100000000000062,22,False
PL,nuscale_voygr6,w_NH_plus_20,weight,dadadad9-b67e-44b8-a9ab-4cbf116da20b,7,7,0,7.153,7.169,0.016000000000000014,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,db87ce6a-3802-44c5-945f-8a95d3cf111b,84,80,-4,6.166,6.217,0.05099999999999927,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,dc87cdf1-9936-4a59-a5e9-b5e360173490,41,40,-1,5.928,6.028,0.09999999999999964,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,26,27,1,6.88,6.864,-0.016000000000000014,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,ddc8bb9c-bf77-4075-b38c-600fb072acf8,8,9,1,7.263,7.253,-0.009999999999999787,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,de6735bd-7a79-43c8-baad-1fe23d50d6f0,24,24,0,6.441,6.52,0.07899999999999974,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e03c394f-1c08-4101-b1fe-f6662fe4b424,9,8,-1,7.26,7.26,0.0,119,False
RO,nuscale_voygr6,w_NH_plus_20,weight,e073b3f8-4312-4d34-b322-6289a3121af1,13,12,-1,6.174,6.255,0.08099999999999952,22,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e10aae79-05b7-4ad9-9d69-60ce190b4444,64,69,5,6.328,6.296,-0.03200000000000003,119,False
HU,nuscale_voygr6,w_NH_plus_20,weight,e1649639-2e45-4226-9c7a-783d2dcb6724,10,9,-1,5.411,5.535,0.12400000000000055,11,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,e299922a-1670-4aff-acda-fd80600af9af,8,8,0,6.716,6.743,0.027000000000000135,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,e2c23866-db1e-4316-82b5-7e3fe50c3c09,35,35,0,6.053,6.144,0.09100000000000019,61,False
RO,nuscale_voygr6,w_NH_plus_20,weight,e43af28e-a3d3-4047-a9cf-f3b0990754b4,15,15,0,6.041,6.108,0.06699999999999928,22,False
UA,nuscale_voygr6,w_NH_plus_20,weight,e4c6a713-99e6-4fdf-afaa-d456779c504c,17,17,0,6.126,6.162,0.03599999999999959,20,False
PL,nuscale_voygr6,w_NH_plus_20,weight,e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,3,3,0,7.227,7.266,0.0389999999999997,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e71ec827-7143-48dd-8c8a-8e81705fa971,65,60,-5,6.322,6.365,0.04300000000000015,119,False
BA,nuscale_voygr6,w_NH_plus_20,weight,e75c63e5-ef2f-4e08-8f8c-3da41215af9d,2,2,0,6.747,6.732,-0.01499999999999968,6,False
ME,nuscale_voygr6,w_NH_plus_20,weight,e77a7e7f-11ba-4e61-98da-f44471bc52ab,2,1,-1,6.023,6.04,0.017000000000000348,2,True
TR,nuscale_voygr6,w_NH_plus_20,weight,e780e4ac-0506-4186-9b58-0f378f878345,13,14,1,7.116,7.07,-0.045999999999999375,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e894ba3e-e397-47c9-b0b9-a72cfb6bd680,99,98,-1,5.928,5.98,0.05200000000000049,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e8b6e342-2011-4343-b415-a8bf08501499,103,101,-2,5.834,5.861,0.027000000000000135,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,e9a1ae49-ff79-462c-af4e-7c6843221d36,61,59,-2,5.328,5.438,0.10999999999999943,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,32,32,0,6.74,6.752,0.011999999999999567,119,False
PL,nuscale_voygr6,w_NH_plus_20,weight,ebc0f461-acfa-47da-8094-5b15ea3e25a0,17,18,1,6.822,6.855,0.03300000000000036,61,False
BG,nuscale_voygr6,w_NH_plus_20,weight,ec5f337a-ca52-4b86-a0f4-4933eac349e3,1,1,0,7.709,7.688,-0.020999999999999908,8,False
PL,nuscale_voygr6,w_NH_plus_20,weight,ee332928-87b2-4e7b-9203-20e402bc551f,16,15,-1,6.853,6.918,0.06500000000000039,61,False
PL,nuscale_voygr6,w_NH_plus_20,weight,ef2ee2ae-e73e-490c-aa07-746543fe20e6,43,41,-2,5.916,6.028,0.11199999999999921,61,False
HU,nuscale_voygr6,w_NH_plus_20,weight,ef325d90-6d2d-4f8f-89f2-3bc98beb149b,8,8,0,5.73,5.781,0.05099999999999927,11,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,f1d2bca1-a7a9-4404-84c1-34fc8a59dab7,26,26,0,5.703,5.767,0.06400000000000006,29,False
HU,nuscale_voygr6,w_NH_plus_20,weight,f2b3a729-602a-4b6b-acc9-004244f2e556,9,10,1,5.418,5.494,0.07599999999999962,11,False
UA,nuscale_voygr6,w_NH_plus_20,weight,f2c061de-66ad-4fce-b911-7f1899f25b75,12,12,0,6.417,6.43,0.0129999999999999,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,f2e65fcf-afc4-4443-ac14-f15c8ffe48f3,11,11,0,7.154,7.122,-0.03200000000000003,119,False
CZ,nuscale_voygr6,w_NH_plus_20,weight,f3523341-daaa-4573-a856-becb2e1bb9e3,6,5,-1,6.916,6.944,0.02799999999999958,29,False
PL,nuscale_voygr6,w_NH_plus_20,weight,f5be4e73-938d-4fe2-b585-5090ec780670,42,43,1,5.922,6.01,0.08800000000000008,61,False
HU,nuscale_voygr6,w_NH_plus_20,weight,f7dcdb63-26e6-44cd-b440-ec14fe507d90,2,2,0,6.941,6.97,0.028999999999999915,11,False
PL,nuscale_voygr6,w_NH_plus_20,weight,f8f9f43d-6a3b-445d-818e-ca82a90ace65,56,56,0,5.603,5.699,0.09600000000000009,61,False
TR,nuscale_voygr6,w_NH_plus_20,weight,f92bc907-9b9b-4d21-92fd-1705bd71128c,69,61,-8,6.291,6.343,0.0519999999999996,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,fa6b7ac3-c1bf-478f-8d0a-1f357ea480cf,111,112,1,5.594,5.621,0.027000000000000135,119,False
BY,nuscale_voygr6,w_NH_plus_20,weight,fac3d0b5-36a5-48ae-8494-f2f08e4342f4,1,1,0,7.378,7.375,-0.0030000000000001137,2,True
UA,nuscale_voygr6,w_NH_plus_20,weight,fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,16,15,-1,6.153,6.22,0.06700000000000017,20,False
TR,nuscale_voygr6,w_NH_plus_20,weight,fc307877-758b-4dbf-afbe-abfc4a778155,20,20,0,6.957,6.96,0.0030000000000001137,119,False
TR,nuscale_voygr6,w_NH_plus_20,weight,fecb62d9-6fb8-4f8d-83e3-78a7c75adb6e,40,40,0,6.672,6.668,-0.0039999999999995595,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,0049a899-af5f-41cd-86ae-2ba729b6365f,67,62,-5,6.299,6.386,0.08699999999999974,119,False
RS,nuscale_voygr6,w_NS_minus_20,weight,0182ec25-0df9-4e4b-9861-d76a332bc282,4,4,0,6.559,6.59,0.030999999999999694,7,False
UA,nuscale_voygr6,w_NS_minus_20,weight,02253fcc-4fc6-42d4-a6a8-42365487302f,13,13,0,6.318,6.247,-0.07099999999999973,20,False
TR,nuscale_voygr6,w_NS_minus_20,weight,0248611c-b745-404f-ad50-c2870882c7a1,15,16,1,7.072,7.105,0.03300000000000036,119,False
UA,nuscale_voygr6,w_NS_minus_20,weight,038d42e9-769b-4b22-9513-dccff48b42cd,18,18,0,6.02,5.99,-0.02999999999999936,20,False
HU,nuscale_voygr6,w_NS_minus_20,weight,059b3ad4-7196-4e6b-b169-8605ceeed841,3,3,0,6.872,6.862,-0.009999999999999787,11,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,05daa6b2-bb29-4c26-a459-855626673955,12,12,0,6.464,6.486,0.021999999999999353,29,False
PL,nuscale_voygr6,w_NS_minus_20,weight,06641fea-8997-4b69-a618-6afa34b82591,46,43,-3,5.859,5.866,0.006999999999999673,61,False
SK,nuscale_voygr6,w_NS_minus_20,weight,06defca3-9105-437f-afd4-52f5603d9b8e,4,4,0,6.303,6.261,-0.041999999999999815,5,False
TR,nuscale_voygr6,w_NS_minus_20,weight,0947a4c8-4fc1-492f-9c66-2c9a993c7fb0,78,78,0,6.216,6.23,0.014000000000000234,119,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,0ae8917b-a70b-41e5-82de-e4963a7686e3,19,19,0,6.089,6.119,0.02999999999999936,29,False
PL,nuscale_voygr6,w_NS_minus_20,weight,0b187a1d-55de-47cf-96a3-06abc8ff2476,13,15,2,6.884,6.838,-0.04600000000000026,61,False
TR,nuscale_voygr6,w_NS_minus_20,weight,0ca4ff78-4113-4ad9-ac04-0fd541d42338,101,99,-2,5.845,5.88,0.03500000000000014,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,0fec985c-c66e-40af-a123-a9ba4db269bb,39,33,-6,6.681,6.749,0.06799999999999962,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,1289753b-43db-4058-8fe1-6e38b5fb01b5,38,37,-1,6.719,6.712,-0.007000000000000561,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,142cad75-648a-495d-8c10-792351e72126,2,2,0,7.459,7.45,-0.008999999999999453,119,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,14e88076-ce0e-4693-bca4-e80f3f013c7f,14,14,0,6.345,6.368,0.023000000000000576,29,False
TR,nuscale_voygr6,w_NS_minus_20,weight,161660e7-3ccf-4704-b452-b126599700a0,114,114,0,5.444,5.412,-0.03200000000000003,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,1624a526-07d8-44a4-8ed7-3b035b748f03,116,116,0,5.369,5.305,-0.06400000000000006,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,166f5fcc-1cc4-4cf5-9e52-59e7ce1557c6,30,29,-1,6.809,6.854,0.04499999999999993,119,False
SK,nuscale_voygr6,w_NS_minus_20,weight,1719d38b-61e8-4b01-844b-3a2f85c8a186,3,3,0,6.741,6.711,-0.02999999999999936,5,False
MK,nuscale_voygr6,w_NS_minus_20,weight,1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,1,1,0,6.812,6.806,-0.006000000000000227,3,False
TR,nuscale_voygr6,w_NS_minus_20,weight,17568f0f-91fd-4efe-b4df-2c7cc5d80b7d,117,117,0,5.237,5.28,0.04300000000000015,119,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,180880c2-7284-4723-b02a-a62348b9b40b,9,9,0,6.672,6.689,0.017000000000000348,29,False
TR,nuscale_voygr6,w_NS_minus_20,weight,1820429d-bd95-4e56-a6db-d9bb57e2ae07,56,55,-1,6.451,6.516,0.06500000000000039,119,False
PL,nuscale_voygr6,w_NS_minus_20,weight,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,30,29,-1,6.266,6.233,-0.03300000000000036,61,False
RO,nuscale_voygr6,w_NS_minus_20,weight,18ecb024-ee4f-4045-8254-5e95d61dea8c,12,12,0,6.197,6.176,-0.020999999999999908,22,False
LV,nuscale_voygr6,w_NS_minus_20,weight,1a5b8f8f-f4be-4514-8738-755d25e19b41,1,1,0,6.603,6.599,-0.0039999999999995595,1,True
CZ,nuscale_voygr6,w_NS_minus_20,weight,1c059a42-608c-4753-8fcf-ba797d94f900,24,24,0,5.809,5.756,-0.052999999999999936,29,False
TR,nuscale_voygr6,w_NS_minus_20,weight,1ce7624e-1d72-4293-8ff4-09096b56ddd2,115,115,0,5.394,5.36,-0.03399999999999981,119,False
PL,nuscale_voygr6,w_NS_minus_20,weight,1d19dce6-c458-4656-901d-6a8d3c548761,12,13,1,6.934,6.864,-0.07000000000000028,61,False
RO,nuscale_voygr6,w_NS_minus_20,weight,1d8be6d0-f3a5-4b32-9d46-3526289731f8,22,22,0,5.391,5.346,-0.04499999999999993,22,False
TR,nuscale_voygr6,w_NS_minus_20,weight,1f305180-6bbf-4758-9a98-78bc9e96e195,97,97,0,5.971,5.958,-0.0129999999999999,119,False
PL,nuscale_voygr6,w_NS_minus_20,weight,202d797d-b0f9-4cd0-bbac-d7bb06805c09,39,37,-2,5.969,5.933,-0.036000000000000476,61,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,20bce4f5-ca0b-4145-87e5-0a0694343f31,17,17,0,6.201,6.259,0.05800000000000072,29,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,20c9d02d-e9e8-40b3-a11e-7a2e01018d8c,13,13,0,6.438,6.442,0.004000000000000448,29,False
TR,nuscale_voygr6,w_NS_minus_20,weight,21ccc44f-3244-4e7f-9654-eae424288200,83,74,-9,6.201,6.265,0.06400000000000006,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,225656d9-8709-4c2f-9992-1e4f20a6fce8,28,30,2,6.862,6.846,-0.016000000000000014,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,231565d3-4f56-43ee-a357-1f4451c6fbc3,49,46,-3,6.562,6.604,0.041999999999999815,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,2350bab4-9869-43f1-b62f-a4d5aea77ef5,66,63,-3,6.306,6.36,0.05400000000000027,119,False
PL,nuscale_voygr6,w_NS_minus_20,weight,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,5,4,-1,7.191,7.229,0.038000000000000256,61,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,274ec928-e527-44cf-86c5-b6eddc09d0f7,18,18,0,6.153,6.149,-0.0039999999999995595,29,False
PL,nuscale_voygr6,w_NS_minus_20,weight,27fc89b3-ee57-44ac-8073-a700bc8d12e8,54,55,1,5.653,5.616,-0.03699999999999992,61,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,287cbb48-bb08-40dd-82c5-cfe1530dfbb9,1,1,0,7.095,7.04,-0.054999999999999716,29,False
TR,nuscale_voygr6,w_NS_minus_20,weight,28980273-0ba6-4c8c-b080-7ff9b33cc4c9,88,85,-3,6.122,6.19,0.0680000000000005,119,False
HU,nuscale_voygr6,w_NS_minus_20,weight,28b36531-865d-42ae-afb3-b8bad86f7014,6,6,0,6.23,6.224,-0.006000000000000227,11,False
PL,nuscale_voygr6,w_NS_minus_20,weight,29479c3f-8db8-4f62-90e8-59ad6739f90b,36,35,-1,6.03,6.03,0.0,61,False
RS,nuscale_voygr6,w_NS_minus_20,weight,296282b1-d079-4c1e-b2df-12c25128b963,1,1,0,6.753,6.769,0.016000000000000014,7,False
PL,nuscale_voygr6,w_NS_minus_20,weight,2981a12d-3444-4301-96ba-a63ef50bec3e,1,1,0,7.684,7.643,-0.04100000000000037,61,False
RO,nuscale_voygr6,w_NS_minus_20,weight,29836b52-a882-4921-95a7-6417e636d9a2,5,5,0,6.784,6.752,-0.03200000000000003,22,False
PL,nuscale_voygr6,w_NS_minus_20,weight,29a58981-aaf7-4450-ad41-49dd6d786168,52,52,0,5.678,5.692,0.014000000000000234,61,False
UA,nuscale_voygr6,w_NS_minus_20,weight,29b3a802-7ef1-4722-ad59-b1511b1b0075,1,1,0,7.455,7.462,0.006999999999999673,20,False
TR,nuscale_voygr6,w_NS_minus_20,weight,2a3aad60-2bff-4206-8275-f6e2029f9278,12,13,1,7.121,7.161,0.03999999999999915,119,False
RS,nuscale_voygr6,w_NS_minus_20,weight,2b03f2e2-64ac-4262-bbff-7a536bda5722,2,2,0,6.716,6.748,0.03200000000000003,7,False
TR,nuscale_voygr6,w_NS_minus_20,weight,2b6a65d3-efb0-44d8-b88b-9aad311f4ac4,14,11,-3,7.107,7.184,0.07699999999999996,119,False
PL,nuscale_voygr6,w_NS_minus_20,weight,2da9dab9-7b4e-46e7-b1c8-70eeb329c177,44,46,2,5.891,5.841,-0.04999999999999982,61,False
AT,nuscale_voygr6,w_NS_minus_20,weight,2dcd2c6d-f375-4408-9492-7910662fac03,2,2,0,7.016,7.03,0.014000000000000234,6,False
TR,nuscale_voygr6,w_NS_minus_20,weight,2ec95392-978d-4a43-85b9-af3282c212ba,7,9,2,7.276,7.257,-0.019000000000000128,119,False
TR,nuscale_voygr6,w_NS_minus_20,weight,2ed9363f-a9fe-46e5-8b92-c50b47a9077a,68,65,-3,6.299,6.34,0.04099999999999948,119,False
BG,nuscale_voygr6,w_NS_minus_20,weight,2fb27566-cc7b-4530-8ff9-e55e3a1985bd,6,6,0,6.578,6.596,0.017999999999999794,8,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,2fe0a0b3-4108-427e-8e54-f77e1ea7227c,5,4,-1,6.916,6.899,-0.017000000000000348,29,False
BG,nuscale_voygr6,w_NS_minus_20,weight,30c9e377-b575-46fa-880f-922c46e6500a,2,2,0,7.428,7.433,0.004999999999999893,8,False
CZ,nuscale_voygr6,w_NS_minus_20,weight,32484f7b-18a4-4b21-8e6a-6d68ae099d02,4,6,2,6.931,6.864,-0.06700000000000017,29,False
BG,nuscale_voygr6,w_NS_minus_20,weight,33a015dd-51e0-497e-b0d3-4b1b3f070438,8,7,-1,5.875,5.85,-0.025000000000000355,8,False
BA,nuscale_voygr6,w_NS_minus_20,weight,344e0e9a-558e-4749-bb66-cd746be50cbd,4,4,0,6.572,6.59,0.017999999999999794,6,False
RO,nuscale_voygr6,w_NS_minus_20,weight,345fb795-170a-4fb5-833c-f6bcf2eb450c,1,1,0,7.816,7.791,-0.024999999999999467,22,False
