site_id,name,country_code,latitude,longitude,smr_key,criterion_id,baseline_score,baseline_quality_flag,baseline_confidence,candidate_score,candidate_quality_flag,candidate_band,baseline_justification,fields_json
4eb7914c-e000-403c-b5a5-c350de67bb83,Mostecka Power Station,CZ,50.503,13.63617,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.67, ""natural_fetched_at"": ""2026-05-12T22:10:44.615825+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.7m/s | max_gust=10.9m/s | 99p=9.1m/s | prevailing=270deg | tropical_idx=0.0 | gev=ok | grid_dist=8.1km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
44d40276-5847-41d1-ab9b-887bbdc1bcfe,Olomouc power station,CZ,49.570879,17.304121,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.74, ""natural_fetched_at"": ""2026-05-12T22:10:52.056918+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.7m/s | max_gust=8.9m/s | 99p=8.2m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=8.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
05daa6b2-bb29-4c26-a459-855626673955,Opatovice power station,CZ,50.12283,15.790765,nuscale_voygr6,NH-10,,,,5.5,scored,Middle relative wind exposure around the observed cohort mean (9.0-10.5 m/s).,,"{""max_wind_speed_ms"": 9.71, ""natural_fetched_at"": ""2026-05-12T22:10:52.070495+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=9.7m/s | max_gust=9.9m/s | 99p=8.7m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=14.0km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
9c4291f1-173b-467e-ae26-8cb01312c605,Plana Nad Luznici power station,CZ,49.368459,14.702139,nuscale_voygr6,NH-10,,,,5.5,scored,Middle relative wind exposure around the observed cohort mean (9.0-10.5 m/s).,,"{""max_wind_speed_ms"": 9.86, ""natural_fetched_at"": ""2026-05-12T22:11:02.017020+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=9.9m/s | max_gust=9.7m/s | 99p=8.9m/s | prevailing=270deg | tropical_idx=0.0 | gev=ok | grid_dist=13.6km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
97ed917e-acfa-4002-be89-4ec44972ab45,Plzen CHP power station,CZ,49.754333,13.398754,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 11.33, ""natural_fetched_at"": ""2026-05-12T22:11:10.124645+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=11.3m/s | max_gust=11.4m/s | 99p=10.0m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=7.3km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
a6bf9980-016e-47ea-b40a-82e384a9eb43,Plzenska energetika ELU III power station,CZ,49.739529,13.345461,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 11.14, ""natural_fetched_at"": ""2026-05-12T22:11:10.144061+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=11.1m/s | max_gust=11.1m/s | 99p=9.7m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=7.0km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
32484f7b-18a4-4b21-8e6a-6d68ae099d02,Pocerady power station,CZ,50.4267,13.6747,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.67, ""natural_fetched_at"": ""2026-05-12T22:11:31.635460+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.7m/s | max_gust=10.9m/s | 99p=9.1m/s | prevailing=270deg | tropical_idx=0.0 | gev=ok | grid_dist=9.7km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
20bce4f5-ca0b-4145-87e5-0a0694343f31,Porici power station,CZ,50.572812,15.963992,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.79, ""natural_fetched_at"": ""2026-05-12T22:11:34.099826+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.8m/s | max_gust=11.2m/s | 99p=9.2m/s | prevailing=225deg | tropical_idx=0.0 | gev=ok | grid_dist=8.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
60baaa73-dd8c-4865-bb18-6c73d63a4052,Prerov power station,CZ,49.445061,17.428525,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.94, ""natural_fetched_at"": ""2026-05-12T22:11:34.118286+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.9m/s | max_gust=9.1m/s | 99p=8.5m/s | prevailing=22deg | tropical_idx=0.0 | gev=ok | grid_dist=8.0km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
0ae8917b-a70b-41e5-82de-e4963a7686e3,Pribram power station,CZ,49.696,14.003,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 11.17, ""natural_fetched_at"": ""2026-05-12T22:11:38.418797+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=11.2m/s | max_gust=11.5m/s | 99p=9.9m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=6.0km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
b0ba194f-3c80-4725-b1e7-fa5277b38833,Prunerov power station,CZ,50.415122,13.255958,nuscale_voygr6,NH-10,,,,1.5,scored,"Highest relative or out-of-cohort exposure for the current proxy; 49 m/s remains design-envelope review, not validated by this metric.",,"{""max_wind_speed_ms"": 12.81, ""natural_fetched_at"": ""2026-05-12T22:11:43.414053+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=12.8m/s | max_gust=13.1m/s | 99p=11.0m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=9.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
20c9d02d-e9e8-40b3-a11e-7a2e01018d8c,Sko-Energo power station,CZ,50.41721,14.93293,nuscale_voygr6,NH-10,,,,5.5,scored,Middle relative wind exposure around the observed cohort mean (9.0-10.5 m/s).,,"{""max_wind_speed_ms"": 9.14, ""natural_fetched_at"": ""2026-05-12T22:11:47.327049+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=9.1m/s | max_gust=9.3m/s | 99p=8.2m/s | prevailing=270deg | tropical_idx=0.0 | gev=ok | grid_dist=10.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
14e88076-ce0e-4693-bca4-e80f3f013c7f,Tisova power station,CZ,50.149402,12.610338,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 12.25, ""natural_fetched_at"": ""2026-05-12T22:12:12.392132+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=12.2m/s | max_gust=12.3m/s | 99p=11.0m/s | prevailing=225deg | tropical_idx=0.0 | gev=ok | grid_dist=13.7km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
66c3f077-1ee6-41d7-8e6c-da374bb45139,Trebovice power station,CZ,49.831905,18.211305,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.56, ""natural_fetched_at"": ""2026-05-12T22:12:12.418636+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.6m/s | max_gust=10.7m/s | 99p=9.7m/s | prevailing=202deg | tropical_idx=0.0 | gev=ok | grid_dist=9.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
63601ccc-3f20-4cbd-95cb-0fbeaf821c6a,Trinec-E3 power station,CZ,49.677778,18.672778,nuscale_voygr6,NH-10,,,,5.5,scored,Middle relative wind exposure around the observed cohort mean (9.0-10.5 m/s).,,"{""max_wind_speed_ms"": 10.31, ""natural_fetched_at"": ""2026-05-12T22:17:12.455698+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.3m/s | max_gust=10.5m/s | 99p=9.4m/s | prevailing=202deg | tropical_idx=0.0 | gev=ok | grid_dist=9.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
287cbb48-bb08-40dd-82c5-cfe1530dfbb9,Tusimice power station,CZ,50.381868,13.339973,nuscale_voygr6,NH-10,,,,1.5,scored,"Highest relative or out-of-cohort exposure for the current proxy; 49 m/s remains design-envelope review, not validated by this metric.",,"{""max_wind_speed_ms"": 12.81, ""natural_fetched_at"": ""2026-05-12T22:17:12.495323+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=12.8m/s | max_gust=13.1m/s | 99p=11.0m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=14.6km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
5f4ed23c-cea2-41ef-a3e8-ac863e1bdcd6,Vresova TPS power station,CZ,50.255816,12.695936,nuscale_voygr6,NH-10,,,,1.5,scored,"Highest relative or out-of-cohort exposure for the current proxy; 49 m/s remains design-envelope review, not validated by this metric.",,"{""max_wind_speed_ms"": 12.75, ""natural_fetched_at"": ""2026-05-12T22:17:12.515150+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=12.7m/s | max_gust=13.0m/s | 99p=11.3m/s | prevailing=248deg | tropical_idx=0.0 | gev=ok | grid_dist=3.9km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
aa38441d-aec7-4ae9-b4c3-68c5bf567db3,Zlin power station,CZ,49.225,17.654,nuscale_voygr6,NH-10,,,,5.5,scored,Middle relative wind exposure around the observed cohort mean (9.0-10.5 m/s).,,"{""max_wind_speed_ms"": 9.28, ""natural_fetched_at"": ""2026-05-12T22:17:18.072849+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=9.3m/s | max_gust=9.6m/s | 99p=8.6m/s | prevailing=158deg | tropical_idx=0.0 | gev=ok | grid_dist=7.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
7af0e000-3d19-4e5e-b504-f74897f1510c,Ploče power station,HR,43.05,17.433333,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.87, ""natural_fetched_at"": ""2026-05-12T22:17:20.608550+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.9m/s | max_gust=7.9m/s | 99p=7.5m/s | prevailing=45deg | tropical_idx=0.0 | gev=ok | grid_dist=7.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
ab151830-e5bd-46de-8400-01aa4c165366,Plomin power station,HR,45.136764,14.162702,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 11.14, ""natural_fetched_at"": ""2026-05-12T22:17:22.097460+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=11.1m/s | max_gust=11.6m/s | 99p=9.5m/s | prevailing=45deg | tropical_idx=0.0 | gev=ok | grid_dist=14.3km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
ef325d90-6d2d-4f8f-89f2-3bc98beb149b,Bakony power station,HU,47.0956,17.558444,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.73, ""natural_fetched_at"": ""2026-05-12T22:17:27.102494+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.7m/s | max_gust=8.8m/s | 99p=8.4m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=11.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
f2b3a729-602a-4b6b-acc9-004244f2e556,Banhida-II power station,HU,47.571057,18.365557,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.85, ""natural_fetched_at"": ""2026-05-12T22:17:30.555098+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.8m/s | max_gust=9.2m/s | 99p=8.2m/s | prevailing=292deg | tropical_idx=0.0 | gev=ok | grid_dist=11.7km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
f7dcdb63-26e6-44cd-b440-ec14fe507d90,Borsod power station,HU,47.904814,21.055306,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.71, ""natural_fetched_at"": ""2026-05-12T22:17:32.207044+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.7m/s | max_gust=7.6m/s | 99p=7.1m/s | prevailing=0deg | tropical_idx=0.0 | gev=ok | grid_dist=11.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
28b36531-865d-42ae-afb3-b8bad86f7014,Matra power station,HU,47.79027,20.06358,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.92, ""natural_fetched_at"": ""2026-05-12T22:17:35.222280+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.9m/s | max_gust=7.9m/s | 99p=7.5m/s | prevailing=22deg | tropical_idx=0.0 | gev=ok | grid_dist=6.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
903d6b94-cd9d-4c32-b7e2-4bbfbee929df,Matraterenye power station,HU,48.016667,19.95,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.28, ""natural_fetched_at"": ""2026-05-12T22:17:36.572829+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.3m/s | max_gust=8.3m/s | 99p=7.7m/s | prevailing=22deg | tropical_idx=0.0 | gev=ok | grid_dist=4.2km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
34d88ce8-d49c-4b19-af2d-6efcb1b72149,Mecsek Hills power station,HU,46.1,18.083333,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.29, ""natural_fetched_at"": ""2026-05-12T22:17:38.505024+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.3m/s | max_gust=7.2m/s | 99p=7.0m/s | prevailing=315deg | tropical_idx=0.0 | gev=ok | grid_dist=12.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
997474f6-9bfd-4abd-a2ac-d8618db8f0b4,Mohacs power station,HU,45.99593,18.67985,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.43, ""natural_fetched_at"": ""2026-05-12T22:17:41.437834+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.4m/s | max_gust=7.5m/s | 99p=7.0m/s | prevailing=315deg | tropical_idx=0.0 | gev=ok | grid_dist=5.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
651839d3-4e8f-4214-89aa-1f96ea221121,Oroszlány power station,HU,47.501741,18.271075,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.85, ""natural_fetched_at"": ""2026-05-12T22:17:44.593924+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.8m/s | max_gust=9.2m/s | 99p=8.2m/s | prevailing=292deg | tropical_idx=0.0 | gev=ok | grid_dist=1.6km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
e1649639-2e45-4226-9c7a-783d2dcb6724,Pecs power station,HU,46.064103,18.263048,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.49, ""natural_fetched_at"": ""2026-05-12T22:17:44.611507+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.5m/s | max_gust=7.4m/s | 99p=7.2m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=7.2km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
5de5f907-98e7-42d3-a7dd-cb65f839697b,Tiszapalkonya power station,HU,47.916826,21.075933,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.71, ""natural_fetched_at"": ""2026-05-12T22:17:44.636466+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.7m/s | max_gust=7.6m/s | 99p=7.1m/s | prevailing=0deg | tropical_idx=0.0 | gev=ok | grid_dist=10.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
059b3ad4-7196-4e6b-b169-8605ceeed841,Torony power station,HU,47.23626,16.53706,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.51, ""natural_fetched_at"": ""2026-05-12T22:17:54.285130+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.5m/s | max_gust=8.5m/s | 99p=8.1m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=3.2km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
1a5b8f8f-f4be-4514-8738-755d25e19b41,Kurzeme power station,LV,57.409408,21.594695,nuscale_voygr6,NH-10,,,,1.5,scored,"Highest relative or out-of-cohort exposure for the current proxy; 49 m/s remains design-envelope review, not validated by this metric.",,"{""max_wind_speed_ms"": 14.44, ""natural_fetched_at"": ""2026-05-12T22:17:56.260120+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=14.4m/s | max_gust=14.8m/s | 99p=13.2m/s | prevailing=225deg | tropical_idx=0.0 | gev=ok | grid_dist=11.6km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
b3eb5dd2-98cf-40c4-b9ee-2a86fd066093,Kuchurgan power station,MD,46.629027,29.939714,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.85, ""natural_fetched_at"": ""2026-05-12T22:17:57.559158+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.9m/s | max_gust=8.0m/s | 99p=7.6m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=14.2km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
3795824b-cb76-48dd-a65c-764c757ddc76,Bar power station,ME,42.1,19.1,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 8.79, ""natural_fetched_at"": ""2026-05-12T22:17:59.187028+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=8.8m/s | max_gust=8.9m/s | 99p=8.4m/s | prevailing=68deg | tropical_idx=0.0 | gev=ok | grid_dist=13.8km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
e77a7e7f-11ba-4e61-98da-f44471bc52ab,Berane power station,ME,42.84,19.86,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 11.04, ""natural_fetched_at"": ""2026-05-12T22:18:01.044352+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=11.0m/s | max_gust=11.2m/s | 99p=10.2m/s | prevailing=180deg | tropical_idx=0.0 | gev=ok | grid_dist=13.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
a851b5f3-8392-4766-82b9-379c6c04fe5d,Maoce Power Station,ME,43.36,19.36,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.82, ""natural_fetched_at"": ""2026-05-12T22:18:02.274817+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.8m/s | max_gust=10.9m/s | 99p=9.9m/s | prevailing=180deg | tropical_idx=0.0 | gev=ok | grid_dist=15.1km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
a9385c82-79b7-4f8d-b609-0a12ed946fe6,Pljevlja power station,ME,43.334574,19.32714,nuscale_voygr6,NH-10,,,,3.5,scored,Higher relative wind exposure in the current smoothed ERA5 cohort (10.5-12.5 m/s).,,"{""max_wind_speed_ms"": 10.82, ""natural_fetched_at"": ""2026-05-12T22:18:02.290145+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=10.8m/s | max_gust=10.9m/s | 99p=9.9m/s | prevailing=180deg | tropical_idx=0.0 | gev=ok | grid_dist=11.3km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,Bitola power station,MK,41.05832,21.484266,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.43, ""natural_fetched_at"": ""2026-05-12T22:18:03.336988+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.4m/s | max_gust=7.4m/s | 99p=7.3m/s | prevailing=315deg | tropical_idx=0.0 | gev=ok | grid_dist=6.6km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
7bff5ef2-646d-4b83-83b0-7f3da32f0254,Mariovo power station,MK,41.122815,21.805115,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.46, ""natural_fetched_at"": ""2026-05-12T22:18:04.886355+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.5m/s | max_gust=7.5m/s | 99p=7.2m/s | prevailing=315deg | tropical_idx=0.0 | gev=ok | grid_dist=14.4km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
83d3abe4-2049-47ad-a66b-46034edb7569,Negotino power station,MK,41.483333,22.1,nuscale_voygr6,NH-10,,,,9.5,scored,Lowest relative wind exposure in the current ERA5 monthly-means gust cohort (< 7.5 m/s).,,"{""max_wind_speed_ms"": 7.38, ""natural_fetched_at"": ""2026-05-12T22:18:06.703284+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.4m/s | max_gust=7.5m/s | 99p=7.0m/s | prevailing=315deg | tropical_idx=0.0 | gev=ok | grid_dist=8.5km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
756218bb-3f16-443e-b6c6-400cd0ce2f87,Oslomej power station,MK,41.582133,21.000288,nuscale_voygr6,NH-10,,,,7.5,scored,Lower-middle relative wind exposure in the current smoothed ERA5 cohort (7.5-9.0 m/s).,,"{""max_wind_speed_ms"": 7.89, ""natural_fetched_at"": ""2026-05-12T22:18:17.494303+03:00"", ""natural_run_id"": ""20260512T184804_724e6d22"", ""nh10_comment"": ""ERA5 wind assessment (ref 1991-2020) | 50yr_gust=7.9m/s | max_gust=8.0m/s | 99p=7.5m/s | prevailing=338deg | tropical_idx=0.0 | gev=ok | grid_dist=9.1km | source=copernicus_era5"", ""nh10_quality"": ""medium""}"
