run_id,axis,scope_smr_key,key,metric,value,extra,created_at
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NH-05,hard_pairs,100.0,{'criterion_name': 'Subsidence / karst / mining / oil & gas'},2026-04-25 14:20:46.555304+00:00
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NH-05,union_pairs,104.0,,2026-04-25 14:20:46.555304+00:00
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NS-08,floor_pairs,4.0,,2026-04-25 14:20:46.555306+00:00
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NS-08,intersection_pairs,0.0,,2026-04-25 14:20:46.555306+00:00
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NS-08,union_pairs,4.0,,2026-04-25 14:20:46.555306+00:00
fail_20260425b_ff84d75e,criterion,nuscale_voygr6,NS-08,hard_pairs,0.0,{'criterion_name': 'Ecological sensitivity (Natura 2000 / WDPA)'},2026-04-25 14:20:46.555306+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,n_sites,1.0,,2026-04-25 14:20:46.555337+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,n_pairs,1.0,,2026-04-25 14:20:46.555337+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,survived,0.0,,2026-04-25 14:20:46.555337+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,hard_only,0.0,,2026-04-25 14:20:46.555337+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,floor_only,0.0,,2026-04-25 14:20:46.555338+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,both,1.0,,2026-04-25 14:20:46.555338+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AL,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555338+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,n_sites,8.0,,2026-04-25 14:20:46.555322+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555323+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,both,2.0,,2026-04-25 14:20:46.555323+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,floor_only,6.0,,2026-04-25 14:20:46.555323+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,hard_only,0.0,,2026-04-25 14:20:46.555322+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,survived,0.0,,2026-04-25 14:20:46.555322+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,AT,n_pairs,8.0,,2026-04-25 14:20:46.555322+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,n_pairs,11.0,,2026-04-25 14:20:46.555318+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555320+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,both,11.0,,2026-04-25 14:20:46.555319+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,floor_only,0.0,,2026-04-25 14:20:46.555319+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,hard_only,0.0,,2026-04-25 14:20:46.555319+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,survived,0.0,,2026-04-25 14:20:46.555319+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BA,n_sites,11.0,,2026-04-25 14:20:46.555318+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,hard_only,1.0,,2026-04-25 14:20:46.555317+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555318+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,both,7.0,,2026-04-25 14:20:46.555318+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,n_sites,15.0,,2026-04-25 14:20:46.555317+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,n_pairs,15.0,,2026-04-25 14:20:46.555317+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,survived,0.0,,2026-04-25 14:20:46.555317+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BG,floor_only,7.0,,2026-04-25 14:20:46.555317+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,floor_only,1.0,,2026-04-25 14:20:46.555334+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,n_sites_with_survivor,1.0,,2026-04-25 14:20:46.555335+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,both,0.0,,2026-04-25 14:20:46.555335+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,n_sites,2.0,,2026-04-25 14:20:46.555333+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,n_pairs,2.0,,2026-04-25 14:20:46.555334+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,survived,1.0,,2026-04-25 14:20:46.555334+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,BY,hard_only,0.0,,2026-04-25 14:20:46.555334+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,hard_only,0.0,,2026-04-25 14:20:46.555312+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,both,29.0,,2026-04-25 14:20:46.555312+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555313+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,n_sites,29.0,,2026-04-25 14:20:46.555311+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,n_pairs,29.0,,2026-04-25 14:20:46.555311+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,survived,0.0,,2026-04-25 14:20:46.555312+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,CZ,floor_only,0.0,,2026-04-25 14:20:46.555312+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,floor_only,0.0,,2026-04-25 14:20:46.555336+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555336+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,both,2.0,,2026-04-25 14:20:46.555336+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,n_sites,2.0,,2026-04-25 14:20:46.555335+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,n_pairs,2.0,,2026-04-25 14:20:46.555335+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,survived,0.0,,2026-04-25 14:20:46.555336+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HR,hard_only,0.0,,2026-04-25 14:20:46.555336+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,n_pairs,11.0,,2026-04-25 14:20:46.555320+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,n_sites,11.0,,2026-04-25 14:20:46.555320+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,survived,0.0,,2026-04-25 14:20:46.555320+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,hard_only,0.0,,2026-04-25 14:20:46.555321+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,floor_only,0.0,,2026-04-25 14:20:46.555321+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,both,11.0,,2026-04-25 14:20:46.555321+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,HU,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555321+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,survived,0.0,,2026-04-25 14:20:46.555339+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,floor_only,1.0,,2026-04-25 14:20:46.555339+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,both,0.0,,2026-04-25 14:20:46.555340+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555340+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,n_sites,1.0,,2026-04-25 14:20:46.555338+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,n_pairs,1.0,,2026-04-25 14:20:46.555339+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,LV,hard_only,0.0,,2026-04-25 14:20:46.555339+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,hard_only,0.0,,2026-04-25 14:20:46.555341+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555342+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,n_sites,1.0,,2026-04-25 14:20:46.555340+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,floor_only,0.0,,2026-04-25 14:20:46.555341+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,n_pairs,1.0,,2026-04-25 14:20:46.555340+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,both,1.0,,2026-04-25 14:20:46.555341+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MD,survived,0.0,,2026-04-25 14:20:46.555341+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,floor_only,1.0,,2026-04-25 14:20:46.555328+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,survived,0.0,,2026-04-25 14:20:46.555327+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,n_pairs,4.0,,2026-04-25 14:20:46.555327+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,both,3.0,,2026-04-25 14:20:46.555328+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555328+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,n_sites,4.0,,2026-04-25 14:20:46.555327+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,ME,hard_only,0.0,,2026-04-25 14:20:46.555328+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,both,0.0,,2026-04-25 14:20:46.555330+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,n_sites,4.0,,2026-04-25 14:20:46.555328+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,n_pairs,4.0,,2026-04-25 14:20:46.555329+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,survived,0.0,,2026-04-25 14:20:46.555329+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,hard_only,0.0,,2026-04-25 14:20:46.555329+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,floor_only,4.0,,2026-04-25 14:20:46.555330+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,MK,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555330+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,survived,4.0,,2026-04-25 14:20:46.555310+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,n_pairs,63.0,,2026-04-25 14:20:46.555309+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,n_sites,63.0,,2026-04-25 14:20:46.555309+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,n_sites_with_survivor,4.0,,2026-04-25 14:20:46.555311+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,both,20.0,,2026-04-25 14:20:46.555311+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,floor_only,31.0,,2026-04-25 14:20:46.555310+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,PL,hard_only,8.0,,2026-04-25 14:20:46.555310+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,hard_only,3.0,,2026-04-25 14:20:46.555314+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,both,3.0,,2026-04-25 14:20:46.555314+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,n_sites_with_survivor,4.0,,2026-04-25 14:20:46.555314+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,n_sites,24.0,,2026-04-25 14:20:46.555313+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,n_pairs,24.0,,2026-04-25 14:20:46.555313+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,survived,4.0,,2026-04-25 14:20:46.555313+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RO,floor_only,14.0,,2026-04-25 14:20:46.555314+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,survived,2.0,,2026-04-25 14:20:46.555324+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,hard_only,1.0,,2026-04-25 14:20:46.555324+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,floor_only,3.0,,2026-04-25 14:20:46.555324+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,both,2.0,,2026-04-25 14:20:46.555325+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,n_sites_with_survivor,2.0,,2026-04-25 14:20:46.555325+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,n_sites,8.0,,2026-04-25 14:20:46.555323+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,RS,n_pairs,8.0,,2026-04-25 14:20:46.555324+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,hard_only,0.0,,2026-04-25 14:20:46.555333+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,both,3.0,,2026-04-25 14:20:46.555333+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555333+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,n_sites,3.0,,2026-04-25 14:20:46.555332+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,n_pairs,3.0,,2026-04-25 14:20:46.555332+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,survived,0.0,,2026-04-25 14:20:46.555332+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SI,floor_only,0.0,,2026-04-25 14:20:46.555333+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,hard_only,0.0,,2026-04-25 14:20:46.555326+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,both,6.0,,2026-04-25 14:20:46.555326+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555326+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,n_sites,6.0,,2026-04-25 14:20:46.555325+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,n_pairs,6.0,,2026-04-25 14:20:46.555325+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,survived,0.0,,2026-04-25 14:20:46.555325+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,SK,floor_only,0.0,,2026-04-25 14:20:46.555326+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,n_sites_with_survivor,15.0,,2026-04-25 14:20:46.555309+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,n_sites,146.0,,2026-04-25 14:20:46.555307+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,n_pairs,146.0,,2026-04-25 14:20:46.555308+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,survived,15.0,,2026-04-25 14:20:46.555308+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,hard_only,14.0,,2026-04-25 14:20:46.555308+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,floor_only,91.0,,2026-04-25 14:20:46.555308+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,TR,both,26.0,,2026-04-25 14:20:46.555309+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,n_sites,20.0,,2026-04-25 14:20:46.555315+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,both,18.0,,2026-04-25 14:20:46.555316+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555316+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,floor_only,2.0,,2026-04-25 14:20:46.555316+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,hard_only,0.0,,2026-04-25 14:20:46.555315+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,survived,0.0,,2026-04-25 14:20:46.555315+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,UA,n_pairs,20.0,,2026-04-25 14:20:46.555315+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,survived,0.0,,2026-04-25 14:20:46.555331+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,n_sites,4.0,,2026-04-25 14:20:46.555330+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,n_pairs,4.0,,2026-04-25 14:20:46.555330+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,hard_only,2.0,,2026-04-25 14:20:46.555331+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,n_sites_with_survivor,0.0,,2026-04-25 14:20:46.555332+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,both,2.0,,2026-04-25 14:20:46.555331+00:00
fail_20260425b_ff84d75e,country,nuscale_voygr6,XK,floor_only,0.0,,2026-04-25 14:20:46.555331+00:00
fail_20260425b_ff84d75e,multi_failure_histogram,nuscale_voygr6,1,pairs_with_n_failures,141.0,,2026-04-25 14:20:46.555342+00:00
fail_20260425b_ff84d75e,multi_failure_histogram,nuscale_voygr6,2,pairs_with_n_failures,115.0,,2026-04-25 14:20:46.555342+00:00
fail_20260425b_ff84d75e,multi_failure_histogram,nuscale_voygr6,3,pairs_with_n_failures,68.0,,2026-04-25 14:20:46.555342+00:00
fail_20260425b_ff84d75e,multi_failure_histogram,nuscale_voygr6,4,pairs_with_n_failures,12.0,,2026-04-25 14:20:46.555343+00:00
fail_20260425b_ff84d75e,multi_failure_histogram,nuscale_voygr6,5,pairs_with_n_failures,1.0,,2026-04-25 14:20:46.555343+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,failed_by_hard,176.0,,2026-04-25 14:20:46.555301+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,failed_any,337.0,,2026-04-25 14:20:46.555301+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,survived,26.0,,2026-04-25 14:20:46.555299+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,hard_only,29.0,,2026-04-25 14:20:46.555299+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,failed_by_floor,308.0,,2026-04-25 14:20:46.555301+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,floor_only,161.0,,2026-04-25 14:20:46.555300+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,total_pairs,363.0,,2026-04-25 14:20:46.555298+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,n_distinct_sites,363.0,,2026-04-25 14:20:46.555300+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,n_distinct_smrs,1.0,,2026-04-25 14:20:46.555301+00:00
fail_20260425b_ff84d75e,summary,nuscale_voygr6,global,both,147.0,,2026-04-25 14:20:46.555300+00:00
