country_code,site_name,site_id,pop_density_5km,pop_density_16km,pop_density_25km,pop_density_80km,pop_total_5km,pop_total_16km,pop_total_25km,pop_total_80km,ri04_quality,ri04_comment,nearest_city_50k_km,nearest_city_name,nearest_city_pop,ri05_quality,ri05_comment,pop_growth_rate_pct,projected_pop_25km_60yr,ri06_quality,ri06_comment,prevailing_wind_dir,avg_wind_speed_ms,mixing_height_m,ri01_quality,ri01_comment,nearest_river_flow_m3s,ri02_quality,ri02_comment,aquifer_type,groundwater_flow_dir,ri03_quality,ri03_comment,fetched_at,run_id,source_db,merge_run_id
TR,Afşin-Elbistan power stations,e9bc02be-cf10-4b27-9b8a-0d4a954720e4,88.17,108.3,124.47,26.33,6924,87089,244377,529259,ghsl_pop_100m_r2023a,"5 km: 6,924 pop, 88 p/km²; 16 km: 87,089 pop, 108 p/km²; 25 km: 244,377 pop, 124 p/km²; 80 km: 529,259 pop, 26 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.778,267907,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNW,0.79,585.46,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNW(338deg) | mean_speed=0.8m/s | mean_BLH=585m | p5_BLH=125m | stable_frac=0.439 | stability=[A=0.0% B=13.3% C=42.8% D=0.0% E=42.2% F=1.7%] | wind_rose_dominant=NNW | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:49.300861+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Ağan power station,ce39538c-997e-4a7d-bc32-f164f50f9aa0,25.15,31.0,49.23,53.34,1975,24929,96654,1072256,ghsl_pop_100m_r2023a,"5 km: 1,975 pop, 25 p/km²; 16 km: 24,929 pop, 31 p/km²; 25 km: 96,654 pop, 49 p/km²; 80 km: 1,072,256 pop, 53 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.276,105962,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NE,2.36,556.73,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NE(45deg) | mean_speed=2.4m/s | mean_BLH=557m | p5_BLH=373m | stable_frac=0.325 | stability=[A=0.0% B=0.0% C=67.5% D=0.0% E=32.5% F=0.0%] | wind_rose_dominant=NE | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:49.312654+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Akdeniz Enerji power station,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,26.87,8.01,8.45,18.53,2110,6442,16586,372484,ghsl_pop_100m_r2023a,"5 km: 2,110 pop, 27 p/km²; 16 km: 6,442 pop, 8 p/km²; 25 km: 16,586 pop, 8 p/km²; 80 km: 372,484 pop, 19 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-1.036,18188,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SW,1.58,441.57,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SW(225deg) | mean_speed=1.6m/s | mean_BLH=442m | p5_BLH=339m | stable_frac=0.806 | stability=[A=0.0% B=0.0% C=19.4% D=0.0% E=80.6% F=0.0%] | wind_rose_dominant=SW | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:49.323277+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Aksa Akrilik power station,992a4bf0-3ff0-4f12-bb89-50dc9e8d7d35,465.71,887.4,792.01,968.94,36573,713617,1554943,19479501,ghsl_pop_100m_r2023a,"5 km: 36,573 pop, 466 p/km²; 16 km: 713,617 pop, 887 p/km²; 25 km: 1,554,943 pop, 792 p/km²; 80 km: 19,479,501 pop, 969 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.668,1704707,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,1.3,478.64,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=1.3m/s | mean_BLH=479m | p5_BLH=303m | stable_frac=0.622 | stability=[A=0.0% B=0.0% C=37.8% D=0.0% E=62.2% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,low permeability,,medium,,2026-04-20 21:28:49.335886+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Albayrak Varaka Paper power station,cb825b0f-e315-4221-b194-43d5b472382d,113.14,502.84,241.43,77.85,8885,404366,474000,1565139,ghsl_pop_100m_r2023a,"5 km: 8,885 pop, 113 p/km²; 16 km: 404,366 pop, 503 p/km²; 25 km: 474,000 pop, 241 p/km²; 80 km: 1,565,139 pop, 78 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.024,519649,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.46,560.24,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.5m/s | mean_BLH=560m | p5_BLH=335m | stable_frac=0.378 | stability=[A=0.0% B=0.0% C=62.2% D=0.0% E=37.8% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:49.349088+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Aliağa Enka power station,bcb86777-4a54-4891-bb26-35b201bbd57d,333.85,175.47,134.86,231.8,26218,141109,264775,4660071,ghsl_pop_100m_r2023a,"5 km: 26,218 pop, 334 p/km²; 16 km: 141,109 pop, 175 p/km²; 25 km: 264,775 pop, 135 p/km²; 80 km: 4,660,071 pop, 232 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.331,290270,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",N,1.91,553.79,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=N(0deg) | mean_speed=1.9m/s | mean_BLH=554m | p5_BLH=382m | stable_frac=0.350 | stability=[A=0.0% B=0.0% C=65.0% D=0.0% E=35.0% F=0.0%] | wind_rose_dominant=N | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:49.361886+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Alpu power station,9699244b-14c0-4e27-afd1-105494fccd60,17.0,18.48,57.17,58.86,1335,14860,112249,1183284,ghsl_pop_100m_r2023a,"5 km: 1,335 pop, 17 p/km²; 16 km: 14,860 pop, 18 p/km²; 25 km: 112,249 pop, 57 p/km²; 80 km: 1,183,284 pop, 59 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,2.226,123052,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NW,0.93,541.5,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NW(315deg) | mean_speed=0.9m/s | mean_BLH=541m | p5_BLH=232m | stable_frac=0.436 | stability=[A=0.0% B=0.0% C=56.4% D=0.0% E=43.6% F=0.0%] | wind_rose_dominant=NW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:49.373571+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Amasra Bartın power station,9163ca37-1b31-409d-974f-9e7ed5e5f33d,103.91,151.01,76.1,47.44,8160,121439,149412,953631,ghsl_pop_100m_r2023a,"5 km: 8,160 pop, 104 p/km²; 16 km: 121,439 pop, 151 p/km²; 25 km: 149,412 pop, 76 p/km²; 80 km: 953,631 pop, 47 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,0.592,163796,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNE,1.18,382.17,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNE(22deg) | mean_speed=1.2m/s | mean_BLH=382m | p5_BLH=228m | stable_frac=0.886 | stability=[A=0.0% B=0.0% C=11.4% D=0.0% E=88.6% F=0.0%] | wind_rose_dominant=NNE | source=copernicus_era5,,,,sedimentary carbonates,,medium,,2026-04-20 21:28:49.385270+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Ant Enerji power station,8782d6f2-5f9f-4c67-b9f2-6756857bd200,25.29,65.18,73.9,86.79,1986,52419,145091,1744816,ghsl_pop_100m_r2023a,"5 km: 1,986 pop, 25 p/km²; 16 km: 52,419 pop, 65 p/km²; 25 km: 145,091 pop, 74 p/km²; 80 km: 1,744,816 pop, 87 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.386,159061,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NW,0.86,538.36,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NW(315deg) | mean_speed=0.9m/s | mean_BLH=538m | p5_BLH=302m | stable_frac=0.497 | stability=[A=0.0% B=0.0% C=50.3% D=0.0% E=49.7% F=0.0%] | wind_rose_dominant=NW | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:49.398248+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Astoria Ceyhan power station,b5a75ec8-a2fe-42ad-b33e-ea32e20ebdfb,98.19,109.76,232.69,182.74,7711,88262,456835,3673797,ghsl_pop_100m_r2023a,"5 km: 7,711 pop, 98 p/km²; 16 km: 88,262 pop, 110 p/km²; 25 km: 456,835 pop, 233 p/km²; 80 km: 3,673,797 pop, 183 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.095,500837,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,1.07,378.73,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.1m/s | mean_BLH=379m | p5_BLH=205m | stable_frac=0.842 | stability=[A=0.0% B=0.0% C=15.8% D=0.0% E=84.2% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:49.410151+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Atakaş power station,c6b846cb-3a01-4e17-9d51-da4b58fd1827,923.87,596.16,330.1,189.16,72553,479411,648084,3802925,ghsl_pop_100m_r2023a,"5 km: 72,553 pop, 924 p/km²; 16 km: 479,411 pop, 596 p/km²; 25 km: 648,084 pop, 330 p/km²; 80 km: 3,802,925 pop, 189 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.871,710501,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",W,1.16,396.11,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=W(270deg) | mean_speed=1.2m/s | mean_BLH=396m | p5_BLH=263m | stable_frac=0.867 | stability=[A=0.0% B=0.0% C=13.3% D=0.0% E=86.7% F=0.0%] | wind_rose_dominant=W | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:49.420938+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Atlas Enerji İskenderun power station,1ce7624e-1d72-4293-8ff4-09096b56ddd2,567.57,595.77,344.12,190.49,44572,479097,675617,3829503,ghsl_pop_100m_r2023a,"5 km: 44,572 pop, 568 p/km²; 16 km: 479,097 pop, 596 p/km²; 25 km: 675,617 pop, 344 p/km²; 80 km: 3,829,503 pop, 190 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,1.864,740677,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",W,1.16,396.11,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=W(270deg) | mean_speed=1.2m/s | mean_BLH=396m | p5_BLH=263m | stable_frac=0.867 | stability=[A=0.0% B=0.0% C=13.3% D=0.0% E=86.7% F=0.0%] | wind_rose_dominant=W | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:49.432506+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Avdan power station,c7afd455-7beb-4d23-8d3b-e9a102782d2b,4638.69,763.81,361.2,76.65,364285,614228,709145,1541025,ghsl_pop_100m_r2023a,"5 km: 364,285 pop, 4639 p/km²; 16 km: 614,228 pop, 764 p/km²; 25 km: 709,145 pop, 361 p/km²; 80 km: 1,541,025 pop, 77 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.58,777440,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",NNW,0.65,609.24,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=NNW(338deg) | mean_speed=0.6m/s | mean_BLH=609m | p5_BLH=219m | stable_frac=0.428 | stability=[A=0.0% B=12.8% C=44.4% D=0.0% E=42.8% F=0.0%] | wind_rose_dominant=NNW | source=copernicus_era5,,,,hard rocks,,medium,,2026-04-20 21:28:49.443773+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
TR,Ayas power station,7a805295-0cd2-48be-972e-5282c996549c,901.96,325.7,198.68,199.71,70833,261915,390064,4015037,ghsl_pop_100m_r2023a,"5 km: 70,833 pop, 902 p/km²; 16 km: 261,915 pop, 326 p/km²; 25 km: 390,064 pop, 199 p/km²; 80 km: 4,015,037 pop, 200 p/km²; Epoch: 2020; Source: GHS-POP R2023A 100 m (Mollweide)",,,,gisco_urau_2021,No city >50k within search radius; Cities >50k within 25 km: 0; Cities >50k within 80 km: 0; Settlement hierarchy: rural; Source: Eurostat GISCO Urban Audit 2021 + urb_cpop1,-0.548,427635,ghsl_pop_100m_r2023a,"{""ghsl_note"": ""CAGR 2020\u21922030 from GHS-POP R2023A multi-epoch data"", ""s17_eurostat_supplement"": {""base_population"": null, ""base_year"": 2023, ""projected_pop_2030"": 88000000, ""projected_pop_2040"": 94000000, ""projected_pop_2050"": 97500000, ""projected_pop_2060"": 98000000, ""projected_pop_2080"": 95000000, ""pop_change_pct_2050"": null, ""pop_change_pct_2080"": null, ""receptor_growth_factor_60yr"": null, ""projection_lo_2050"": null, ""projection_hi_2050"": null, ""projection_lo_2080"": null, ""projection_hi_2080"": null, ""growth_classification"": ""stable"", ""urban_expansion_pressure"": null, ""median_age_2050"": 40.2, ""old_age_dependency_2050"": 0.31, ""net_migration_rate_projected"": null, ""projection_source"": ""nso"", ""projection_variant"": ""medium"", ""spatial_level"": ""national""}}",SSW,1.62,407.82,medium,ERA5 atmospheric dispersion (ref 1991-2020) | prevailing_wind=SSW(202deg) | mean_speed=1.6m/s | mean_BLH=408m | p5_BLH=284m | stable_frac=0.836 | stability=[A=0.0% B=0.0% C=16.4% D=0.0% E=83.6% F=0.0%] | wind_rose_dominant=SSW | source=copernicus_era5,,,,alluvial,,medium,,2026-04-20 21:28:49.454474+00:00,audit_postlogging_20260421,api,merge_phase2_20260421
