country_code,site_name,site_id,nearest_airport_km,nearest_airport_name,nearest_airport_type,flight_path_distance_km,airport_count,hi01_quality,hi01_comment,nearest_seveso_km,nearest_industrial_km,hi02_quality,hi02_comment,nearest_toxic_source_km,hi03_quality,hi03_comment,nearest_flammable_storage_km,nearest_pipeline_km,hi04_quality,hi04_comment,hazmat_route_distance_km,hi05_quality,hi05_comment,nearest_military_km,nearest_military_name,military_count,hi06_quality,hi06_comment,nearest_transmitter_km,transmitter_type,transmitter_count,hi07_quality,hi07_comment,nearest_nuclear_km,nearest_nuclear_name,hi08_quality,hi08_comment,fetched_at,run_id,source_db,merge_run_id
TR,Çan (18 Mart) power station,ad1e8841-e4e4-413b-820a-8c14e09da5a0,48.5,Çanakkale Airport,medium_airport,24.25,0,high,Nearest: Çanakkale Airport (medium_airport) at 48.5 km; Nearest large: 52.4 km; Nearest medium: 48.5 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,6.83,Çan İİlçe Jandarma Komutanlığı,1,medium,"Nearest military: Çan İİlçe Jandarma Komutanlığı (military), 6.8 km [A5]. Total features within 25 km: 1. Source: OSM Overpass [FIX-04 military]",3.85,minaret,24,medium,"Nearest transmitter: minaret, 3.9 km. Total within 25 km: 24. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:43:45.962870+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Çan-2 power station,28980273-0ba6-4c8c-b080-7ff9b33cc4c9,46.02,Çanakkale Airport,medium_airport,23.01,0,high,Nearest: Çanakkale Airport (medium_airport) at 46.0 km; Nearest large: 53.8 km; Nearest medium: 46.0 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,9.27,Çan İİlçe Jandarma Komutanlığı,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],6.04,minaret,23,medium,"Nearest transmitter: minaret, 6.0 km. Total within 25 km: 23. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:45:48.123679+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Çankırı Orta power station,dd413ee8-a6f2-4e7c-8e6c-6d0ed8637d83,54.96,Turkey Air Traffic Control Center Helipad,heliport,28.01,0,high,Nearest: Turkey Air Traffic Control Center Helipad (heliport) at 55.0 km; Nearest large: 56.0 km; Nearest medium: 76.3 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],2.3,minaret,33,medium,"Nearest transmitter: minaret, 2.3 km. Total within 25 km: 33. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:56:02.650700+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Çankırı Yıldızlar power station,fc307877-758b-4dbf-afbe-abfc4a778155,59.11,Turkey Air Traffic Control Center Helipad,heliport,30.02,0,high,Nearest: Turkey Air Traffic Control Center Helipad (heliport) at 59.1 km; Nearest large: 60.0 km; Nearest medium: 86.9 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,24.5,Çankırı İl Jandarma Komutanlığı,2,medium,"Nearest military: Çankırı İl Jandarma Komutanlığı (military), 24.5 km [A5]. Total features within 25 km: 2. Source: OSM Overpass [FIX-04 military]",10.15,communication,37,medium,"Nearest transmitter: communication, 10.2 km. Total within 25 km: 37. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:56:55.737218+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Çatalağzı power station,8b16dc60-1a2b-4b2c-bcad-1c334d246ae3,0.26,Çatalağzı Thermal Power Plant Heliport,heliport,0.26,2,high,Nearest: Çatalağzı Thermal Power Plant Heliport (heliport) at 0.3 km; Nearest medium: 15.7 km; Within 30 km: 2; Violations: A1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],1.18,communication,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 07:57:08.908111+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Çayırhan power station,674deb4f-110c-4120-bea0-5f0711da3ea1,64.17,Orhan Ünsal Air Park,small_airport,32.09,0,high,Nearest: Orhan Ünsal Air Park (small_airport) at 64.2 km; Nearest medium: 68.0 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,22.86,,1,medium,"Nearest military: unnamed (military), 22.9 km [A5]. Total features within 25 km: 1. Source: OSM Overpass [FIX-04 military]",3.58,communication,24,medium,"Nearest transmitter: communication, 3.6 km. Total within 25 km: 24. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:49:15.768537+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Çebi Enerji power station,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,14.32,Tekirdağ Çorlu Airport,medium_airport,7.16,2,high,Nearest: Tekirdağ Çorlu Airport (medium_airport) at 14.3 km; Nearest large: 70.8 km; Nearest medium: 14.3 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,5.09,Marmaraereğlisi İlçe Jandarma Komutanlığı,16,medium,"Nearest military: Marmaraereğlisi İlçe Jandarma Komutanlığı (military), 5.1 km [A5]. Total features within 25 km: 16. Source: OSM Overpass [FIX-04 military]",0.4,water_tower,286,medium,"Nearest transmitter: water_tower, 0.4 km. Total within 25 km: 286. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:49:34.588970+00:00,fix04_20260417_183150,api,merge_phase2_20260421
TR,Çelikler Yumurtalık power station,a4af3789-2c40-41fc-a3ec-3b8d2fc6c645,31.73,Osmaniye Provincial Hospital Helipad,heliport,15.89,0,high,Nearest: Osmaniye Provincial Hospital Helipad (heliport) at 31.7 km; Nearest large: 57.3 km; Nearest medium: 45.5 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,24.55,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],1.55,tower,22,medium,"Nearest transmitter: tower, 1.5 km. Total within 25 km: 22. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:51:27.201101+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Cenal power station,a96dc545-41a9-4b0d-a7a3-f40ef711e5e3,20.63,Ekinlik Island Heliport,heliport,20.63,2,high,Nearest: Ekinlik Island Heliport (heliport) at 20.6 km; Nearest large: 99.6 km; Nearest medium: 56.9 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],0.29,mast,29,medium,"Nearest transmitter: mast, 0.3 km. Total within 25 km: 29. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:57:22.944321+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Çerkezköy power station,e894ba3e-e397-47c9-b0b9-a72cfb6bd680,4.0,ÇOSB Helipad,heliport,4.0,2,high,Nearest: ÇOSB Helipad (heliport) at 4.0 km; Nearest large: 61.2 km; Nearest medium: 17.5 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,0.43,Askeri Sosyal Tesisler - Askeri Gazino,22,high,"Nearest military: Askeri Sosyal Tesisler - Askeri Gazino (military), 0.4 km [A5]. Total features within 25 km: 22. Source: OSM Overpass [FIX-04 military]",0.23,lighting,448,medium,"Nearest transmitter: lighting, 0.2 km. Total within 25 km: 448. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:53:11.304883+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Çırpılar power station,bddb4fb7-c01d-4b71-bc30-1896b88298bf,40.73,Balıkesir Koca Seyit Airport,large_airport,20.36,0,high,Nearest: Balıkesir Koca Seyit Airport (large_airport) at 40.7 km; Nearest large: 40.7 km; Nearest medium: 54.7 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],7.69,communication,20,medium,"Nearest transmitter: communication, 7.7 km. Total within 25 km: 20. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:57:36.295433+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Çoban Yıldız power station,778e0750-19f9-426e-a6c7-e0e30645fb97,53.21,Konya Airport,large_airport,26.61,0,high,Nearest: Konya Airport (large_airport) at 53.2 km; Nearest large: 53.2 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],2.81,water_tower,38,medium,"Nearest transmitter: water_tower, 2.8 km. Total within 25 km: 38. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:57:53.213912+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Demirtaş power station,28c80d72-dd9e-4fbf-a2c7-d48d49ca61dc,23.4,Kelaynak Aviation Club Airport,small_airport,11.7,1,high,Nearest: Kelaynak Aviation Club Airport (small_airport) at 23.4 km; Nearest large: 46.3 km; Nearest medium: 37.0 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,10.13,,2,medium,"Nearest military: unnamed (military), 10.1 km [A5]. Total features within 25 km: 2. Source: OSM Overpass [FIX-04 military]",5.72,communication,15,medium,"Nearest transmitter: communication, 5.7 km. Total within 25 km: 15. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:54:19.647572+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Deniz power station,a70bbc9a-1469-4d56-be56-f282ed4130a8,15.59,Yenifoça 7th Gendarmerie Regiment Command Helipad,heliport,13.01,3,high,Nearest: Yenifoça 7th Gendarmerie Regiment Command Helipad (heliport) at 15.6 km; Nearest large: 54.8 km; Nearest medium: 27.3 km; Within 30 km: 3; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,6.6,,15,medium,"Nearest military: unnamed (military), 6.6 km [A5]. Total features within 25 km: 15. Source: OSM Overpass [FIX-04 military]",5.49,mast,18,medium,"Nearest transmitter: mast, 5.5 km. Total within 25 km: 18. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 03:55:35.445859+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,DETES 1 power station,5067ece3-b204-495e-81c1-90a523252547,3.49,Çatalağzı Thermal Power Plant Heliport,heliport,3.49,2,high,Nearest: Çatalağzı Thermal Power Plant Heliport (heliport) at 3.5 km; Nearest medium: 18.4 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],3.1,minaret,21,medium,"Nearest transmitter: minaret, 3.1 km. Total within 25 km: 21. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:58:07.639778+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Diler (Akbayir) Elbistan power station,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,69.49,Malatya Erhaç Airport,medium_airport,34.74,0,high,Nearest: Malatya Erhaç Airport (medium_airport) at 69.5 km; Nearest medium: 69.5 km; Within 30 km: 0; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],5.91,tower,28,medium,"Nearest transmitter: tower, 5.9 km. Total within 25 km: 28. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 07:59:11.113542+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,Dinar power station,59f96677-d42b-4ae1-a3e9-32f3dc396a83,27.71,Isparta/Kilic Airport,small_airport,13.86,2,high,Nearest: Isparta/Kilic Airport (small_airport) at 27.7 km; Nearest medium: 29.2 km; Within 30 km: 2; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],13.69,communication,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 07:59:26.876635+00:00,fix04_20260418_071244,api,merge_phase2_20260421
TR,DOSAB cogeneration plant,161660e7-3ccf-4704-b452-b126599700a0,3.66,Bursa Yunuseli Airport,small_airport,1.83,7,high,"Nearest: Bursa Yunuseli Airport (small_airport) at 3.7 km; Nearest large: 78.5 km; Nearest medium: 50.8 km; Within 30 km: 7; Violations: A1, A3; Source: OurAirports; quality: high",,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,3.47,Işıklar Jandarma Astsubay Meslek Yüksekokulu Yunuseli Yerleşkesi,13,high,"Nearest military: Işıklar Jandarma Astsubay Meslek Yüksekokulu Yunuseli Yerleşkesi (military), 3.5 km [A5]. Total features within 25 km: 13. Source: OSM Overpass [FIX-04 military]",0.18,minaret,0,not_found,No transmitters/masts found within 25 km. Source: OSM Overpass [FIX-04 transmitter],,,,,2026-04-18 04:05:13.085850+00:00,fix04_20260417_182300,api,merge_phase2_20260421
TR,Ece power station,aa336cdc-f6fe-4b08-b46d-69e852c501bf,23.4,Kelaynak Aviation Club Airport,small_airport,11.7,1,high,Nearest: Kelaynak Aviation Club Airport (small_airport) at 23.4 km; Nearest large: 46.3 km; Nearest medium: 37.0 km; Within 30 km: 1; Source: OurAirports; quality: high,,,low,No chemical/petrochemical facilities within search radius; Source: EEA E-PRTR; quality: low,,low,No toxic release sources within search radius; Source: EEA E-PRTR; quality: low,,,low,No flammable storage facilities within search radius; Source: EEA E-PRTR; quality: low,,,,10.13,,0,not_found,No military features found within 25 km. Source: OSM Overpass [FIX-04 military],5.72,communication,15,medium,"Nearest transmitter: communication, 5.7 km. Total within 25 km: 15. Source: OSM Overpass [FIX-04 transmitter]",,,,,2026-04-18 04:08:08.297484+00:00,fix04_20260417_182300,api,merge_phase2_20260421
