country_code,site_name,site_id,ep01_composite_score,ep01_road_score,ep01_special_pop_score,ep01_geography_score,ep01_population_score,ep01_quality,ep01_comment,road_density_km_per_km2,total_road_km,has_motorway_access,ep02_quality,ep02_comment,major_river_barrier,waterway_count_epz,ep03_quality,ep03_comment,hospital_count_epz,prison_count_epz,care_home_count_epz,ep04_quality,ep04_comment,concurrent_hazard_notes,ep05_quality,ep05_comment,fetched_at,run_id,ep01_evacuation_feasible,ep01_terrain_score,ep03_gee_relief_16km_m,ep03_gee_mountain_barrier_score,ep03_cross_source_summary,source_db,merge_run_id
PL,Gliwice Works power station,416aab55-6fd9-4a0a-b8f8-796fb62d86a5,16.4,75.8,0.0,95.0,15.5,high,"DRV-02 composite: 16.4/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=0; ep01_geography=95; ep01_terrain=10; ep01_population=16. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.032,2025.6,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",128,4,6,medium,"128 hospital/clinic, 4 prison, 6 care home within EPZ",,,,2026-04-20 21:28:48.000060+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Gorzow power station,40650551-0c9c-45ea-bac6-befdb0cb5909,28.4,49.8,90.0,10.0,16.2,high,"DRV-02 composite: 28.4/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=55; ep01_population=16. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.464,911.0,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,223,medium,"223 waterway(s), major river barrier: yes",22,1,1,medium,"22 hospital/clinic, 1 prison, 1 care home within EPZ (total 24 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.011429+00:00,audit_postlogging_20260421,False,55.0,,,,api,merge_phase2_20260421
PL,Gubin Power Project,917008f5-fba1-4ef7-b82d-9aded2b69267,48.5,47.2,90.0,95.0,60.0,high,"DRV-02 composite: 48.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=30; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.42,825.18,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",14,2,4,medium,"14 hospital/clinic, 2 prison, 4 care home within EPZ (total 20 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.021725+00:00,audit_postlogging_20260421,True,30.0,,,,api,merge_phase2_20260421
PL,Halemba power station,29479c3f-8db8-4f62-90e8-59ad6739f90b,36.8,85.5,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.418,2784.22,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",264,8,14,medium,"264 hospital/clinic, 8 prison, 14 care home within EPZ (total 286 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.032244+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Jaworzno power station,c4d7f628-c108-4496-ac02-6076ea3ae448,36.8,80.6,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.225,2405.21,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",199,5,11,medium,"199 hospital/clinic, 5 prison, 11 care home within EPZ (total 215 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.043163+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Katowice PKE power station,399668d6-bfed-4e5b-bf38-9ee5902101c3,24.9,86.4,90.0,95.0,1.2,high,"DRV-02 composite: 24.9/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=1. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.455,2856.72,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",254,7,14,medium,"254 hospital/clinic, 7 prison, 14 care home within EPZ (total 275 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.053780+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Kedzierzyn CCS Project,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,45.5,62.0,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.667,1309.41,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",14,3,1,medium,"14 hospital/clinic, 3 prison, 1 care home within EPZ (total 18 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.066345+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Konin power station,c39819ef-6798-4c01-9a82-9eead65b5f56,52.5,57.5,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.591,1160.23,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",5,0,0,medium,"5 hospital/clinic, 0 prison, 0 care home within EPZ (total 5 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.079425+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Kozienice power station,4411a22e-4e8a-4715-b000-1aae34494b68,30.5,49.5,0.0,10.0,80.0,high,"DRV-02 composite: 30.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=0; ep01_geography=10; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.458,898.81,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,290,medium,"290 waterway(s), major river barrier: yes",10,2,0,medium,"10 hospital/clinic, 2 prison, 0 care home within EPZ",,,,2026-04-20 21:28:48.092939+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Krakow-Leg power station,409dde58-5df1-44d9-b5ec-f8e2edd86786,24.5,78.1,90.0,95.0,0.0,high,"DRV-02 composite: 24.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=0. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.124,2207.11,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",222,2,5,medium,"222 hospital/clinic, 2 prison, 5 care home within EPZ (total 229 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.105898+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Lagisza power station,27fc89b3-ee57-44ac-8073-a700bc8d12e8,22.4,80.8,90.0,10.0,18.3,high,"DRV-02 composite: 22.4/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=10; ep01_terrain=10; ep01_population=18. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.23,2415.32,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,True,454,medium,"454 waterway(s), major river barrier: yes",231,9,12,medium,"231 hospital/clinic, 9 prison, 12 care home within EPZ (total 252 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.118378+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Laziska power station,de6735bd-7a79-43c8-baad-1fe23d50d6f0,45.5,82.9,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.317,2585.99,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",226,6,11,medium,"226 hospital/clinic, 6 prison, 11 care home within EPZ (total 243 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.131010+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Leczna Power Station (Bogdanka SA),0b187a1d-55de-47cf-96a3-06abc8ff2476,45.5,60.2,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.636,1248.35,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",67,2,3,medium,"67 hospital/clinic, 2 prison, 3 care home within EPZ (total 72 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.144223+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Leczna Power Station (Enea),ebc0f461-acfa-47da-8094-5b15ea3e25a0,45.5,60.1,90.0,95.0,60.0,high,"DRV-02 composite: 45.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=60. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.635,1246.09,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",66,2,3,medium,"66 hospital/clinic, 2 prison, 3 care home within EPZ (total 71 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.157437+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Legnica Power Station,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,30.6,68.0,90.0,95.0,17.5,high,"DRV-02 composite: 30.6/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=18. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.767,1505.41,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",27,1,2,medium,"27 hospital/clinic, 1 prison, 2 care home within EPZ (total 30 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.168068+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Lodz-2 power station,29a58981-aaf7-4450-ad41-49dd6d786168,24.5,76.3,90.0,95.0,0.0,high,"DRV-02 composite: 24.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=0. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.053,2067.44,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",105,4,12,medium,"105 hospital/clinic, 4 prison, 12 care home within EPZ (total 121 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.179508+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Lodz-3 power station,8dd8db4c-b62d-4f6b-a2ee-70a9ed785e7a,24.5,77.7,90.0,95.0,0.0,high,"DRV-02 composite: 24.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=0. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.109,2177.04,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",107,4,11,medium,"107 hospital/clinic, 4 prison, 11 care home within EPZ (total 122 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.190950+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Lodz-4 power station,ef2ee2ae-e73e-490c-aa07-746543fe20e6,26.5,77.0,90.0,95.0,5.8,high,"DRV-02 composite: 26.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=6. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.078,2116.47,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",106,4,11,medium,"106 hospital/clinic, 4 prison, 11 care home within EPZ (total 121 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.202140+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Lublin Power Station,d60b377c-9bb4-4fd5-adb7-a9a9ba98ae76,30.7,71.0,0.0,95.0,5.6,high,"DRV-02 composite: 30.7/100 (FEASIBLE). Sub-scores: ep01_roads=71; ep01_special_pop=0; ep01_geography=95; ep01_terrain=10; ep01_population=6. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.839,1647.16,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",74,2,4,medium,"74 hospital/clinic, 2 prison, 4 care home within EPZ",,,,2026-04-20 21:28:48.213800+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Miechowice power station,c42c5942-264d-43a1-a9eb-95b00480eb1a,29.5,83.3,90.0,95.0,14.3,high,"DRV-02 composite: 29.5/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=14. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.333,2617.89,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",259,8,14,medium,"259 hospital/clinic, 8 prison, 14 care home within EPZ (total 281 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.224413+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Murcki-Staszic power station,5a57ae0a-6f91-46f4-a1f5-56a6b37596e9,31.0,85.4,90.0,95.0,18.5,high,"DRV-02 composite: 31.0/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=18. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.417,2781.78,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",244,6,14,medium,"244 hospital/clinic, 6 prison, 14 care home within EPZ (total 264 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.235684+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Opalenie power station,52db4dae-b014-45a4-96c4-49f80c1fdd11,57.8,53.7,90.0,95.0,95.0,high,"DRV-02 composite: 57.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=95. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.528,1037.69,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",10,2,3,medium,"10 hospital/clinic, 2 prison, 3 care home within EPZ (total 16 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.247517+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Opole power station,1d19dce6-c458-4656-901d-6a8d3c548761,53.4,57.4,0.0,95.0,80.0,high,"DRV-02 composite: 53.4/100 (FEASIBLE). Sub-scores: ep01_roads=57; ep01_special_pop=0; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.59,1159.43,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",20,3,0,medium,"20 hospital/clinic, 3 prison, 0 care home within EPZ",,,,2026-04-20 21:28:48.258131+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Ostrołęka power station,b8bc6544-1571-4906-95e0-314d62c78a24,36.8,48.6,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.443,870.22,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",9,1,0,medium,"9 hospital/clinic, 1 prison, 0 care home within EPZ (total 10 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.269007+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Patnow power station,ab57f5c3-8699-46f9-970f-3007dfc58af4,52.5,58.4,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.607,1192.58,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",6,0,0,medium,"6 hospital/clinic, 0 prison, 0 care home within EPZ (total 6 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.280994+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Piast Ruch Power Station,8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,52.5,76.0,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",1.041,2044.24,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=1 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",73,1,6,medium,"73 hospital/clinic, 1 prison, 6 care home within EPZ (total 80 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.291867+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Polaniec power station,2981a12d-3444-4301-96ba-a63ef50bec3e,43.5,44.5,10.0,95.0,80.0,high,"DRV-02 composite: 43.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=10; ep01_geography=95; ep01_terrain=30; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.542,1063.95,False,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",15,1,0,medium,"15 hospital/clinic, 1 prison, 0 care home within EPZ",,,,2026-04-20 21:28:48.302356+00:00,audit_postlogging_20260421,True,30.0,,,,api,merge_phase2_20260421
PL,Pólnoc power station,b24f9ac5-5ddf-4b19-ba95-76dafeca3d2c,52.5,56.3,90.0,95.0,80.0,high,"DRV-02 composite: 52.5/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.572,1122.23,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",32,3,2,medium,"32 hospital/clinic, 3 prison, 2 care home within EPZ (total 37 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.314001+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Pomorzany power station,e2c23866-db1e-4316-82b5-7e3fe50c3c09,20.0,58.2,10.0,95.0,12.8,high,"DRV-02 composite: 20.0/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=10; ep01_geography=95; ep01_terrain=30; ep01_population=13. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.603,1184.13,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",47,1,7,medium,"47 hospital/clinic, 1 prison, 7 care home within EPZ",,,,2026-04-20 21:28:48.327178+00:00,audit_postlogging_20260421,False,30.0,,,,api,merge_phase2_20260421
PL,Poznan Karolin power station,40b4334a-7ba4-4ed8-aa8e-3c405599fbd7,28.7,72.8,90.0,95.0,12.0,high,"DRV-02 composite: 28.7/100 (NOT FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=12. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.91,1787.75,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",119,5,0,medium,"119 hospital/clinic, 5 prison, 0 care home within EPZ (total 124 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.339186+00:00,audit_postlogging_20260421,False,10.0,,,,api,merge_phase2_20260421
PL,Puchaczow power station,dadadad9-b67e-44b8-a9ab-4cbf116da20b,66.0,53.9,90.0,95.0,80.0,high,"DRV-02 composite: 66.0/100 (FEASIBLE). Sub-scores: ep01_roads=54; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=80. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.532,1045.23,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",10,0,2,medium,"10 hospital/clinic, 0 prison, 2 care home within EPZ (total 12 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.350310+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Pulawy power station (Grupa Azoty),cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,36.8,60.0,90.0,95.0,35.0,high,"DRV-02 composite: 36.8/100 (FEASIBLE). Sub-scores: ep01_roads=0; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.634,1244.13,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",16,0,1,medium,"16 hospital/clinic, 0 prison, 1 care home within EPZ (total 17 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.363405+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
PL,Pulawy power station (Vattenfall),a19228ce-f25a-4ffd-a249-9d01403e6b81,51.8,60.0,90.0,95.0,35.0,high,"DRV-02 composite: 51.8/100 (FEASIBLE). Sub-scores: ep01_roads=60; ep01_special_pop=90; ep01_geography=95; ep01_terrain=10; ep01_population=35. Sources: osm_overpass, ghsl_pop_100m_r2023a, copernicus_dem_30m.",0.634,1244.13,True,medium,ERA5 seasonal constraints proxy (ref 1991-2020) | snow_months=0 | extreme_precip_months=0 | max_snowfall=0.1mm/day | source=copernicus_era5,False,0,medium,"0 waterway(s), major river barrier: no",16,0,1,medium,"16 hospital/clinic, 0 prison, 1 care home within EPZ (total 17 facilities). Source: OSM Overpass [FIX-05 amenities]",,,,2026-04-20 21:28:48.376868+00:00,audit_postlogging_20260421,True,10.0,,,,api,merge_phase2_20260421
