ranking_id,site_id,smr_key,composite_score,rank_position,passed_exclusionary,passed_avoidance,criteria_coverage,avg_confidence,sensitivity_stable,per_category_scores,run_id,ranked_at,composite_score_low,composite_score_high,weight_profile,site_name,country_code
306c0b0e-1405-4bb0-b5fc-881f0b8638cf,e2d645e3-c829-4aac-8f6f-d6a5507fd5fa,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.399706+00:00,,,baseline,Glinica power station,BA
5840b804-f6c0-476f-952c-686d2fb02b67,0155b913-765f-4d44-89f5-c176b6867cef,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.406402+00:00,,,baseline,Kongora Thermal Power Plant,BA
3b380fba-e533-4232-a9df-3e77ed1d3beb,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:25.038724+00:00,,,baseline,Starobesheve power station,UA
41797fd2-f128-4861-9752-f8c22816da84,e75c63e5-ef2f-4e08-8f8c-3da41215af9d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.411994+00:00,,,baseline,Stanari Thermal Power Plant,BA
79dfac94-4db4-464d-94ce-3655409b517d,0fb50bcc-5616-40d8-9109-8136a958f18d,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.414425+00:00,,,baseline,Tuzla Thermal Power Plant,BA
f0a437d6-00b6-48c2-ba19-947c15fca76b,d762ceeb-514f-43a6-9f91-a2d422ed6c60,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.460356+00:00,,,baseline,Chvaletice power station,CZ
fe5f5651-95d6-4491-979c-5eb977518699,d12d7173-8595-4b53-92af-75b44b5a2fb7,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.431093+00:00,,,baseline,Maritsa Iztok-1 power station,BG
b1a23966-db83-481b-9edf-d8f570627106,4eb7914c-e000-403c-b5a5-c350de67bb83,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.483328+00:00,,,baseline,Mostecka Power Station,CZ
8536586f-c1a0-4191-9e08-be3b0a96b78a,97ed917e-acfa-4002-be89-4ec44972ab45,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.491943+00:00,,,baseline,Plzen CHP power station,CZ
f4f7e1aa-34f9-4581-8fef-fb08fc8efa0f,a6bf9980-016e-47ea-b40a-82e384a9eb43,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.493931+00:00,,,baseline,Plzenska energetika ELU III power station,CZ
d131cf25-43e3-4dc8-8ce3-691495392e4d,ec5f337a-ca52-4b86-a0f4-4933eac349e3,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.433223+00:00,,,baseline,Maritsa Iztok-2 power station,BG
e8086c57-49e4-4595-9848-d26420d77789,28b36531-865d-42ae-afb3-b8bad86f7014,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.528546+00:00,,,baseline,Matra power station,HU
8ab46f08-7896-4a3d-8f41-d47ba25ba61e,34d88ce8-d49c-4b19-af2d-6efcb1b72149,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.532340+00:00,,,baseline,Mecsek Hills power station,HU
dbf3514d-464b-4697-aa3f-20feb1a9e0ef,0e860f58-416b-4116-836d-04edf8ded225,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.435422+00:00,,,baseline,Maritsa Iztok-3 power station,BG
2ce9e5e5-b768-4550-b52f-151d87e6f44d,85c56b15-450b-4bb1-b75e-5ea00ee51cb2,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.448708+00:00,,,baseline,Varna power station,BG
259b7968-65db-4548-b9f7-239350437fec,a064c7ae-e699-4a94-a18c-79bdfe42bce3,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.450791+00:00,,,baseline,Vidin Works power station,BG
26c43a81-4c0b-4474-87f1-77d97be5794f,a851b5f3-8392-4766-82b9-379c6c04fe5d,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.550931+00:00,,,baseline,Maoce Power Station,ME
4c51c594-12f9-4381-b9ec-acf9303fb22f,43e5b2b4-2ccf-46ab-b01e-e3d480146455,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.467128+00:00,,,baseline,Karvina power station,CZ
4dc82dcc-b40b-450d-841c-2285a35013c9,274ec928-e527-44cf-86c5-b6eddc09d0f7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.471155+00:00,,,baseline,Komorany power station,CZ
18054d3f-16d6-4983-a5e3-46d208bca0e8,c4d7f628-c108-4496-ac02-6076ea3ae448,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.592901+00:00,,,baseline,Jaworzno power station,PL
030f52e6-d786-4c56-b720-b93082fec225,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.595694+00:00,,,baseline,Kedzierzyn CCS Project,PL
1b6a5574-eebb-49aa-9eaf-38ab720a598e,cbd67443-4a4e-44fd-a9ed-20ba9574c99e,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.478099+00:00,,,baseline,Marianske Hory power station,CZ
8daa80be-e8f3-4702-8acb-fc0fdbff1c56,1d19dce6-c458-4656-901d-6a8d3c548761,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.619055+00:00,,,baseline,Opole power station,PL
a17b7775-1351-44ef-8b0c-f2ea873e3ff6,8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.624131+00:00,,,baseline,Piast Ruch Power Station,PL
76780fea-d18d-4c64-8d98-62789fd1cc75,f3523341-daaa-4573-a856-becb2e1bb9e3,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.479677+00:00,,,baseline,Melnik power station,CZ
80491ded-ba87-4ac8-9522-525a8b3ef605,b0ba194f-3c80-4725-b1e7-fa5277b38833,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.503488+00:00,,,baseline,Prunerov power station,CZ
6acac0e1-8d65-408d-be71-7a8e99d2f9fb,b8a00967-90a3-4a4e-9979-6b8651d87380,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.640509+00:00,,,baseline,Rybnik power station,PL
9b9d5caf-f79e-44c9-9acf-99eb9c9884f0,14e88076-ce0e-4693-bca4-e80f3f013c7f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.507767+00:00,,,baseline,Tisova power station,CZ
88bc1491-3499-4bc7-8633-51c1ca9392af,66c3f077-1ee6-41d7-8e6c-da374bb45139,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.509891+00:00,,,baseline,Trebovice power station,CZ
71732020-9f93-4265-a793-ada50c18e17d,b24c9876-5a4d-4b83-b442-af2f4b0d1047,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.665368+00:00,,,baseline,Zofiowka Mine power station,PL
2cd2c72d-f90e-4ae0-9757-c3391abe3bd8,5f4ed23c-cea2-41ef-a3e8-ac863e1bdcd6,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.516037+00:00,,,baseline,Vresova TPS power station,CZ
a8b8aa7e-d8a4-43f8-974b-ca2bf39c2299,9825e28e-fd6e-460d-9caf-0342563f9060,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.700126+00:00,,,baseline,Paroseni power station,RO
de6ea1b1-8f72-4a38-ae0c-a585a5bcac0b,ab151830-e5bd-46de-8400-01aa4c165366,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.521285+00:00,,,baseline,Plomin power station,HR
a46ab761-b40f-40fc-becc-b3e5614daf3f,44698c12-3c50-4602-8104-dafa5fd215b6,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.746818+00:00,,,baseline,Adana Akdeniz power station,TR
edd4e99c-ac48-40b0-b4df-85cd82ef4711,ef325d90-6d2d-4f8f-89f2-3bc98beb149b,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.523404+00:00,,,baseline,Bakony power station,HU
ffec425d-13af-42ea-aca2-d10d03d28015,008a3366-6f56-4c1a-ac5d-6b0c75b7c7fd,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.731796+00:00,,,baseline,Trbovlje power station,SI
329c3d75-d3d2-49f4-b16e-b4ee83d7bc05,7a805295-0cd2-48be-972e-5282c996549c,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.777224+00:00,,,baseline,Ayas power station,TR
dbe08b7f-355f-4af7-957d-a1fcec1cd29f,903d6b94-cd9d-4c32-b7e2-4bbfbee929df,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.530748+00:00,,,baseline,Matraterenye power station,HU
62ff2a0b-ad20-42cb-82ef-9acccb95a569,28980273-0ba6-4c8c-b080-7ff9b33cc4c9,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.801589+00:00,,,baseline,Çan-2 power station,TR
e50120fe-9014-46e8-b26b-ed77acde00f4,1a5b8f8f-f4be-4514-8738-755d25e19b41,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.543470+00:00,,,baseline,Kurzeme power station,LV
064703a0-94f6-4ca1-994b-f93df7e6e5f0,75f807aa-8278-43a3-8654-730713b96001,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.791525+00:00,,,baseline,Bingöl power station,TR
316d033e-63c6-4e85-b833-cd007aa656f1,83d3abe4-2049-47ad-a66b-46034edb7569,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.558894+00:00,,,baseline,Negotino power station,MK
cef13721-a55b-4a70-8bf2-8095bc134b00,e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.562273+00:00,,,baseline,Adamow power station,PL
c412d527-424e-4d46-bb79-6d620fd85704,a70bbc9a-1469-4d56-be56-f282ed4130a8,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.822513+00:00,,,baseline,Deniz power station,TR
b45718e3-5d85-4995-80e7-da5db9a14767,6e7fc4d8-636d-411a-baef-e138a5a07acc,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.375731+00:00,,,baseline,Duernrohr power station,AT
477020ad-6b73-4664-95e8-11654a733baf,90820fe3-9889-4faf-9906-7c528f8d7bc5,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.381496+00:00,,,baseline,Mellach power station,AT
e3b862dc-6cd0-43a4-af6b-2428512ed1f9,33d83e11-cfcd-47cb-be5e-82ca0fc352cc,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.391511+00:00,,,baseline,Zeltweg power station,AT
a2634d91-3618-45fb-b2fb-ab2725ef2d55,96129c93-83a6-4b1c-929b-bfccba86a796,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.967001+00:00,,,baseline,Suluova power station,TR
1ba01e8d-93f5-438d-93de-d8b9f585e627,99d712ac-7993-4186-8a0e-2e88bae7e90f,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.389744+00:00,,,baseline,Voitsberg power station,AT
ae20399f-b273-4cd3-91b3-bc46015ff3fd,68aabff9-e662-4b9f-b37d-4c2ebc5f7539,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.452967+00:00,,,baseline,Lelchitsy power station,BY
796cf2f6-772c-4d8a-aba0-51478f84f00f,d3b5a049-6bff-400b-9312-96985f03acea,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.563989+00:00,,,baseline,Bedzin power station,PL
b8a054b7-d8a2-43af-ae92-cdae61f99ee2,85257083-08d1-4560-b198-a9df414da4a9,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.397862+00:00,,,baseline,Gacko Thermal Power Plant,BA
edcca734-290b-4355-b334-a62842dddffe,344e0e9a-558e-4749-bb66-cd746be50cbd,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.403984+00:00,,,baseline,Kamengrad Thermal Power Plant,BA
4cb41883-4cb9-4715-a09f-8191857ac89c,73fe8f06-c53b-4877-9c1d-5caf3d8f2749,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.569480+00:00,,,baseline,Bielsko-Biala power station,PL
93386906-df92-46bf-8dc8-983dd7f546f8,9f4a0d6c-e2fa-4e9b-b412-d779d4abf82c,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.572852+00:00,,,baseline,Bydgoszcz power station,PL
ad795375-e972-49b4-a0cf-dce60ccd2382,fee1d5b3-827f-4172-8492-a3e114a3c39e,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.422026+00:00,,,baseline,Brikel power station,BG
c0ea3241-8278-4803-9627-5d21274ac1c7,398cc0f2-25d5-428a-93c9-5e4859680e86,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.424459+00:00,,,baseline,Deven power station,BG
d93ab8ae-a680-42ff-a36f-721dd5f32f79,ad7a9c00-0c75-411f-8f89-859e603df1e6,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.584634+00:00,,,baseline,Gdynia-3 power station,PL
8b4acfd9-614c-4eb1-946a-98867b0980b7,b1bcb7d3-cd40-40c9-9c59-a01fa71053b3,nuscale_voygr6,,,False,True,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.437871+00:00,,,baseline,Maritsa Iztok-4 power station,BG
d8dddfa9-f854-47c7-b1c1-094d7210e0ec,33a015dd-51e0-497e-b0d3-4b1b3f070438,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.440214+00:00,,,baseline,Republika power station,BG
5a0a1490-d2c1-4bc4-9a44-125eb70544e8,917008f5-fba1-4ef7-b82d-9aded2b69267,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.589782+00:00,,,baseline,Gubin Power Project,PL
7b673549-3819-4dd3-a958-9af53219e33f,4411a22e-4e8a-4715-b000-1aae34494b68,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.598547+00:00,,,baseline,Kozienice power station,PL
acf003bb-8350-4a3b-8bbe-3baec41ba234,2ec95392-978d-4a43-85b9-af3282c212ba,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.976423+00:00,,,baseline,Tunçbilek power station,TR
950d05e8-a54b-4790-b713-ed5b65ab5c89,2fb27566-cc7b-4530-8ff9-e55e3a1985bd,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.446883+00:00,,,baseline,Svilosa power station,BG
4d24c7c1-5757-4cc8-8937-c8f460d6d295,409dde58-5df1-44d9-b5ec-f8e2edd86786,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.599968+00:00,,,baseline,Krakow-Leg power station,PL
88525c9b-fec4-4804-8b50-b643b84ce4db,adeb10a5-aaae-4e2c-b426-3db1c3d9bd5b,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.865295+00:00,,,baseline,Hakan Enerji power station,TR
9fc19981-2430-4eb5-a935-49d92c6252d3,f1d2bca1-a7a9-4404-84c1-34fc8a59dab7,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.468845+00:00,,,baseline,Kladno power station,CZ
c85d7830-95f3-4a0a-8c77-37a299185171,1c059a42-608c-4753-8fcf-ba797d94f900,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.476153+00:00,,,baseline,Malesice power station,CZ
a03de149-63fd-49e5-91a2-cea04163a356,05daa6b2-bb29-4c26-a459-855626673955,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.487042+00:00,,,baseline,Opatovice power station,CZ
cebd8e2b-52e9-4e92-a629-91045cccf1f0,9c4291f1-173b-467e-ae26-8cb01312c605,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.490354+00:00,,,baseline,Plana Nad Luznici power station,CZ
b898d651-006c-4b61-a77d-e9691baf433d,44d40276-5847-41d1-ab9b-887bbdc1bcfe,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.485294+00:00,,,baseline,Olomouc power station,CZ
357b0c86-c1b8-4083-bc99-9479855d9f13,de6735bd-7a79-43c8-baad-1fe23d50d6f0,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.602847+00:00,,,baseline,Laziska power station,PL
8eea7419-6c62-48aa-8f65-09bd69eecb2f,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.607075+00:00,,,baseline,Legnica Power Station,PL
3c90458e-0bd7-4b77-9239-b1058acaa382,60baaa73-dd8c-4865-bb18-6c73d63a4052,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.499988+00:00,,,baseline,Prerov power station,CZ
ae0715ff-a22c-4f80-adfc-f973931a7527,0ae8917b-a70b-41e5-82de-e4963a7686e3,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.501644+00:00,,,baseline,Pribram power station,CZ
da75e577-1e87-49e7-b217-e03d792107ff,29a58981-aaf7-4450-ad41-49dd6d786168,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.608446+00:00,,,baseline,Lodz-2 power station,PL
24f472df-adf1-44ba-a209-d92251e46423,82aac38c-3037-466c-9b37-bff9da707645,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.866838+00:00,,,baseline,Hakan Kömür power station,TR
45cf6974-90ae-4d82-958d-d7b43ac00ad2,63601ccc-3f20-4cbd-95cb-0fbeaf821c6a,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.511946+00:00,,,baseline,Trinec-E3 power station,CZ
e25ee9b7-a7c0-438c-8b11-1a5b8f7b37c8,aa38441d-aec7-4ae9-b4c3-68c5bf567db3,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.517649+00:00,,,baseline,Zlin power station,CZ
119f6486-10d6-457c-9adb-349250c4fee6,e0e73325-5b32-4fef-b925-f0bb91114450,nuscale_voygr6,,,False,False,0.0,low,,"{'notes': ['excluded_by_E_code'], 'categories': {}, 'unscored_fraction': 0.0}",20260425T140231_ff84d75e,2026-04-25 14:03:24.870825+00:00,,,baseline,Helvacı power station,TR
