run_id,site_id,smr_key,country_code,bucket,n_hard,n_floor,n_distinct_failures,hard_criteria,floor_criteria,created_at,site_name,country_code
fail_20260425b_ff84d75e,0182ec25-0df9-4e4b-9861-d76a332bc282,nuscale_voygr6,RS,both,1,3,3,['NH-05'],"['EP-01', 'NH-02', 'NH-05']",2026-04-25 14:20:46.526778+00:00,Kolubara A power station,RS
fail_20260425b_ff84d75e,d30af109-79cb-4ab5-a878-6f574b58116a,nuscale_voygr6,RS,both,1,2,2,['NH-05'],"['NH-02', 'NH-05']",2026-04-25 14:20:46.527569+00:00,Kolubara B power station,RS
fail_20260425b_ff84d75e,0750b80c-a54b-4ea5-b3e5-9dfb7309eca2,nuscale_voygr6,SI,both,2,3,4,"['NH-02', 'NH-05']","['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.527570+00:00,Sostanj power station,SI
fail_20260425b_ff84d75e,4cf7f820-7ad9-411e-bf39-2bbef290aaf6,nuscale_voygr6,SI,both,3,1,3,"['EP-01', 'NH-02', 'NH-05']",['NH-05'],2026-04-25 14:20:46.527570+00:00,Te-Tol power station,SI
fail_20260425b_ff84d75e,008a3366-6f56-4c1a-ac5d-6b0c75b7c7fd,nuscale_voygr6,SI,both,3,3,5,"['NH-02', 'NH-04', 'NH-05']","['EP-01', 'NH-05', 'NS-08']",2026-04-25 14:20:46.527570+00:00,Trbovlje power station,SI
fail_20260425b_ff84d75e,66edd8f5-e60a-412d-9b80-56496d1407b1,nuscale_voygr6,SK,both,2,1,2,"['EP-01', 'NH-05']",['NH-05'],2026-04-25 14:20:46.527571+00:00,Kosice power station,SK
fail_20260425b_ff84d75e,06defca3-9105-437f-afd4-52f5603d9b8e,nuscale_voygr6,SK,both,1,3,3,['NH-05'],"['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.527571+00:00,Martinska power station,SK
fail_20260425b_ff84d75e,c97125b3-20ed-4e21-a853-b928644ec7dd,nuscale_voygr6,SK,both,1,3,3,['NH-05'],"['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.527572+00:00,Novaky power station,SK
fail_20260425b_ff84d75e,1719d38b-61e8-4b01-844b-3a2f85c8a186,nuscale_voygr6,SK,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.527571+00:00,Trebisov power station,SK
fail_20260425b_ff84d75e,a2d8261c-3d08-4015-946c-47dbddbd0b98,nuscale_voygr6,SK,both,1,1,1,['NH-05'],['NH-05'],2026-04-25 14:20:46.527572+00:00,U.S. Steel Kosice Works power station,SK
fail_20260425b_ff84d75e,770f1d3c-e5fd-493c-a376-e708d2abec6c,nuscale_voygr6,SK,both,1,1,1,['NH-05'],['NH-05'],2026-04-25 14:20:46.527571+00:00,Vojany I power station,SK
fail_20260425b_ff84d75e,992a4bf0-3ff0-4f12-bb89-50dc9e8d7d35,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.535748+00:00,Aksa Akrilik power station,TR
fail_20260425b_ff84d75e,bcb86777-4a54-4891-bb26-35b201bbd57d,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.537486+00:00,Aliağa Enka power station,TR
fail_20260425b_ff84d75e,c7afd455-7beb-4d23-8d3b-e9a102782d2b,nuscale_voygr6,TR,both,1,2,3,['EP-01'],"['NH-02', 'NH-04']",2026-04-25 14:20:46.538440+00:00,Avdan power station,TR
fail_20260425b_ff84d75e,ba1f1f36-18b4-49ae-9882-f90418dc88ce,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.537168+00:00,Bandırma Elektrik power station,TR
fail_20260425b_ff84d75e,bb2453b0-c76d-40ea-bcc4-870391f05b2f,nuscale_voygr6,TR,both,1,1,2,['EP-01'],['NH-02'],2026-04-25 14:20:46.537486+00:00,Bandırma Karat power station,TR
fail_20260425b_ff84d75e,e894ba3e-e397-47c9-b0b9-a72cfb6bd680,nuscale_voygr6,TR,both,1,1,2,['EP-01'],['NH-04'],2026-04-25 14:20:46.541281+00:00,Çerkezköy power station,TR
fail_20260425b_ff84d75e,59f96677-d42b-4ae1-a3e9-32f3dc396a83,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.532658+00:00,Dinar power station,TR
fail_20260425b_ff84d75e,161660e7-3ccf-4704-b452-b126599700a0,nuscale_voygr6,TR,both,1,2,3,['EP-01'],"['NH-02', 'NH-04']",2026-04-25 14:20:46.529387+00:00,DOSAB cogeneration plant,TR
fail_20260425b_ff84d75e,28baef4d-44e3-4b2e-bbe3-75f736371553,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.530387+00:00,Enyat Samsun power station,TR
fail_20260425b_ff84d75e,b90e80f9-66f3-4290-8aa2-518b8422aba0,nuscale_voygr6,TR,both,1,1,2,['EP-01'],['NH-02'],2026-04-25 14:20:46.537168+00:00,Eti Maden Bandirma power station,TR
fail_20260425b_ff84d75e,0ca0b969-c519-48f3-97ab-7173d3aa6085,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.528744+00:00,Gönen power station,TR
fail_20260425b_ff84d75e,d110df11-ad8e-44dc-8a32-af692ca46c6f,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.539549+00:00,Güneybatı Anadolu power station,TR
fail_20260425b_ff84d75e,80179871-04fa-4806-9385-caf739b8a171,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.534268+00:00,Habaş power station,TR
fail_20260425b_ff84d75e,47c1271c-e2b2-42f5-99ee-f616bbef5b7e,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.531804+00:00,Ilgın power station,TR
fail_20260425b_ff84d75e,d19ed873-b20a-43fd-b7e8-62e985c88820,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.539914+00:00,İzdemir Enerji power station,TR
fail_20260425b_ff84d75e,8e7f6abf-e420-4f40-b9da-9ea76ccedfb1,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.535127+00:00,Kemerköy power station,TR
fail_20260425b_ff84d75e,7defe42d-669b-489f-aff5-d1b83436607d,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.534268+00:00,Kınık power station,TR
fail_20260425b_ff84d75e,80b922cb-9e78-49aa-9d28-1dc84b1affef,nuscale_voygr6,TR,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.534268+00:00,Orhaneli power station,TR
fail_20260425b_ff84d75e,86996d34-c6e5-4097-ac28-ad2e5467f783,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.534737+00:00,Petkim power station,TR
fail_20260425b_ff84d75e,c13aeeb7-05e5-4f00-9b4b-654e73e5150d,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['NH-04'],2026-04-25 14:20:46.538078+00:00,Sanko Gölbaşı power station,TR
fail_20260425b_ff84d75e,e05ff795-8984-4170-9874-5355b70985b1,nuscale_voygr6,TR,both,1,1,2,['NH-04'],['EP-01'],2026-04-25 14:20:46.540771+00:00,Silopi (Şırnak) power station,TR
fail_20260425b_ff84d75e,4ca3c560-6d90-4bcf-b131-4e39b6b4f0de,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.532185+00:00,Soma power station,TR
fail_20260425b_ff84d75e,021d1717-149a-4a32-af7b-5955ff593e45,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.528418+00:00,Star Refinery Socar power station,TR
fail_20260425b_ff84d75e,0ada7b2a-f928-4c21-b082-4c7345094245,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['NH-04'],2026-04-25 14:20:46.528744+00:00,Tekirdağ Malkara power station,TR
fail_20260425b_ff84d75e,fd4f7f8c-0d23-450d-9ea0-1b8e52e9a8af,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.541871+00:00,Yatağan power station,TR
fail_20260425b_ff84d75e,61b7e396-5c25-4591-9da1-eb54475f1805,nuscale_voygr6,TR,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.533168+00:00,Zorlu Soma power station,TR
fail_20260425b_ff84d75e,c47eb6a3-49c1-4879-95b6-9bcd53b7af04,nuscale_voygr6,UA,both,1,1,2,['NH-05'],['EP-01'],2026-04-25 14:20:46.543215+00:00,Burshtyn power station,UA
fail_20260425b_ff84d75e,95872473-c476-4ceb-bcf5-54cfdf415e42,nuscale_voygr6,UA,both,2,1,2,"['EP-01', 'NH-05']",['NH-05'],2026-04-25 14:20:46.543215+00:00,Cherkasy power station,UA
fail_20260425b_ff84d75e,e4c6a713-99e6-4fdf-afaa-d456779c504c,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.543216+00:00,Chernihiv power station,UA
fail_20260425b_ff84d75e,038d42e9-769b-4b22-9513-dccff48b42cd,nuscale_voygr6,UA,both,2,1,2,"['EP-01', 'NH-05']",['NH-05'],2026-04-25 14:20:46.542213+00:00,Darnytska power station,UA
fail_20260425b_ff84d75e,5ed0a674-a292-44bc-997f-5c1990da1235,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['NH-04', 'NH-05']",2026-04-25 14:20:46.542804+00:00,Dobrotvir power station,UA
fail_20260425b_ff84d75e,fb7d4d9a-3f27-4b50-9941-6a8fccd25e9a,nuscale_voygr6,UA,both,1,3,3,['NH-05'],"['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.543216+00:00,Kalush power station,UA
fail_20260425b_ff84d75e,d3b9e403-7744-44c5-b5c3-999c4c1911d8,nuscale_voygr6,UA,both,2,2,3,"['EP-01', 'NH-05']","['NH-04', 'NH-05']",2026-04-25 14:20:46.543216+00:00,Kramatorskaya power station,UA
fail_20260425b_ff84d75e,83fede8b-5f92-429d-920d-9a8928a74780,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.543214+00:00,Kryvorizka power station,UA
fail_20260425b_ff84d75e,cec871bd-c7f6-4444-b0da-9b3a9ecc6963,nuscale_voygr6,UA,both,1,3,3,['NH-05'],"['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.543215+00:00,Ladyzhyn power station,UA
fail_20260425b_ff84d75e,4e45df00-0d28-44d0-9697-3fa33d76fc88,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.542804+00:00,Luganskaya power station,UA
fail_20260425b_ff84d75e,3bd2a957-ff3b-4bfd-9dba-808279edccb9,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.542214+00:00,Myronivskyi power station,UA
fail_20260425b_ff84d75e,02253fcc-4fc6-42d4-a6a8-42365487302f,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.542213+00:00,Prydniprovska power station,UA
fail_20260425b_ff84d75e,70781f2c-24c2-486c-8b32-310c36ba1238,nuscale_voygr6,UA,both,1,1,1,['NH-05'],['NH-05'],2026-04-25 14:20:46.542805+00:00,Slavyansk power station,UA
fail_20260425b_ff84d75e,447a9ea1-47fa-48a3-93f2-a77cbd629ac7,nuscale_voygr6,UA,both,1,1,1,['NH-05'],['NH-05'],2026-04-25 14:20:46.542214+00:00,Starobesheve power station,UA
fail_20260425b_ff84d75e,cdb6adfb-52ff-4631-939a-001080b20450,nuscale_voygr6,UA,both,1,3,3,['NH-05'],"['EP-01', 'NH-04', 'NH-05']",2026-04-25 14:20:46.543215+00:00,Trypilska power station,UA
fail_20260425b_ff84d75e,3657989a-61ae-4fe3-9e8b-6ba7e68f8c59,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.542214+00:00,Vuglegirska power station,UA
fail_20260425b_ff84d75e,29b3a802-7ef1-4722-ad59-b1511b1b0075,nuscale_voygr6,UA,both,1,2,2,['NH-05'],"['EP-01', 'NH-05']",2026-04-25 14:20:46.542213+00:00,Zmiivska power station,UA
fail_20260425b_ff84d75e,f2c061de-66ad-4fce-b911-7f1899f25b75,nuscale_voygr6,UA,both,1,1,1,['NH-05'],['NH-05'],2026-04-25 14:20:46.543216+00:00,Zuevskaya power station,UA
fail_20260425b_ff84d75e,d9f32912-81f1-4b1c-a2b1-f04298217cec,nuscale_voygr6,XK,both,1,2,3,['NH-02'],"['EP-01', 'NH-04']",2026-04-25 14:20:46.543799+00:00,Istok power station,XK
fail_20260425b_ff84d75e,28be296b-6ef5-4c7e-a604-3af01af45d17,nuscale_voygr6,XK,both,1,1,2,['NH-02'],['EP-01'],2026-04-25 14:20:46.543217+00:00,Kosovo A power station,XK
fail_20260425b_ff84d75e,6e7fc4d8-636d-411a-baef-e138a5a07acc,nuscale_voygr6,AT,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.512456+00:00,Duernrohr power station,AT
fail_20260425b_ff84d75e,532bfb42-0d4c-42cf-a81a-287f2b3a75bf,nuscale_voygr6,AT,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.512455+00:00,Enns Power Station,AT
fail_20260425b_ff84d75e,90820fe3-9889-4faf-9906-7c528f8d7bc5,nuscale_voygr6,AT,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.512456+00:00,Mellach power station,AT
fail_20260425b_ff84d75e,660d9d71-6733-4294-951b-1c58614d58cf,nuscale_voygr6,AT,floor_only,0,1,1,,['NH-04'],2026-04-25 14:20:46.512456+00:00,Riedersbach power station,AT
fail_20260425b_ff84d75e,2dcd2c6d-f375-4408-9492-7910662fac03,nuscale_voygr6,AT,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.512114+00:00,Timelkam power station,AT
fail_20260425b_ff84d75e,99d712ac-7993-4186-8a0e-2e88bae7e90f,nuscale_voygr6,AT,floor_only,0,1,1,,['NH-04'],2026-04-25 14:20:46.512457+00:00,Voitsberg power station,AT
fail_20260425b_ff84d75e,b01fe781-dbc7-40f8-a544-946288020042,nuscale_voygr6,BG,floor_only,0,2,2,,"['NH-02', 'NH-04']",2026-04-25 14:20:46.514551+00:00,Bobov Dol power station,BG
fail_20260425b_ff84d75e,30c9e377-b575-46fa-880f-922c46e6500a,nuscale_voygr6,BG,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.513840+00:00,Lom Power Station,BG
fail_20260425b_ff84d75e,3bb6666f-de2f-4c6f-a28e-c3bddb71b54a,nuscale_voygr6,BG,floor_only,0,2,2,,"['EP-01', 'NH-02']",2026-04-25 14:20:46.514198+00:00,Maritsa 3 power station,BG
fail_20260425b_ff84d75e,ec5f337a-ca52-4b86-a0f4-4933eac349e3,nuscale_voygr6,BG,floor_only,0,2,2,,"['EP-01', 'NH-02']",2026-04-25 14:20:46.514998+00:00,Maritsa Iztok-2 power station,BG
fail_20260425b_ff84d75e,704ef487-f600-4f23-b06e-a0f81b627597,nuscale_voygr6,BG,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.514198+00:00,Ruse Iztok power station,BG
fail_20260425b_ff84d75e,2fb27566-cc7b-4530-8ff9-e55e3a1985bd,nuscale_voygr6,BG,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.513840+00:00,Svilosa power station,BG
fail_20260425b_ff84d75e,a064c7ae-e699-4a94-a18c-79bdfe42bce3,nuscale_voygr6,BG,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.514551+00:00,Vidin Works power station,BG
fail_20260425b_ff84d75e,68aabff9-e662-4b9f-b37d-4c2ebc5f7539,nuscale_voygr6,BY,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.515272+00:00,Lelchitsy power station,BY
fail_20260425b_ff84d75e,1a5b8f8f-f4be-4514-8738-755d25e19b41,nuscale_voygr6,LV,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.517638+00:00,Kurzeme power station,LV
fail_20260425b_ff84d75e,3795824b-cb76-48dd-a65c-764c757ddc76,nuscale_voygr6,ME,floor_only,0,2,2,,"['EP-01', 'NH-02']",2026-04-25 14:20:46.517900+00:00,Bar power station,ME
fail_20260425b_ff84d75e,1739b1b7-a6f3-466c-9dfa-3d1de9d5b6db,nuscale_voygr6,MK,floor_only,0,1,1,,['NH-02'],2026-04-25 14:20:46.518266+00:00,Bitola power station,MK
fail_20260425b_ff84d75e,7bff5ef2-646d-4b83-83b0-7f3da32f0254,nuscale_voygr6,MK,floor_only,0,1,1,,['NH-04'],2026-04-25 14:20:46.518267+00:00,Mariovo power station,MK
fail_20260425b_ff84d75e,83d3abe4-2049-47ad-a66b-46034edb7569,nuscale_voygr6,MK,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.518267+00:00,Negotino power station,MK
fail_20260425b_ff84d75e,756218bb-3f16-443e-b6c6-400cd0ce2f87,nuscale_voygr6,MK,floor_only,0,4,4,,"['EP-01', 'NH-02', 'NH-04', 'NH-05']",2026-04-25 14:20:46.518267+00:00,Oslomej power station,MK
fail_20260425b_ff84d75e,e4e3b5f0-7038-47a5-84e3-04eb07b3c4d7,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.523941+00:00,Adamow power station,PL
fail_20260425b_ff84d75e,8e485f8a-5c68-4541-ab1d-77783f6fcb2d,nuscale_voygr6,PL,floor_only,0,1,1,,['NH-04'],2026-04-25 14:20:46.520873+00:00,Belchatow power station,PL
fail_20260425b_ff84d75e,06641fea-8997-4b69-a618-6afa34b82591,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.518268+00:00,Bialystok power station,PL
fail_20260425b_ff84d75e,ccc15bde-1c5a-40bf-8f09-2fcb1e896ce5,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.522742+00:00,Blachownia power station,PL
fail_20260425b_ff84d75e,a6b51b4f-ba1d-49cd-bc99-8898acdbeb78,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.521396+00:00,Czeczott power station,PL
fail_20260425b_ff84d75e,917008f5-fba1-4ef7-b82d-9aded2b69267,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.520874+00:00,Gubin Power Project,PL
fail_20260425b_ff84d75e,239ea0eb-a9c4-43cc-ac5f-35271bdc6613,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.518686+00:00,Kedzierzyn CCS Project,PL
fail_20260425b_ff84d75e,c39819ef-6798-4c01-9a82-9eead65b5f56,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.522347+00:00,Konin power station,PL
fail_20260425b_ff84d75e,4411a22e-4e8a-4715-b000-1aae34494b68,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.519850+00:00,Kozienice power station,PL
fail_20260425b_ff84d75e,de6735bd-7a79-43c8-baad-1fe23d50d6f0,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.523700+00:00,Laziska power station,PL
fail_20260425b_ff84d75e,ebc0f461-acfa-47da-8094-5b15ea3e25a0,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.524202+00:00,Leczna Power Station (Enea),PL
fail_20260425b_ff84d75e,187b4fd7-6a61-4e94-8ed4-495ac6dfc317,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.518686+00:00,Legnica Power Station,PL
fail_20260425b_ff84d75e,d60b377c-9bb4-4fd5-adb7-a9a9ba98ae76,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.523348+00:00,Lublin Power Station,PL
fail_20260425b_ff84d75e,1d19dce6-c458-4656-901d-6a8d3c548761,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.518686+00:00,Opole power station,PL
fail_20260425b_ff84d75e,b8bc6544-1571-4906-95e0-314d62c78a24,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.522347+00:00,Ostrołęka power station,PL
fail_20260425b_ff84d75e,ab57f5c3-8699-46f9-970f-3007dfc58af4,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NS-08']",2026-04-25 14:20:46.521731+00:00,Patnow power station,PL
fail_20260425b_ff84d75e,8a9d5c87-7edc-49c3-85a2-d97727b9c9b2,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.520570+00:00,Piast Ruch Power Station,PL
fail_20260425b_ff84d75e,2981a12d-3444-4301-96ba-a63ef50bec3e,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.519115+00:00,Polaniec power station,PL
fail_20260425b_ff84d75e,b24f9ac5-5ddf-4b19-ba95-76dafeca3d2c,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.522089+00:00,Pólnoc power station,PL
fail_20260425b_ff84d75e,cdc888ad-fd51-4710-a5ab-3cd0fe9ddb48,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.522995+00:00,Pulawy power station (Grupa Azoty),PL
fail_20260425b_ff84d75e,a19228ce-f25a-4ffd-a249-9d01403e6b81,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.521162+00:00,Pulawy power station (Vattenfall),PL
fail_20260425b_ff84d75e,ee332928-87b2-4e7b-9203-20e402bc551f,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.524203+00:00,Pulawy ZAP Works power station,PL
fail_20260425b_ff84d75e,b8a00967-90a3-4a4e-9979-6b8651d87380,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.522346+00:00,Rybnik power station,PL
fail_20260425b_ff84d75e,a7eeee6e-e14a-40ba-80b6-75ed2e170b20,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.521396+00:00,Siechnice power station,PL
fail_20260425b_ff84d75e,a67255dd-8134-418e-9377-e28516c53722,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.521395+00:00,Siekierki power station,PL
fail_20260425b_ff84d75e,47be3ec4-7abe-4f4c-ac3d-b7f753b8514a,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.519850+00:00,Siersza power station,PL
fail_20260425b_ff84d75e,f5be4e73-938d-4fe2-b585-5090ec780670,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.524537+00:00,Skawina power station,PL
fail_20260425b_ff84d75e,66bdc30c-4179-480b-a55a-5d15be5ac66b,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.520314+00:00,Stalowa Wola power station,PL
fail_20260425b_ff84d75e,7fc17ab0-ce24-4830-a938-b8424d1e9368,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.520570+00:00,Swiecie Pulp Mill power station,PL
fail_20260425b_ff84d75e,f8f9f43d-6a3b-445d-818e-ca82a90ace65,nuscale_voygr6,PL,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.524538+00:00,Szczecin power station,PL
fail_20260425b_ff84d75e,202d797d-b0f9-4cd0-bbac-d7bb06805c09,nuscale_voygr6,PL,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.518686+00:00,ZW Nowa power station,PL
fail_20260425b_ff84d75e,5a33e5f0-6d86-4eab-adea-6c6bad7f3f45,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.525254+00:00,Arad power station,RO
fail_20260425b_ff84d75e,dac2a974-a2de-46c5-b581-03985a9ae7d0,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.526414+00:00,Bacau CHP power station,RO
fail_20260425b_ff84d75e,3bef37a3-239e-498d-a160-77452a6a9b79,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.525004+00:00,Bucharest North East power station,RO
fail_20260425b_ff84d75e,aff5ffe6-fe7a-4de7-afad-9d4645a64cd9,nuscale_voygr6,RO,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.526174+00:00,Doicesti power station,RO
fail_20260425b_ff84d75e,18ecb024-ee4f-4045-8254-5e95d61dea8c,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.524538+00:00,FPCU Feldioara,RO
fail_20260425b_ff84d75e,6aed2eac-1c97-40c5-b842-fb15fd510f35,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.525255+00:00,Giurgiu power station,RO
fail_20260425b_ff84d75e,825dc024-9a53-4237-bf59-cbe0af0cf87d,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.525641+00:00,Govora power station,RO
fail_20260425b_ff84d75e,1d8be6d0-f3a5-4b32-9d46-3526289731f8,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.524538+00:00,Iasi-2 power station,RO
fail_20260425b_ff84d75e,e073b3f8-4312-4d34-b322-6289a3121af1,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.526414+00:00,Isalnita power station,RO
fail_20260425b_ff84d75e,9825e28e-fd6e-460d-9caf-0342563f9060,nuscale_voygr6,RO,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.525885+00:00,Paroseni power station,RO
fail_20260425b_ff84d75e,958e4d82-853a-41f1-a442-94b4c4314221,nuscale_voygr6,RO,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.525885+00:00,Rovinari power station,RO
fail_20260425b_ff84d75e,d498ded8-449c-4672-8bb9-0ed6c8fef775,nuscale_voygr6,RO,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.526413+00:00,Slatina power station,RO
fail_20260425b_ff84d75e,693d9b73-f9fc-4502-9b94-be020c5d21fb,nuscale_voygr6,RO,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.525254+00:00,Suceava power station,RO
fail_20260425b_ff84d75e,e43af28e-a3d3-4047-a9cf-f3b0990754b4,nuscale_voygr6,RO,floor_only,0,2,2,,"['EP-01', 'NH-04']",2026-04-25 14:20:46.526414+00:00,Târgu Jiu Thermal Plant,RO
fail_20260425b_ff84d75e,2b03f2e2-64ac-4262-bbff-7a536bda5722,nuscale_voygr6,RS,floor_only,0,1,1,,['NH-02'],2026-04-25 14:20:46.526905+00:00,Morava power station,RS
fail_20260425b_ff84d75e,c8f15aca-174b-4be6-a6d9-abfa4685d10d,nuscale_voygr6,RS,floor_only,0,1,1,,['EP-01'],2026-04-25 14:20:46.527425+00:00,Nikola Tesla power station,RS
