run_id,site_id,smr_key,weight_profile,criterion_id,score_0_10,weight_normalised,weighted_contribution,category,created_at,site_name,country_code
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098100+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NS-03,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.098101+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NS-04,3.5,0.0212,0.0742,NS,2026-04-25 14:03:25.098101+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098101+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098101+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.098101+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,5fa0dfa9-c272-444e-8e70-80ab55b5d36c,nuscale_voygr6,baseline,RI-06,9.5,0.0177,0.1678,RI,2026-04-25 14:03:25.098102+00:00,Akdeniz Enerji power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098132+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098132+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098133+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,HI-06,5.5,0.0212,0.1166,HI,2026-04-25 14:03:25.098133+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-01,3.5,0.0318,0.1113,NH,2026-04-25 14:03:25.098133+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-02,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098133+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098134+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.098134+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098134+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098134+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098134+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098135+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NS-01,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098135+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098135+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NS-03,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098135+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.098135+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098136+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098136+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.098136+00:00,Alpu power station,TR
20260425T140231_ff84d75e,9699244b-14c0-4e27-afd1-105494fccd60,nuscale_voygr6,baseline,RI-06,1.5,0.0177,0.0265,RI,2026-04-25 14:03:25.098136+00:00,Alpu power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098168+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,EP-02,1.5,0.0212,0.0318,EP,2026-04-25 14:03:25.098168+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098168+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,HI-06,5.5,0.0212,0.1166,HI,2026-04-25 14:03:25.098169+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-01,1.5,0.0318,0.0477,NH,2026-04-25 14:03:25.098169+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-02,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098169+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098169+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.098169+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098170+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098170+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098170+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098170+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NS-01,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098170+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098171+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NS-03,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098171+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NS-04,1.5,0.0212,0.0318,NS,2026-04-25 14:03:25.098171+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,NS-05,7.5,0.0177,0.1325,NS,2026-04-25 14:03:25.098171+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098172+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.098172+00:00,Biga power station,TR
20260425T140231_ff84d75e,2350bab4-9869-43f1-b62f-a4d5aea77ef5,nuscale_voygr6,baseline,RI-06,1.5,0.0177,0.0265,RI,2026-04-25 14:03:25.098172+00:00,Biga power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098204+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,EP-02,5.5,0.0212,0.1166,EP,2026-04-25 14:03:25.098204+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098204+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,HI-06,1.5,0.0212,0.0318,HI,2026-04-25 14:03:25.098204+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-01,1.5,0.0318,0.0477,NH,2026-04-25 14:03:25.098205+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-02,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098205+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-03,5.5,0.0247,0.136,NH,2026-04-25 14:03:25.098205+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098205+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.098205+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098206+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098206+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098206+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098206+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NS-01,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.098207+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NS-02,7.5,0.0283,0.212,NS,2026-04-25 14:03:25.098207+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NS-03,8.0,0.0283,0.2261,NS,2026-04-25 14:03:25.098207+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.098207+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098207+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098208+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,RI-04,1.5,0.0283,0.0424,RI,2026-04-25 14:03:25.098208+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,d12e7ffc-4cd3-4ff4-81da-ae360d59409b,nuscale_voygr6,baseline,RI-06,3.5,0.0177,0.0618,RI,2026-04-25 14:03:25.098208+00:00,Çebi Enerji power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,EP-01,7.5,0.0283,0.212,EP,2026-04-25 14:03:25.098238+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098238+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098239+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-01,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098239+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-02,7.5,0.0318,0.2385,NH,2026-04-25 14:03:25.098239+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-04,9.5,0.0177,0.1678,NH,2026-04-25 14:03:25.098239+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098239+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098240+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098240+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098240+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NS-01,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098240+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098241+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NS-03,8.0,0.0283,0.2261,NS,2026-04-25 14:03:25.098241+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.098241+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098241+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098241+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,RI-04,5.5,0.0283,0.1555,RI,2026-04-25 14:03:25.098242+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,778e0750-19f9-426e-a6c7-e0e30645fb97,nuscale_voygr6,baseline,RI-06,3.5,0.0177,0.0618,RI,2026-04-25 14:03:25.098242+00:00,Çoban Yıldız power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098272+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,EP-02,3.5,0.0212,0.0742,EP,2026-04-25 14:03:25.098272+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098272+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-01,3.5,0.0318,0.1113,NH,2026-04-25 14:03:25.098272+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-02,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098273+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-03,5.5,0.0247,0.136,NH,2026-04-25 14:03:25.098273+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-04,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098273+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-05,7.5,0.0247,0.1855,NH,2026-04-25 14:03:25.098273+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098273+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098274+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098274+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098274+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NS-01,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098274+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098274+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NS-03,5.0,0.0283,0.1413,NS,2026-04-25 14:03:25.098275+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.098275+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098275+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098275+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.098276+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,c657c5c3-38a2-472d-8962-9e7cefcd2c1e,nuscale_voygr6,baseline,RI-06,3.5,0.0177,0.0618,RI,2026-04-25 14:03:25.098276+00:00,Diler (Akbayir) Elbistan power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,EP-01,5.5,0.0283,0.1555,EP,2026-04-25 14:03:25.098308+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,EP-02,5.5,0.0212,0.1166,EP,2026-04-25 14:03:25.098308+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,HI-01,5.5,0.0247,0.136,HI,2026-04-25 14:03:25.098309+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,HI-06,5.5,0.0212,0.1166,HI,2026-04-25 14:03:25.098309+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-01,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098309+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-02,5.5,0.0318,0.1749,NH,2026-04-25 14:03:25.098309+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-03,5.5,0.0247,0.136,NH,2026-04-25 14:03:25.098310+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-04,7.5,0.0177,0.1325,NH,2026-04-25 14:03:25.098310+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-05,9.5,0.0247,0.235,NH,2026-04-25 14:03:25.098310+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-06,5.5,0.0177,0.0972,NH,2026-04-25 14:03:25.098310+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-10,9.5,0.0106,0.1007,NH,2026-04-25 14:03:25.098310+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-11,4.0,0.0106,0.0424,NH,2026-04-25 14:03:25.098311+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NH-12,9.5,0.0141,0.1343,NH,2026-04-25 14:03:25.098311+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NS-01,7.0,0.0283,0.1979,NS,2026-04-25 14:03:25.098311+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NS-02,5.5,0.0283,0.1555,NS,2026-04-25 14:03:25.098311+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NS-03,6.0,0.0283,0.1696,NS,2026-04-25 14:03:25.098312+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NS-04,9.5,0.0212,0.2014,NS,2026-04-25 14:03:25.098312+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,NS-05,9.5,0.0177,0.1678,NS,2026-04-25 14:03:25.098312+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,RI-01,5.0,0.0212,0.106,RI,2026-04-25 14:03:25.098312+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,RI-04,7.5,0.0283,0.212,RI,2026-04-25 14:03:25.098312+00:00,Eren-1 power station,TR
20260425T140231_ff84d75e,142cad75-648a-495d-8c10-792351e72126,nuscale_voygr6,baseline,RI-06,3.5,0.0177,0.0618,RI,2026-04-25 14:03:25.098313+00:00,Eren-1 power station,TR
