run_id,criterion_a,criterion_b,pearson,spearman,max_abs,n_pairs,flagged,threshold,created_at
p16_20260425T141705_5037b797,HI-08,NH-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985406+00:00
p16_20260425T141705_5037b797,HI-08,NH-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985406+00:00
p16_20260425T141705_5037b797,HI-08,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985406+00:00
p16_20260425T141705_5037b797,HI-08,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985407+00:00
p16_20260425T141705_5037b797,HI-08,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985407+00:00
p16_20260425T141705_5037b797,HI-08,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985407+00:00
p16_20260425T141705_5037b797,HI-08,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985407+00:00
p16_20260425T141705_5037b797,HI-08,NH-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985408+00:00
p16_20260425T141705_5037b797,HI-08,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985408+00:00
p16_20260425T141705_5037b797,HI-08,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985406+00:00
p16_20260425T141705_5037b797,HI-08,NS-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985408+00:00
p16_20260425T141705_5037b797,HI-08,NS-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985408+00:00
p16_20260425T141705_5037b797,HI-08,NS-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985409+00:00
p16_20260425T141705_5037b797,HI-08,NS-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985409+00:00
p16_20260425T141705_5037b797,HI-08,NS-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985409+00:00
p16_20260425T141705_5037b797,HI-08,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985409+00:00
p16_20260425T141705_5037b797,HI-08,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985410+00:00
p16_20260425T141705_5037b797,HI-08,NS-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985410+00:00
p16_20260425T141705_5037b797,HI-08,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985410+00:00
p16_20260425T141705_5037b797,HI-08,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985410+00:00
p16_20260425T141705_5037b797,HI-08,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985410+00:00
p16_20260425T141705_5037b797,HI-08,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985370+00:00
p16_20260425T141705_5037b797,HI-08,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985347+00:00
p16_20260425T141705_5037b797,HI-08,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985304+00:00
p16_20260425T141705_5037b797,HI-08,RI-02,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985346+00:00
p16_20260425T141705_5037b797,HI-08,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985283+00:00
p16_20260425T141705_5037b797,HI-08,RI-04,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985283+00:00
p16_20260425T141705_5037b797,HI-08,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985284+00:00
p16_20260425T141705_5037b797,HI-08,RI-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985284+00:00
p16_20260425T141705_5037b797,NH-01,NH-02,0.6185,0.7221,0.7221,2904,True,0.7,2026-04-25 14:18:59.985182+00:00
p16_20260425T141705_5037b797,NH-01,NH-03,0.0657,0.0306,0.0657,2904,False,0.7,2026-04-25 14:18:59.985224+00:00
p16_20260425T141705_5037b797,NH-01,NH-04,-0.0058,-0.0278,0.0278,2904,False,0.7,2026-04-25 14:18:59.985244+00:00
p16_20260425T141705_5037b797,NH-01,NH-05,-0.4398,-0.413,0.4398,2904,False,0.7,2026-04-25 14:18:59.985184+00:00
p16_20260425T141705_5037b797,NH-01,NH-06,-0.1714,-0.209,0.209,2904,False,0.7,2026-04-25 14:18:59.985198+00:00
p16_20260425T141705_5037b797,NH-01,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985284+00:00
p16_20260425T141705_5037b797,NH-01,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985284+00:00
p16_20260425T141705_5037b797,NH-01,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985285+00:00
p16_20260425T141705_5037b797,NH-01,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985285+00:00
p16_20260425T141705_5037b797,NH-01,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985285+00:00
p16_20260425T141705_5037b797,NH-01,NH-12,0.0087,0.0044,0.0087,2904,False,0.7,2026-04-25 14:18:59.985252+00:00
p16_20260425T141705_5037b797,NH-01,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985285+00:00
p16_20260425T141705_5037b797,NH-01,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985283+00:00
p16_20260425T141705_5037b797,NH-01,NS-01,0.365,0.3672,0.3672,2904,False,0.7,2026-04-25 14:18:59.985185+00:00
p16_20260425T141705_5037b797,NH-01,NS-02,0.0967,0.0427,0.0967,2904,False,0.7,2026-04-25 14:18:59.985215+00:00
p16_20260425T141705_5037b797,NH-01,NS-03,0.2415,0.2417,0.2417,2904,False,0.7,2026-04-25 14:18:59.985195+00:00
p16_20260425T141705_5037b797,NH-01,NS-04,0.3508,0.3397,0.3508,2904,False,0.7,2026-04-25 14:18:59.985187+00:00
p16_20260425T141705_5037b797,NH-01,NS-05,-0.0558,-0.0619,0.0619,2904,False,0.7,2026-04-25 14:18:59.985226+00:00
p16_20260425T141705_5037b797,NH-01,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985285+00:00
p16_20260425T141705_5037b797,NH-01,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985286+00:00
p16_20260425T141705_5037b797,NH-01,NS-08,0.5389,0.5884,0.5884,2904,False,0.7,2026-04-25 14:18:59.985183+00:00
p16_20260425T141705_5037b797,NH-01,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985286+00:00
p16_20260425T141705_5037b797,NH-01,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985286+00:00
p16_20260425T141705_5037b797,NH-01,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985287+00:00
p16_20260425T141705_5037b797,NH-01,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985287+00:00
p16_20260425T141705_5037b797,NH-01,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985287+00:00
p16_20260425T141705_5037b797,NH-01,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985287+00:00
p16_20260425T141705_5037b797,NH-01,RI-02,0.208,0.1977,0.208,2904,False,0.7,2026-04-25 14:18:59.985198+00:00
p16_20260425T141705_5037b797,NH-01,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985287+00:00
p16_20260425T141705_5037b797,NH-01,RI-04,-0.2391,-0.2204,0.2391,2904,False,0.7,2026-04-25 14:18:59.985196+00:00
p16_20260425T141705_5037b797,NH-01,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985288+00:00
p16_20260425T141705_5037b797,NH-01,RI-06,0.3812,0.335,0.3812,2904,False,0.7,2026-04-25 14:18:59.985185+00:00
p16_20260425T141705_5037b797,NH-02,NH-03,0.089,0.019,0.089,2904,False,0.7,2026-04-25 14:18:59.985217+00:00
p16_20260425T141705_5037b797,NH-02,NH-04,0.0544,0.0317,0.0544,2904,False,0.7,2026-04-25 14:18:59.985230+00:00
p16_20260425T141705_5037b797,NH-02,NH-05,-0.1621,-0.2558,0.2558,2904,False,0.7,2026-04-25 14:18:59.985193+00:00
p16_20260425T141705_5037b797,NH-02,NH-06,-0.1264,-0.1853,0.1853,2904,False,0.7,2026-04-25 14:18:59.985201+00:00
p16_20260425T141705_5037b797,NH-02,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985288+00:00
p16_20260425T141705_5037b797,NH-02,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985286+00:00
p16_20260425T141705_5037b797,NH-02,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985282+00:00
p16_20260425T141705_5037b797,NH-02,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985280+00:00
p16_20260425T141705_5037b797,NH-02,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985282+00:00
p16_20260425T141705_5037b797,NH-02,NH-12,-0.0533,-0.0639,0.0639,2904,False,0.7,2026-04-25 14:18:59.985225+00:00
p16_20260425T141705_5037b797,NH-02,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985277+00:00
p16_20260425T141705_5037b797,NH-02,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985278+00:00
p16_20260425T141705_5037b797,NH-02,NS-01,0.0157,0.1215,0.1215,2904,False,0.7,2026-04-25 14:18:59.985210+00:00
p16_20260425T141705_5037b797,NH-02,NS-02,-0.0393,-0.0383,0.0393,2904,False,0.7,2026-04-25 14:18:59.985237+00:00
p16_20260425T141705_5037b797,NH-02,NS-03,0.0568,0.1106,0.1106,2904,False,0.7,2026-04-25 14:18:59.985211+00:00
p16_20260425T141705_5037b797,NH-02,NS-04,0.2303,0.2809,0.2809,2904,False,0.7,2026-04-25 14:18:59.985191+00:00
p16_20260425T141705_5037b797,NH-02,NS-05,-0.0699,-0.0606,0.0699,2904,False,0.7,2026-04-25 14:18:59.985223+00:00
p16_20260425T141705_5037b797,NH-02,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985278+00:00
p16_20260425T141705_5037b797,NH-02,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985278+00:00
p16_20260425T141705_5037b797,NH-02,NS-08,0.3297,0.4499,0.4499,2904,False,0.7,2026-04-25 14:18:59.985184+00:00
p16_20260425T141705_5037b797,NH-02,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985278+00:00
p16_20260425T141705_5037b797,NH-02,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985278+00:00
p16_20260425T141705_5037b797,NH-02,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985279+00:00
p16_20260425T141705_5037b797,NH-02,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985279+00:00
p16_20260425T141705_5037b797,NH-02,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985279+00:00
p16_20260425T141705_5037b797,NH-02,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985279+00:00
p16_20260425T141705_5037b797,NH-02,RI-02,0.1697,0.1812,0.1812,2904,False,0.7,2026-04-25 14:18:59.985201+00:00
p16_20260425T141705_5037b797,NH-02,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985277+00:00
p16_20260425T141705_5037b797,NH-02,RI-04,-0.1222,-0.1723,0.1723,2904,False,0.7,2026-04-25 14:18:59.985202+00:00
p16_20260425T141705_5037b797,NH-02,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985280+00:00
p16_20260425T141705_5037b797,NH-02,RI-06,0.167,0.1629,0.167,2904,False,0.7,2026-04-25 14:18:59.985202+00:00
p16_20260425T141705_5037b797,NH-03,NH-04,0.0857,0.1353,0.1353,2904,False,0.7,2026-04-25 14:18:59.985206+00:00
p16_20260425T141705_5037b797,NH-03,NH-05,0.0798,0.0469,0.0798,2904,False,0.7,2026-04-25 14:18:59.985219+00:00
p16_20260425T141705_5037b797,NH-03,NH-06,0.0075,0.0192,0.0192,2904,False,0.7,2026-04-25 14:18:59.985248+00:00
p16_20260425T141705_5037b797,NH-03,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985280+00:00
p16_20260425T141705_5037b797,NH-03,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985280+00:00
p16_20260425T141705_5037b797,NH-03,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985280+00:00
p16_20260425T141705_5037b797,NH-03,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985281+00:00
p16_20260425T141705_5037b797,NH-03,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985281+00:00
p16_20260425T141705_5037b797,NH-03,NH-12,0.0468,0.0619,0.0619,2904,False,0.7,2026-04-25 14:18:59.985227+00:00
p16_20260425T141705_5037b797,NH-03,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985281+00:00
p16_20260425T141705_5037b797,NH-03,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985281+00:00
p16_20260425T141705_5037b797,NH-03,NS-01,-0.0799,-0.1521,0.1521,2904,False,0.7,2026-04-25 14:18:59.985203+00:00
p16_20260425T141705_5037b797,NH-03,NS-02,0.0351,0.0517,0.0517,2904,False,0.7,2026-04-25 14:18:59.985231+00:00
p16_20260425T141705_5037b797,NH-03,NS-03,0.0133,0.013,0.0133,2904,False,0.7,2026-04-25 14:18:59.985250+00:00
p16_20260425T141705_5037b797,NH-03,NS-04,0.1033,0.0982,0.1033,2904,False,0.7,2026-04-25 14:18:59.985214+00:00
p16_20260425T141705_5037b797,NH-03,NS-05,0.0476,0.0298,0.0476,2904,False,0.7,2026-04-25 14:18:59.985234+00:00
p16_20260425T141705_5037b797,NH-03,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985282+00:00
p16_20260425T141705_5037b797,NH-03,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985282+00:00
p16_20260425T141705_5037b797,NH-03,NS-08,-0.0064,-0.0168,0.0168,2904,False,0.7,2026-04-25 14:18:59.985248+00:00
p16_20260425T141705_5037b797,NH-03,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985282+00:00
p16_20260425T141705_5037b797,NH-03,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985288+00:00
p16_20260425T141705_5037b797,NH-03,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985288+00:00
p16_20260425T141705_5037b797,NH-03,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985289+00:00
p16_20260425T141705_5037b797,NH-03,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985291+00:00
p16_20260425T141705_5037b797,NH-03,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985295+00:00
p16_20260425T141705_5037b797,NH-03,RI-02,-0.0467,-0.0759,0.0759,2904,False,0.7,2026-04-25 14:18:59.985221+00:00
p16_20260425T141705_5037b797,NH-03,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985295+00:00
p16_20260425T141705_5037b797,NH-03,RI-04,-0.1122,-0.1482,0.1482,2904,False,0.7,2026-04-25 14:18:59.985204+00:00
p16_20260425T141705_5037b797,NH-03,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985295+00:00
p16_20260425T141705_5037b797,NH-03,RI-06,0.0262,0.0493,0.0493,2904,False,0.7,2026-04-25 14:18:59.985232+00:00
p16_20260425T141705_5037b797,NH-04,NH-05,0.2223,0.2429,0.2429,2904,False,0.7,2026-04-25 14:18:59.985195+00:00
p16_20260425T141705_5037b797,NH-04,NH-06,-0.0241,0.055,0.055,2904,False,0.7,2026-04-25 14:18:59.985229+00:00
p16_20260425T141705_5037b797,NH-04,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985296+00:00
p16_20260425T141705_5037b797,NH-04,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985296+00:00
p16_20260425T141705_5037b797,NH-04,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985296+00:00
p16_20260425T141705_5037b797,NH-04,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985296+00:00
p16_20260425T141705_5037b797,NH-04,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985296+00:00
p16_20260425T141705_5037b797,NH-04,NH-12,0.1749,0.1316,0.1749,2904,False,0.7,2026-04-25 14:18:59.985202+00:00
p16_20260425T141705_5037b797,NH-04,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985297+00:00
p16_20260425T141705_5037b797,NH-04,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985297+00:00
p16_20260425T141705_5037b797,NH-04,NS-01,0.0367,0.0339,0.0367,2904,False,0.7,2026-04-25 14:18:59.985238+00:00
p16_20260425T141705_5037b797,NH-04,NS-02,0.0214,0.0383,0.0383,2904,False,0.7,2026-04-25 14:18:59.985238+00:00
p16_20260425T141705_5037b797,NH-04,NS-03,0.1922,0.2079,0.2079,2904,False,0.7,2026-04-25 14:18:59.985198+00:00
p16_20260425T141705_5037b797,NH-04,NS-04,0.2601,0.2252,0.2601,2904,False,0.7,2026-04-25 14:18:59.985193+00:00
p16_20260425T141705_5037b797,NH-04,NS-05,0.1188,0.1259,0.1259,2904,False,0.7,2026-04-25 14:18:59.985210+00:00
p16_20260425T141705_5037b797,NH-04,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985297+00:00
p16_20260425T141705_5037b797,NH-04,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985297+00:00
p16_20260425T141705_5037b797,NH-04,NS-08,0.07,0.0477,0.07,2904,False,0.7,2026-04-25 14:18:59.985222+00:00
p16_20260425T141705_5037b797,NH-04,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985298+00:00
p16_20260425T141705_5037b797,NH-04,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985298+00:00
p16_20260425T141705_5037b797,NH-04,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985298+00:00
p16_20260425T141705_5037b797,NH-04,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985298+00:00
p16_20260425T141705_5037b797,NH-04,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985299+00:00
p16_20260425T141705_5037b797,NH-04,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985299+00:00
p16_20260425T141705_5037b797,NH-04,RI-02,0.2981,0.3091,0.3091,2904,False,0.7,2026-04-25 14:18:59.985189+00:00
p16_20260425T141705_5037b797,NH-04,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985299+00:00
p16_20260425T141705_5037b797,NH-04,RI-04,-0.0776,-0.069,0.0776,2904,False,0.7,2026-04-25 14:18:59.985220+00:00
p16_20260425T141705_5037b797,NH-04,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985299+00:00
p16_20260425T141705_5037b797,NH-04,RI-06,0.0083,0.0147,0.0147,2904,False,0.7,2026-04-25 14:18:59.985250+00:00
p16_20260425T141705_5037b797,NH-05,NH-06,0.133,0.2066,0.2066,2904,False,0.7,2026-04-25 14:18:59.985198+00:00
p16_20260425T141705_5037b797,NH-05,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985299+00:00
p16_20260425T141705_5037b797,NH-05,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985295+00:00
p16_20260425T141705_5037b797,NH-05,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985294+00:00
p16_20260425T141705_5037b797,NH-05,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985294+00:00
p16_20260425T141705_5037b797,NH-05,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985294+00:00
p16_20260425T141705_5037b797,NH-05,NH-12,-0.0092,0.0028,0.0092,2904,False,0.7,2026-04-25 14:18:59.985252+00:00
p16_20260425T141705_5037b797,NH-05,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985289+00:00
p16_20260425T141705_5037b797,NH-05,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985277+00:00
p16_20260425T141705_5037b797,NH-05,NS-01,-0.288,-0.2823,0.288,2904,False,0.7,2026-04-25 14:18:59.985190+00:00
p16_20260425T141705_5037b797,NH-05,NS-02,-0.0785,-0.028,0.0785,2904,False,0.7,2026-04-25 14:18:59.985220+00:00
p16_20260425T141705_5037b797,NH-05,NS-03,-0.0363,-0.04,0.04,2904,False,0.7,2026-04-25 14:18:59.985236+00:00
p16_20260425T141705_5037b797,NH-05,NS-04,-0.0386,-0.0372,0.0386,2904,False,0.7,2026-04-25 14:18:59.985237+00:00
p16_20260425T141705_5037b797,NH-05,NS-05,0.0453,0.0461,0.0461,2904,False,0.7,2026-04-25 14:18:59.985234+00:00
p16_20260425T141705_5037b797,NH-05,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985289+00:00
p16_20260425T141705_5037b797,NH-05,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985289+00:00
p16_20260425T141705_5037b797,NH-05,NS-08,-0.2355,-0.2459,0.2459,2904,False,0.7,2026-04-25 14:18:59.985194+00:00
p16_20260425T141705_5037b797,NH-05,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985290+00:00
p16_20260425T141705_5037b797,NH-05,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985290+00:00
p16_20260425T141705_5037b797,NH-05,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985290+00:00
p16_20260425T141705_5037b797,NH-05,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985290+00:00
p16_20260425T141705_5037b797,NH-05,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985291+00:00
p16_20260425T141705_5037b797,NH-05,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985291+00:00
p16_20260425T141705_5037b797,NH-05,RI-02,0.0631,0.0113,0.0631,2904,False,0.7,2026-04-25 14:18:59.985226+00:00
p16_20260425T141705_5037b797,NH-05,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985291+00:00
p16_20260425T141705_5037b797,NH-05,RI-04,0.0965,0.0628,0.0965,2904,False,0.7,2026-04-25 14:18:59.985215+00:00
p16_20260425T141705_5037b797,NH-05,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985289+00:00
p16_20260425T141705_5037b797,NH-05,RI-06,-0.2756,-0.2223,0.2756,2904,False,0.7,2026-04-25 14:18:59.985192+00:00
p16_20260425T141705_5037b797,NH-06,NH-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985291+00:00
p16_20260425T141705_5037b797,NH-06,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985292+00:00
p16_20260425T141705_5037b797,NH-06,NH-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985292+00:00
p16_20260425T141705_5037b797,NH-06,NH-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985292+00:00
p16_20260425T141705_5037b797,NH-06,NH-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985292+00:00
p16_20260425T141705_5037b797,NH-06,NH-12,-0.0049,0.0188,0.0188,2904,False,0.7,2026-04-25 14:18:59.985248+00:00
p16_20260425T141705_5037b797,NH-06,NH-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985293+00:00
p16_20260425T141705_5037b797,NH-06,NH-14,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985293+00:00
p16_20260425T141705_5037b797,NH-06,NS-01,0.0144,-0.0048,0.0144,2904,False,0.7,2026-04-25 14:18:59.985250+00:00
p16_20260425T141705_5037b797,NH-06,NS-02,-0.0173,-0.0481,0.0481,2904,False,0.7,2026-04-25 14:18:59.985233+00:00
p16_20260425T141705_5037b797,NH-06,NS-03,-0.1435,-0.1238,0.1435,2904,False,0.7,2026-04-25 14:18:59.985205+00:00
p16_20260425T141705_5037b797,NH-06,NS-04,-0.1936,-0.1479,0.1936,2904,False,0.7,2026-04-25 14:18:59.985200+00:00
p16_20260425T141705_5037b797,NH-06,NS-05,0.1141,0.1034,0.1141,2904,False,0.7,2026-04-25 14:18:59.985211+00:00
p16_20260425T141705_5037b797,NH-06,NS-06,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985293+00:00
p16_20260425T141705_5037b797,NH-06,NS-07,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985293+00:00
p16_20260425T141705_5037b797,NH-06,NS-08,-0.1444,-0.146,0.146,2904,False,0.7,2026-04-25 14:18:59.985205+00:00
p16_20260425T141705_5037b797,NH-06,NS-09,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985294+00:00
p16_20260425T141705_5037b797,NH-06,NS-10,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985294+00:00
p16_20260425T141705_5037b797,NH-06,NS-11,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985283+00:00
p16_20260425T141705_5037b797,NH-06,NS-12,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985277+00:00
p16_20260425T141705_5037b797,NH-06,NS-13,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985276+00:00
p16_20260425T141705_5037b797,NH-06,RI-01,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985276+00:00
p16_20260425T141705_5037b797,NH-06,RI-02,0.0669,0.0172,0.0669,2904,False,0.7,2026-04-25 14:18:59.985223+00:00
p16_20260425T141705_5037b797,NH-06,RI-03,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985259+00:00
p16_20260425T141705_5037b797,NH-06,RI-04,0.2844,0.2812,0.2844,2904,False,0.7,2026-04-25 14:18:59.985191+00:00
p16_20260425T141705_5037b797,NH-06,RI-05,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985259+00:00
p16_20260425T141705_5037b797,NH-06,RI-06,0.0157,-0.0101,0.0157,2904,False,0.7,2026-04-25 14:18:59.985249+00:00
p16_20260425T141705_5037b797,NH-07,NH-08,0.0,0.0,0.0,2904,False,0.7,2026-04-25 14:18:59.985260+00:00
